code,name,market,pivot_date,prior_q1,prior_q2,rs_score,eps_yoy_q1_pct,eps_yoy_q2_pct,eps_accelerating,sales_yoy_q1_pct,per_at_pivot_approx,pbr_at_pivot_approx,psr_at_pivot_approx,market_cap_at_pivot_eok,largest_holder_pct,cfps_fy,share_dilution_1y_pct,market_regime_at_pivot,krw_at_pivot,foreign_foreign_pct_at_pivot,foreign_change_pp,pivot_vs_prior_52w_high_pct,pivot_volume_vs_50d_avg,base_len_days,base_depth_pct,prior_uptrend_pct,induty_code,sector_group_winner_count,years_since_establishment
000650,천일고속,KOSPI,2025-01-17,202409,202406,53,-211.2,-170.8,False,-1.7,N/A(적자),5.7,1.23,547.4,85.74,-975.0,0.0,None,1453.3,0.05,0.01,76.3,27.87,13,1.8,6.3,49220,1,76
437730,삼현,KOSDAQ,2025-09-08,202506,202503,95,7.4,2.6,True,2.7,N/A(적자),3.57,4.63,4714.9,69.05,218.1,200.0,상승추세,1385.5,1.57,0.47,97.6,1.05,2,4.0,141.6,303,5,37
127120,제이에스링크,KOSDAQ,2026-01-16,202509,202506,97,56.2,42.1,True,26.4,N/A(적자),9.26,40.06,6465.8,26.38,-208.6,44.58,상승추세,1468.8,1.96,0.21,79.2,1.54,11,12.3,346.2,70111,11,26
047040,대우건설,KOSPI,2026-03-12,202512,202509,95,-6728.1,-241.3,False,-35.2,N/A(적자),1.28,0.54,43474.1,50.75,1113.8,0.0,상승추세,1475.3,11.15,-0.72,103.2,1.79,7,24.1,199.7,41112,2,26
448900,한국피아이엠,KOSDAQ,2025-09-03,202506,202503,2,-246.2,261.1,False,-15.3,N/A(이력부족),1.21,None,686.9,48.69,None,18.16,중립,1394.6,2.0,2.0,36.7,0.56,17,12.0,None,303,5,24
115180,큐리언트,KOSDAQ,2025-08-18,202506,202503,98,29.8,0.0,False,-7.0,N/A(적자),11.49,40.88,3617.2,11.34,-669.7,7.81,상승추세,1388.0,2.4,1.16,80.5,0.32,19,11.6,177.8,70113,11,17
322000,HD현대에너지솔루션,KOSPI,2026-03-06,202512,202509,98,130.0,1519.7,False,37.1,31.5,3.14,2.66,13115.2,53.57,1582.3,0.0,상승추세,1479.5,5.36,-1.66,112.6,5.85,3,22.4,434.7,2612,19,10
278470,에이피알,KOSPI,2025-04-15,202412,202409,90,-271.6,-14.7,False,60.6,22.9,5.52,3.41,24646.4,32.62,2112.4,391.54,하락추세,1419.4,18.02,15.61,81.7,0.52,12,12.0,67.4,20423,2,11
089970,브이엠,KOSDAQ,2025-08-18,202506,202503,57,193.8,153.0,True,98.7,100.5,1.62,2.68,2660.4,11.21,920.8,0.0,상승추세,1388.0,5.08,2.84,82.2,0.26,1,0.0,107.0,29271,30,23
298040,효성중공업,KOSPI,2025-04-28,202412,202409,92,260.1,42.8,True,21.6,20.3,1.92,0.92,45177.4,48.86,44194.3,0.0,하락추세,1437.4,14.83,3.43,90.9,1.11,5,8.2,24.7,281,8,7
036170,에이치엠넥스,KOSDAQ,2025-12-24,202509,202506,41,353.8,-48.2,False,220.7,8.8,0.38,2.17,521.0,37.12,31.2,0.0,상승추세,1478.7,1.48,0.96,82.5,0.36,23,5.2,17.4,2612,19,32
355150,코스텍시스,KOSDAQ,2026-04-22,202512,202509,97,180.0,51.4,True,45.9,N/A(적자),8.41,13.06,1988.3,41.52,69.2,0.0,상승추세,1485.8,7.49,6.82,102.0,2.59,12,21.5,466.1,261,19,6
085910,네오티스,KOSDAQ,2025-11-27,202509,202506,86,298.4,-113.7,False,39.5,21.8,1.22,1.13,707.9,43.8,627.6,0.0,상승추세,1470.6,8.39,0.92,94.6,0.34,5,3.8,77.4,303,5,25
222800,심텍,KOSDAQ,2025-08-05,202503,202412,18,-134.2,70.1,False,3.3,N/A(적자),1.45,0.58,7142.4,33.16,-5034.8,0.55,상승추세,1383.6,4.96,-2.34,72.2,0.3,13,13.4,151.3,2622,28,10
069540,빛과전자,KOSDAQ,2026-03-04,202512,202509,31,-22.4,68.2,False,159.1,N/A(적자),0.94,2.23,865.3,19.62,-35.0,110.95,중립,1483.1,2.18,1.39,48.7,0.25,19,34.9,156.1,264,9,28
218410,RFHIC,KOSDAQ,2025-12-22,202509,202506,96,244.6,158.3,True,64.7,57.6,2.71,6.16,9594.2,33.7,1223.3,0.07,상승추세,1473.7,17.93,10.28,98.5,2.57,5,4.9,203.8,264,9,10
046970,우리로,KOSDAQ,2026-03-16,202512,202509,61,85.2,221.7,False,-6.4,N/A(적자),1.82,1.69,718.7,23.29,26.5,0.0,상승추세,1501.8,7.01,4.95,103.7,3.17,24,21.4,42.4,467,2,28
440110,파두,KOSDAQ,2026-01-28,202509,202506,75,65.0,31.0,True,154.0,N/A(적자),54.35,11.37,10517.3,25.58,-2199.1,0.27,상승추세,1432.5,11.41,3.92,74.2,0.0,0,0.0,141.2,26112,19,11
006800,미래에셋증권,KOSPI,2025-11-25,202509,202506,96,19.1,108.5,False,22.5,9.6,0.92,0.57,118896.1,33.05,-17973.0,-4.2,상승추세,1474.9,11.11,-2.38,76.4,0.69,15,17.5,221.4,66121,5,55
097230,HJ중공업,KOSPI,2025-06-24,202503,202412,98,-61.0,-152.7,False,-12.3,N/A(적자),1.06,0.36,6537.0,64.24,-1037.1,0.0,상승추세,1361.9,2.67,-15.78,86.5,1.39,18,5.6,132.9,41221,2,18
353200,대덕전자,KOSPI,2026-03-06,202512,202509,97,484.7,352.0,True,54.0,72.2,3.83,3.09,32961.1,32.76,1447.9,0.0,상승추세,1479.5,16.68,5.52,102.1,1.91,4,20.3,386.4,2622,28,6
000660,SK하이닉스,KOSPI,2025-08-08,202503,202412,80,321.7,688.9,False,41.9,6.8,1.47,2.62,1867326.1,20.07,40928.3,0.0,상승추세,1385.0,55.15,-0.88,85.5,0.71,18,13.6,81.1,2612,19,76
445680,큐리옥스바이오시스템즈,KOSDAQ,2025-04-01,202412,202409,53,112.0,-45.3,False,-59.1,N/A(적자),5.32,57.73,2648.4,17.24,-600.5,101.3,하락추세,1472.0,14.95,14.95,61.9,0.3,9,11.2,29.2,271,3,7
010120,LS ELECTRIC,KOSPI,2026-02-02,202509,202506,94,97.4,3.9,True,16.1,11.7,7.56,1.0,31560.0,49.44,7671.6,0.0,상승추세,1448.8,22.53,-0.81,92.0,1.18,2,1.6,287.9,28121,8,52
098120,마이크로컨텍솔,KOSDAQ,2025-04-09,202412,202409,66,2922.7,-56.2,False,49.5,6.5,0.86,1.0,695.8,20.88,560.5,0.0,하락추세,1486.1,12.1,-4.55,79.7,0.22,11,14.5,132.7,2629,28,26
356860,티엘비,KOSDAQ,2025-07-09,202503,202412,62,300.0,184.9,True,19.8,52.7,1.78,1.21,2276.3,30.19,477.8,0.0,상승추세,1370.3,4.12,3.13,93.0,0.42,3,1.7,118.8,2622,28,14
000500,가온전선,KOSPI,2026-04-15,202512,202509,93,232.9,-5.7,True,19.8,41.2,4.38,0.83,21175.2,81.63,2523.1,0.0,상승추세,1469.4,1.24,-0.72,104.9,6.64,17,14.8,224.2,28302,5,79
052710,아모텍,KOSDAQ,2026-01-21,202509,202506,92,99.1,226.0,False,8.2,153.2,0.82,0.5,1275.9,27.42,448.9,0.0,상승추세,1477.8,7.86,6.24,59.5,2.44,5,16.6,262.7,2629,28,32
009150,삼성전기,KOSPI,2026-03-19,202512,202509,96,31.7,90.9,False,16.4,51.2,3.8,3.17,358156.3,23.8,19949.4,0.0,상승추세,1505.2,38.74,6.77,102.8,1.14,13,21.9,324.7,2622,28,53
058610,에스피지,KOSDAQ,2025-04-23,202412,202409,60,97.8,5700.0,False,1.2,44.5,2.26,1.5,5832.6,38.67,509.7,0.0,하락추세,1429.2,5.7,2.93,76.6,1.57,0,0.0,46.0,28111,8,34
027360,아주IB투자,KOSDAQ,2026-03-11,202512,202509,92,550.0,260.0,True,-90.0,87.6,2.75,1854.32,7426.2,60.54,-9.4,0.17,상승추세,1472.8,2.5,2.5,105.5,3.38,6,23.2,169.8,649,9,52
417840,저스템,KOSDAQ,2026-04-13,202512,202509,93,-188.9,21.8,False,28.1,46.7,2.99,3.46,1672.6,29.72,320.9,212.64,중립,1482.2,2.36,2.22,88.9,1.94,16,19.0,340.7,29271,30,10
012200,계양전기,KOSPI,2025-04-24,202412,202409,53,-1871.7,-1182.4,False,-10.0,N/A(적자),2.04,0.11,407.5,45.27,-972.4,0.0,하락추세,1426.4,2.48,0.15,73.2,0.63,21,12.7,None,291,8,48
083650,비에이치아이,KOSDAQ,2025-04-08,202412,202409,96,9.9,-43.4,False,81.5,25.0,2.76,1.21,4895.4,40.72,1291.5,0.0,하락추세,1469.9,5.29,0.82,67.3,0.15,23,28.5,67.1,29176,8,27
017900,광전자,KOSPI,2025-01-06,202409,202406,56,-195.5,1525.0,False,-0.1,29.8,0.38,0.96,1053.4,53.13,317.7,0.0,None,1465.5,18.03,-2.84,77.9,1.53,9,3.3,11.1,2612,19,41
000150,두산,KOSPI,2025-04-09,202412,202409,97,37.0,-344.2,False,-1.4,N/A(적자),2.84,0.23,41061.7,39.99,18629.5,0.0,하락추세,1486.1,10.82,-1.95,66.1,0.81,15,26.0,55.8,26221,28,92
126340,비나텍,KOSDAQ,2025-11-14,202509,202506,78,139.8,-283.3,False,63.8,25.0,3.69,3.86,2820.8,30.2,-534.0,5.4,상승추세,1468.7,2.7,0.76,72.9,1.65,11,11.1,165.9,282,5,26
095610,테스,KOSDAQ,2026-03-31,202512,202509,93,-50.6,385.9,False,35.1,17.1,2.51,3.05,10725.4,29.92,4257.4,-2.07,중립,1516.1,11.47,5.78,71.9,0.57,16,17.7,418.0,29271,30,24
376270,HEM파마,KOSDAQ,2025-11-06,202506,202503,93,-72.8,-20.9,False,-3.1,N/A(적자),38.54,11.98,1904.2,25.95,-1084.9,1.67,상승추세,1439.7,1.88,1.5,90.9,0.86,9,3.1,145.3,70111,11,9
000720,현대건설,KOSPI,2025-11-25,202509,202506,94,-13.8,-37.1,False,-5.2,N/A(적자),0.83,0.22,67704.3,34.92,-1066.9,0.0,상승추세,1474.9,19.5,-3.5,75.0,0.56,18,15.6,185.9,41221,2,75
040160,누리플렉스,KOSDAQ,2025-12-02,202509,202506,76,-106.6,-39.1,False,-64.3,N/A(적자),0.6,0.54,449.7,38.24,-1435.0,0.0,상승추세,1470.2,29.44,1.84,76.4,1.01,24,19.4,56.4,58221,6,31
034020,두산에너빌리티,KOSPI,2025-04-08,202412,202409,88,20.5,-352.9,False,-5.5,119.3,1.71,0.82,132916.4,30.67,378.1,0.0,하락추세,1469.9,24.03,8.01,68.5,0.45,11,22.4,54.8,29119,8,63
089890,코세스,KOSDAQ,2025-07-24,202503,202412,11,85.5,155.0,False,11.0,119.3,2.08,2.25,1602.1,50.6,789.7,0.0,상승추세,1373.7,1.14,-2.19,62.4,3.81,0,0.0,67.4,29271,30,31
080220,제주반도체,KOSDAQ,2025-11-27,202509,202506,91,1743.9,-216.4,False,184.1,17.4,2.75,2.58,6392.6,10.47,-281.1,0.0,상승추세,1470.6,1.38,1.38,80.7,0.33,20,15.3,163.2,2611,19,25
272210,한화시스템,KOSPI,2025-12-04,202509,202506,85,1054.3,30.2,True,26.4,14.0,1.78,2.73,87186.3,59.52,702.0,0.0,상승추세,1465.0,7.87,2.98,67.3,0.43,24,24.3,202.1,26299,28,25
009155,삼성전기우,KOSPI,2026-04-09,202512,202509,95,31.7,90.9,False,16.4,20.5,1.52,1.27,143411.9,23.8,19949.4,0.0,상승추세,1477.6,26.42,12.19,100.4,0.83,14,17.1,273.6,2622,28,53
476060,온코닉테라퓨틱스,KOSDAQ,2025-07-10,202503,202412,80,132.8,None,False,594.9,N/A(이력부족),3.74,None,667.0,52.86,-712.7,19.49,상승추세,1373.0,2.01,2.01,87.1,0.98,17,13.7,85.1,701,11,5
368770,파이버프로,KOSDAQ,2025-11-06,202506,202503,70,-42.9,10.5,False,-3.8,29.1,3.93,5.35,1807.0,47.68,179.7,0.0,상승추세,1439.7,1.69,1.41,66.9,0.54,24,9.1,70.6,27219,3,5
056080,유진로봇,KOSDAQ,2025-11-13,202506,202503,94,-266.7,-264.7,False,-49.9,N/A(적자),15.93,36.95,4576.5,51.36,51.2,0.0,상승추세,1468.0,12.9,-0.04,75.0,0.21,17,16.0,158.5,292,30,32
007660,이수페타시스,KOSPI,2025-08-20,202506,202503,88,25.5,118.8,False,17.9,34.8,5.37,4.38,40595.3,26.24,1156.5,16.07,상승추세,1391.3,24.37,13.18,83.4,1.49,9,10.7,207.6,2622,28,53
046120,오르비텍,KOSDAQ,2025-12-18,202509,202506,90,234.4,-18.5,False,-21.9,8.9,1.75,1.9,1106.8,10.98,112.4,0.93,상승추세,1474.0,5.37,4.33,75.1,0.31,3,5.9,138.6,7291,1,34
000155,두산우,KOSPI,2025-04-08,202412,202409,97,37.0,-344.2,False,-1.4,N/A(적자),1.36,0.11,19696.4,39.99,18629.5,0.0,하락추세,1469.9,8.08,2.2,73.9,0.75,18,24.0,52.4,26221,28,92
080580,오킨스전자,KOSDAQ,2026-01-19,202509,202506,91,127.1,638.7,False,36.1,1047.0,4.18,2.47,2154.8,17.13,515.7,16.41,상승추세,1471.6,11.8,10.08,92.0,0.71,8,7.7,190.6,262,28,28
331920,셀레믹스,KOSDAQ,2025-12-11,202509,202506,21,-116.0,-123.3,True,-7.2,N/A(적자),1.05,3.95,242.5,9.77,-46.6,0.0,상승추세,1469.0,1.89,-1.4,78.5,19.02,1,0.0,9.3,211,4,15
277810,레인보우로보틱스,KOSDAQ,2024-12-09,202409,202406,53,-103.7,78.3,False,-4.1,N/A(적자),17.86,165.64,23900.6,43.91,-24.1,0.01,None,1424.2,4.84,1.24,69.9,1.49,7,13.4,None,29280,30,13
082920,비츠로셀,KOSDAQ,2025-09-24,202506,202503,90,-20.3,7.0,False,4.3,7.1,2.14,1.57,3596.7,37.99,2613.2,0.0,상승추세,1391.8,30.12,3.59,92.6,7.13,5,1.5,57.6,28201,5,38
131970,두산테스나,KOSDAQ,2026-03-04,202512,202509,86,3645.5,-51.5,True,3.2,696.2,2.39,3.45,10494.7,39.39,7617.1,0.0,중립,1483.1,8.39,3.87,77.1,1.07,2,7.1,207.7,739,2,24
066430,아이로보틱스,KOSDAQ,2025-02-13,202409,202406,41,-95.1,-22.2,False,-2.0,43.1,0.42,0.55,185.6,10.83,-18.9,0.0,None,1452.1,3.11,-0.86,69.2,2.27,17,9.0,None,467,2,26
187790,나노,KOSDAQ,2025-09-05,202506,202503,93,-77.3,283.3,False,-29.9,2.0,1.34,0.99,575.8,10.5,263.0,0.0,상승추세,1392.1,3.19,0.84,88.1,0.38,12,13.0,112.9,20129,4,12
241520,DSC인베스트먼트,KOSDAQ,2025-09-09,202506,202503,96,295.3,-111.2,False,5.9,16.8,1.4,5.0,1836.0,25.47,-170.5,-1.8,상승추세,1385.7,2.23,-1.15,73.1,1.26,24,10.4,154.8,64209,1,13
010060,OCI홀딩스,KOSPI,2026-03-12,202512,202509,90,136.4,-75.7,True,-5.1,N/A(적자),0.79,0.92,30955.2,30.59,29666.4,-0.77,상승추세,1475.3,19.88,-0.34,104.7,2.81,13,20.9,177.6,64992,9,52
240810,원익IPS,KOSDAQ,2025-08-06,202503,202412,43,79.0,830.8,False,9.1,38.6,1.53,1.97,14970.6,32.98,1594.8,0.0,상승추세,1386.6,24.89,0.29,80.6,0.55,5,7.4,58.0,292,30,9
319660,피에스케이,KOSDAQ,2025-12-23,202509,202506,91,-12.0,-5.3,False,-11.8,13.8,1.91,2.45,10268.7,32.86,2321.3,0.0,상승추세,1476.8,23.96,-3.53,88.6,1.07,0,0.0,116.7,29271,30,6
295310,에이치브이엠,KOSDAQ,2025-12-08,202509,202506,62,-512.5,965.5,False,46.7,N/A(적자),3.43,5.59,3094.5,47.79,-1177.1,0.0,상승추세,1471.8,3.26,-0.11,72.5,4.52,22,8.9,48.9,24219,3,13
042700,한미반도체,KOSPI,2025-12-03,202509,202506,81,73.2,654.5,False,-20.3,47.8,16.69,18.0,115804.3,55.66,1483.2,-1.35,상승추세,1467.4,7.05,-4.51,80.2,0.53,22,15.5,135.2,29271,30,45
062040,산일전기,KOSPI,2026-02-02,202509,202506,85,50.4,72.3,False,66.5,31.0,7.07,8.89,41602.6,55.35,508.3,0.33,상승추세,1448.8,11.18,5.11,80.7,1.05,2,0.3,230.6,28112,8,32
103590,일진전기,KOSPI,2026-02-02,202509,202506,89,257.4,57.9,False,35.8,33.0,4.81,1.49,28325.1,51.17,2216.1,0.0,상승추세,1448.8,13.56,6.25,88.7,1.39,0,0.0,196.3,2830,5,18
038500,삼표시멘트,KOSDAQ,2025-12-08,202509,202506,35,-60.2,-29.6,False,-9.3,8.3,0.42,0.48,3340.0,64.42,1168.7,0.0,상승추세,1471.8,1.75,0.02,88.3,1.82,17,4.2,9.6,239,2,35
006805,미래에셋증권우,KOSPI,2025-09-08,202506,202503,96,108.5,63.9,False,62.9,4.3,0.4,0.36,51257.8,32.47,-17973.0,-4.2,상승추세,1385.5,10.05,7.87,80.7,0.38,20,6.8,113.0,66121,5,55
214370,케어젠,KOSDAQ,2025-04-23,202412,202409,86,-40.2,19.6,False,22.5,38.4,5.82,16.46,13589.9,64.43,251.1,0.0,하락추세,1429.2,4.99,-0.12,74.4,0.46,24,11.4,18.3,211,4,24
389500,에스비비테크,KOSDAQ,2025-10-24,202506,202503,87,-143.2,20.6,False,12.6,N/A(적자),13.32,29.2,1665.8,39.13,-643.9,2.57,상승추세,1435.8,0.55,-0.16,90.4,0.61,6,7.1,113.1,291,8,25
138080,오이솔루션,KOSDAQ,2026-02-05,202509,202506,68,64.1,44.6,True,78.5,N/A(적자),2.82,3.76,1957.7,27.34,-2070.7,13.05,상승추세,1460.1,6.7,5.46,96.0,1.31,0,0.0,106.6,26410,9,23
071970,HD현대마린엔진,KOSPI,2025-06-09,202503,202412,98,70.4,75.7,False,35.3,16.1,2.93,4.25,14348.8,35.1,2990.3,18.8,상승추세,1359.2,14.21,11.55,94.8,1.24,1,0.0,159.2,29119,8,24
950160,코오롱티슈진,KOSDAQ,2024-12-10,202409,202406,98,-26.1,3.7,False,15.2,N/A(적자),27.4,464638.73,17456.9,67.01,-0.2,None,None,1426.6,3.65,-0.32,92.3,1.3,1,0.0,4.8,211,4,25
138360,앤로보틱스,KOSDAQ,2025-10-27,202506,202503,37,188.2,415.0,False,25.9,4.0,0.7,2.68,605.2,22.42,-19.2,60.08,상승추세,1437.0,8.96,0.35,63.9,0.13,21,6.7,41.3,292,30,21
095340,ISC,KOSDAQ,2025-05-08,202412,202409,17,609.9,289.5,True,57.4,20.3,2.06,6.57,11467.6,48.89,2390.5,0.0,하락추세,1397.3,17.38,6.97,67.5,1.03,22,17.6,None,465,2,24
041920,메디아나,KOSDAQ,2026-01-05,202509,202506,92,295.2,-127.7,False,15.1,32.5,1.54,3.51,2101.6,37.77,274.5,0.0,상승추세,1440.5,3.02,2.43,116.9,9.35,11,19.9,119.3,27112,3,31
044490,태웅,KOSDAQ,2025-05-16,202503,202412,15,-77.5,18.8,False,-5.0,14.2,0.45,0.72,2767.0,54.53,3333.4,0.0,하락추세,1397.0,5.84,3.72,61.2,3.62,1,0.0,58.8,25912,1,38
192410,오늘이엔엠,KOSDAQ,2026-01-06,202509,202506,2,-23.3,-1581.0,False,114.7,N/A(적자),13.31,5.45,851.1,20.38,-69.7,227.78,상승추세,1445.6,1.03,0.19,41.3,1.78,22,12.9,24.5,2642,9,29
397030,에이프릴바이오,KOSDAQ,2025-09-26,202506,202503,78,-116.0,127.7,False,-100.0,622.6,6.3,20.08,5962.1,20.69,963.2,4.03,상승추세,1408.9,0.62,-2.76,88.5,0.76,2,4.3,132.9,70113,11,12
006340,대원전선,KOSPI,2026-04-15,202512,202509,89,-200.0,-71.2,False,21.7,57.9,4.28,0.82,5128.3,30.32,-384.3,4.58,상승추세,1469.4,3.79,-0.47,96.3,5.63,18,23.2,186.8,28302,5,57
077360,덕산하이메탈,KOSDAQ,2026-01-19,202509,202506,77,96.6,-87.7,True,6.8,26.5,1.27,1.19,2626.3,57.71,303.3,0.0,상승추세,1471.6,2.99,1.39,78.3,0.43,8,5.9,92.5,261,19,27
006910,보성파워텍,KOSDAQ,2025-12-17,202509,202506,87,735.7,922.7,False,190.9,11.7,2.22,1.7,2461.4,14.56,-203.6,0.0,상승추세,1471.7,10.5,8.87,86.1,0.4,2,6.7,136.1,2511,2,55
079550,LIG디펜스앤에어로스페이스,KOSPI,2025-04-09,202412,202409,94,45.6,26.9,False,71.7,23.5,3.65,1.6,52580.0,38.21,43270.4,0.0,하락추세,1486.1,27.47,10.89,74.6,0.4,23,25.1,86.4,25200,2,27
002020,코오롱,KOSPI,2025-04-17,202412,202409,,-86.8,-664.6,False,-4.2,1.9,0.18,0.05,3005.1,52.14,-14806.1,0.0,하락추세,1414.2,7.39,-0.98,79.6,0.4,20,20.5,99.3,64992,9,68
001440,대한전선,KOSPI,2026-04-08,202512,202509,,4480.0,63.8,True,21.0,69.3,3.64,1.61,58544.5,41.97,-918.7,0.0,상승추세,1499.1,11.0,5.18,87.2,0.98,14,13.0,201.0,28302,5,71
001510,SK증권,KOSPI,2026-01-28,202509,202506,,1357.0,126.9,False,-53.4,164.8,0.48,21.12,6502.8,19.6,459.6,0.0,상승추세,1432.5,10.49,4.89,88.0,3.37,1,0.0,59.6,66121,5,71
170920,엘티씨,KOSDAQ,2025-12-16,202509,202506,,-84.3,-571.4,False,-11.7,15.7,1.27,0.56,1680.8,29.11,1932.3,7.74,상승추세,1467.5,4.9,4.23,72.6,0.25,24,15.2,130.2,20119,4,18
388720,유일로보틱스,KOSDAQ,2024-12-10,202409,202406,,143.8,1067.9,False,-5.1,N/A(적자),3.26,9.65,2863.4,38.47,-161.7,28.15,None,1426.6,15.09,14.57,64.4,0.71,24,21.1,None,292,30,13
017960,한국카본,KOSPI,2025-03-31,202412,202409,,96.7,1096.0,False,-3.9,N/A(이력부족),1.18,0.95,7028.4,34.28,2900.0,0.0,하락추세,1469.4,8.36,5.24,83.0,0.34,22,16.1,67.7,2512,2,41
082740,한화엔진,KOSPI,2025-07-07,202503,202412,,19.6,938.6,False,8.5,24.9,3.77,1.71,20945.2,32.77,1083.0,0.0,상승추세,1362.2,13.25,7.43,80.1,0.61,12,15.6,110.4,29111,8,26
010820,퍼스텍,KOSPI,2026-01-22,202509,202506,,-6.4,600.0,False,46.0,14.3,2.57,0.81,2121.6,None,1533.4,0.0,상승추세,1464.8,7.08,4.35,88.0,2.32,1,0.0,76.8,252,2,51
012450,한화에어로스페이스,KOSPI,2024-12-09,202409,202406,,915.7,-43.6,True,42.6,23.2,1.48,1.25,127171.4,33.98,30499.9,-9.97,None,1424.2,44.05,9.95,67.1,1.6,19,27.9,None,31321,2,47
241770,메카로,KOSDAQ,2025-07-30,202503,202412,,1387.5,698.4,True,73.0,12.3,0.59,1.76,1254.7,55.43,949.0,0.0,상승추세,1388.9,2.39,2.39,86.1,0.22,9,10.3,83.6,261,19,25
064350,현대로템,KOSPI,2024-12-18,202409,202406,,153.1,87.5,False,18.0,17.1,1.72,1.35,52879.4,33.77,6726.9,0.0,None,1436.4,28.62,18.18,72.2,0.41,19,31.4,None,31910,1,25
