code,name,market,pivot_date,prior_q1,prior_q2,rs_score,eps_yoy_q1_pct,eps_yoy_q2_pct,eps_accelerating,sales_yoy_q1_pct,per_at_pivot_approx,pbr_at_pivot_approx,psr_at_pivot_approx,market_cap_at_pivot_eok,largest_holder_pct,cfps_fy,share_dilution_1y_pct,market_regime_at_pivot,krw_at_pivot,foreign_foreign_pct_at_pivot,foreign_change_pp,pivot_vs_prior_52w_high_pct,pivot_volume_vs_50d_avg,base_len_days,base_depth_pct,prior_uptrend_pct,induty_code,sector_group_winner_count,years_since_establishment
064260,다날,KOSDAQ,2021-01-06,202009,202006,73,172.7,-23.3,True,19.1,29.2,1.19,1.5,3306.1,18.84,-348.7,11.63,상승추세,1086.4,1.46,-0.35,82.4,0.32,18,12.6,135.8,582,None,24
238200,비피도,KOSDAQ,2021-05-24,202103,202012,12,1660.8,-483.3,False,-14.8,8.4,1.75,3.38,401.6,45.15,456.6,0.0,중립,1126.8,1.58,0.3,70.8,0.68,24,16.2,89.0,108,None,22
038950,파인디지털,KOSDAQ,2020-03-25,201912,201909,66,-88.0,3520.0,False,9.2,N/A(적자),0.24,0.29,276.2,29.8,1373.2,0.0,하락추세,1228.6,0.87,-0.16,59.1,1.68,23,32.8,None,2642,None,28
032640,LG유플러스,KOSPI,2021-03-08,202012,202009,10,-318.2,286.6,False,10.8,10.7,0.56,0.38,51083.5,37.66,5837.1,0.0,중립,1127.5,29.35,-6.68,82.4,0.48,18,7.9,34.7,61220,None,25
034950,한국기업평가,KOSDAQ,2020-03-30,201912,201909,88,211.0,34.4,True,7.5,12.9,1.98,2.88,2669.8,73.55,7123.7,0.0,하락추세,1211.6,78.21,-5.67,85.2,1.88,7,4.6,None,75993,None,37
001270,부국증권,KOSPI,2020-03-23,201912,201909,72,None,None,False,None,N/A(이력부족),0.14,None,1811.6,26.88,None,0.0,하락추세,1253.9,1.07,0.02,58.4,3.43,24,26.4,None,66121,None,66
130500,GH신소재,KOSDAQ,2020-06-03,202003,201912,67,-152.3,-127.7,False,-16.1,27.1,0.67,0.63,408.1,50.72,294.0,0.0,중립,1219.1,3.03,1.02,76.0,0.11,16,9.0,83.8,13992,None,19
078590,휴림에이텍,KOSDAQ,2020-03-19,201912,201909,95,54.5,17.2,False,29.1,N/A(이력부족),55.32,44.18,28537.0,21.38,-58.2,246.53,하락추세,1255.3,3.88,1.09,61.9,1.31,5,21.6,None,303,None,27
038530,케이바이오랩스,KOSDAQ,2020-07-13,202003,201912,15,-597.1,-115.4,False,156.6,N/A(적자),3.05,23.46,3135.8,31.02,-79.3,34.85,상승추세,1199.5,2.39,-2.44,53.0,0.71,24,41.9,None,464,None,23
336570,원텍,KOSDAQ,2021-03-04,202012,202009,27,None,None,False,None,N/A(이력부족),1.18,None,117.0,10.7,None,0.0,중립,1129.5,0.0,0.0,98.8,0.46,3,0.7,5.5,271,None,2
317770,엑스페릭스,KOSDAQ,2020-10-30,202006,202003,10,-2775.0,-101.6,False,-37.9,N/A(적자),0.75,0.71,55.2,61.62,532.2,1.32,중립,1129.5,0.22,-0.02,60.3,1.06,15,12.1,33.0,262,None,3
149980,하이로닉,KOSDAQ,2020-03-23,201912,201909,25,1.7,316.3,False,15.0,6.8,0.36,1.1,222.2,45.62,304.5,0.04,하락추세,1253.9,2.65,-0.25,26.7,0.93,24,62.8,None,27199,None,13
038500,삼표시멘트,KOSDAQ,2020-03-23,201912,201909,54,-3.7,143.8,False,-3.3,12.1,0.29,0.38,2254.5,65.03,618.9,0.0,하락추세,1253.9,2.57,0.73,50.5,1.93,24,38.1,None,239,None,30
006920,모헨즈,KOSDAQ,2020-03-23,201912,201909,10,2700.0,-22.2,True,-14.1,N/A(적자),0.68,0.24,204.8,32.32,-444.1,0.0,하락추세,1253.9,2.62,1.87,32.0,3.22,24,56.5,None,23322,None,50
068290,삼성출판사,KOSPI,2021-01-11,202009,202006,20,-86.8,712.1,False,-20.6,62.3,1.37,1.25,2250.0,64.94,3643.4,0.0,상승추세,1092.8,0.75,-0.54,83.3,0.12,18,13.0,158.6,5811,None,19
084690,대상홀딩스,KOSPI,2020-03-23,201912,201909,18,946.2,107.7,True,7.7,1.6,0.2,0.03,1223.3,67.3,5334.9,0.0,하락추세,1253.9,4.69,-0.94,37.2,1.12,24,45.0,None,64992,None,15
007460,에이프로젠,KOSPI,2020-03-23,201912,201909,37,12.8,158.4,False,116.0,N/A(적자),0.47,121.59,95145.3,33.26,-7.2,42.67,하락추세,1253.9,1.3,-0.53,33.6,0.74,24,48.9,None,212,None,49
012630,HDC,KOSPI,2020-06-19,202003,201912,10,-38.7,54.9,False,-10.5,2.2,0.15,0.34,5376.8,38.03,2845.9,0.0,중립,1211.4,21.82,1.07,56.6,0.45,18,12.7,46.1,649,None,43
303030,지니틱스,KOSDAQ,2020-03-19,201912,201909,4,None,-244.4,False,None,N/A(적자),5.02,5.3,2139.5,37.57,161.4,760.41,하락추세,1255.3,1.07,0.61,23.8,0.95,23,49.4,None,261,None,2
080160,모두투어,KOSDAQ,2020-07-30,202003,201912,13,-111.5,-611.1,False,-52.1,N/A(적자),2.26,0.87,2173.5,15.58,1382.7,0.0,상승추세,1190.7,13.11,-13.43,60.5,1.03,5,2.7,43.7,75210,None,31
023450,동남합성,KOSPI,2020-04-21,201912,201909,None,356.9,-43.4,False,-0.3,5.4,1.76,0.82,1030.4,56.43,767.6,0.0,하락추세,1218.1,0.02,-0.01,101.6,2.25,0,0.0,14.7,201,None,55
072130,유엔젤,KOSPI,2020-03-23,201912,201909,24,-166.0,100.0,False,-25.3,N/A(적자),0.33,0.85,226.3,19.73,-561.3,0.0,하락추세,1253.9,8.58,7.6,27.4,0.65,23,60.3,None,631,None,21
088790,진도,KOSPI,2020-09-03,202006,202003,19,57.3,110.6,False,-25.8,N/A(적자),0.3,0.51,337.8,50.85,412.0,0.0,상승추세,1188.7,2.15,1.3,68.0,0.28,15,12.0,46.7,467,None,14
299030,하나기술,KOSDAQ,2020-12-11,202009,202006,None,None,None,False,None,N/A(이력부족),2.44,None,1155.2,None,None,None,상승추세,1086.4,0.1,0.02,67.5,0.24,11,21.3,None,29299,None,17
255220,SG,KOSDAQ,2020-03-19,201912,201909,6,-86.3,-80.3,False,-19.4,1.4,0.81,0.25,334.9,44.71,-249.3,193.62,하락추세,1255.3,1.15,0.82,26.1,1.88,22,45.4,None,23991,None,11
042510,라온시큐어,KOSDAQ,2020-03-19,201912,201909,42,20.8,-450.0,True,29.5,21.2,0.28,1.44,437.4,22.3,114.3,0.0,하락추세,1255.3,3.3,-0.1,36.2,1.73,23,41.6,None,582,None,22
900120,씨엑스아이,KOSDAQ,2020-09-02,202006,202003,12,87.3,107.9,False,5.8,N/A(적자),0.14,132.46,843.9,27.78,-9.3,None,상승추세,1184.9,27.39,-0.29,60.9,0.93,21,12.2,53.1,64992,None,11
290690,소룩스,KOSDAQ,2021-07-09,202103,202012,2,137.7,None,False,26.4,N/A(이력부족),2.79,None,429.4,56.89,-284.9,None,상승추세,1146.3,0.32,0.03,40.4,1.05,24,12.7,None,28422,None,25
128540,에코캡,KOSDAQ,2020-03-23,201912,201909,11,67.3,-135.4,False,-20.4,12.5,0.23,0.21,142.2,100.0,259.0,0.0,하락추세,1253.9,1.61,1.25,30.5,0.47,24,54.5,None,303,None,13
085620,미래에셋생명,KOSPI,2020-06-29,202003,201912,16,None,None,False,None,N/A(이력부족),0.14,None,5250.8,43.34,None,0.0,중립,1202.6,5.96,-1.59,58.8,1.15,22,16.1,50.3,65110,None,32
310870,디와이씨,KOSDAQ,2021-03-04,202012,202009,25,None,None,False,None,N/A(이력부족),0.81,None,72.2,11.7,None,0.0,중립,1129.5,0.0,0.0,97.7,0.11,17,2.1,6.3,303,None,3
066620,국보디자인,KOSDAQ,2021-01-14,202009,202006,29,-64.3,13.3,False,-21.0,7.8,0.36,0.45,1301.2,53.08,783.9,0.0,상승추세,1097.1,11.24,-1.18,91.6,0.35,14,4.5,79.9,424,None,33
264450,유비쿼스,KOSDAQ,2020-03-23,201912,201909,33,-13.1,-44.3,False,17.5,2.3,0.37,0.25,254.5,41.42,3830.2,0.0,하락추세,1253.9,3.7,-5.86,29.2,1.59,24,53.2,None,26410,None,3
034230,파라다이스,KOSPI,2020-03-23,201912,201909,47,-527.3,583.6,False,24.4,55.6,0.5,0.91,8903.3,46.1,1724.2,0.0,하락추세,1253.9,7.55,3.26,44.9,1.34,24,43.2,None,91249,None,48
092440,기신정기,KOSPI,2020-04-28,201912,201909,47,2000.0,-18.4,True,36.1,5.9,0.36,0.75,896.4,71.37,330.4,0.0,하락추세,1220.9,64.17,-0.09,67.6,0.69,6,3.1,28.8,29293,None,32
204270,제이앤티씨,KOSDAQ,2020-03-23,201912,201909,None,None,None,False,None,N/A(이력부족),1.13,None,2834.6,86.44,2819.4,None,하락추세,1253.9,0.68,-1.34,41.7,0.49,10,50.5,None,262,None,24
002360,SH에너지화학,KOSPI,2020-03-19,201912,201909,37,-147.6,950.0,False,-27.3,N/A(적자),0.79,0.4,563.5,31.12,144.7,0.0,하락추세,1255.3,38.01,4.21,31.3,0.28,24,41.3,None,201,None,62
264900,크라운제과,KOSPI,2020-04-20,201912,201909,49,717.0,54.7,True,0.4,5.4,0.43,0.26,1023.9,61.76,2594.9,0.0,하락추세,1215.3,1.18,-0.3,74.8,0.97,4,2.2,47.5,106,None,3
024800,유성티엔에스,KOSDAQ,2020-07-27,202003,201912,26,45.1,701.7,False,-13.7,2.0,0.14,0.17,586.5,44.1,433.9,0.0,상승추세,1200.5,0.7,-1.55,66.3,7.64,22,5.0,56.3,492,None,43
003800,에이스침대,KOSDAQ,2020-03-19,201912,201909,97,25.9,46.4,False,41.3,7.4,0.45,1.28,3548.8,79.56,4165.5,0.0,하락추세,1255.3,3.41,0.12,68.1,1.09,22,20.7,None,32029,None,43
023790,동일스틸럭스,KOSDAQ,2020-07-10,202003,201912,11,-64.0,87.0,False,-24.5,N/A(적자),4.0,0.93,227.0,57.59,-1569.2,0.0,상승추세,1195.8,0.6,-0.5,62.9,1.27,14,7.6,80.9,24121,None,53
011150,CJ씨푸드,KOSPI,2020-03-19,201912,201909,88,5.9,280.0,False,-2.2,39.9,0.83,0.49,735.3,46.26,201.6,0.0,하락추세,1255.3,2.36,0.52,48.5,0.4,15,35.8,None,108,None,44
035150,백산,KOSPI,2020-11-04,202006,202003,10,-593.4,40.0,False,-36.8,N/A(적자),0.37,0.26,1136.2,52.12,238.5,0.0,중립,1130.3,2.43,-3.85,48.3,1.06,4,2.9,21.9,22214,None,34
212560,네오오토,KOSDAQ,2020-12-23,202009,202006,40,316.0,-43.8,False,4.3,7.3,0.28,0.22,254.9,53.11,1777.9,0.0,상승추세,1108.0,3.34,-0.58,93.9,0.77,1,0.0,122.9,303,None,10
003650,미창석유,KOSPI,2021-02-25,202012,202009,12,8.9,12.4,False,-21.1,4.9,0.2,0.4,1106.4,40.24,21937.5,0.0,상승추세,1107.2,31.43,-2.69,84.6,4.49,4,1.2,42.2,19221,None,59
106240,파인테크닉스,KOSDAQ,2020-03-19,201912,201909,92,30.9,150.4,False,11.6,110.1,0.75,0.81,1084.9,30.16,36.3,13.92,하락추세,1255.3,1.86,-1.43,36.4,2.1,23,43.6,None,28410,None,11
064760,티씨케이,KOSDAQ,2020-11-16,202009,202006,88,48.6,29.5,True,48.6,21.0,2.21,5.69,11990.2,44.4,3102.3,0.0,상승추세,1107.8,67.58,10.11,91.3,1.73,17,10.3,102.3,23999,None,24
03473K,SK우,KOSPI,2020-04-20,201912,201909,80,None,None,False,None,N/A(이력부족),0.32,None,860.7,None,None,None,하락추세,1215.3,8.04,-5.96,67.0,0.75,0,0.0,66.5,None,None,None
008730,율촌화학,KOSPI,2020-11-17,202009,202006,58,-43.7,70.0,False,-0.3,18.1,1.37,0.78,4005.2,65.01,1591.1,0.0,상승추세,1106.1,6.13,1.16,84.1,1.37,0,0.0,46.8,22231,None,47
006660,삼성공조,KOSPI,2021-03-19,202012,202009,43,943.5,-45.3,True,2.6,13.7,0.26,1.17,747.6,51.26,1187.1,0.0,중립,1126.1,10.02,-0.24,90.2,0.32,20,9.3,73.6,30399,None,51
003230,삼양식품,KOSPI,2020-03-19,201912,201909,90,2022.9,60.5,False,38.3,9.0,0.43,0.98,5348.4,47.21,6971.1,0.0,하락추세,1255.3,4.37,-0.79,67.0,1.99,24,17.6,None,108,None,59
298690,에어부산,KOSPI,2020-03-19,201912,201909,37,2.3,-531.4,True,-9.0,N/A(적자),2.72,0.31,1957.5,44.38,2161.2,0.0,하락추세,1255.3,1.13,0.74,22.5,1.84,24,40.1,None,511,None,13
357550,석경에이티,KOSDAQ,2021-05-24,202103,202012,5,None,None,False,0.6,N/A(이력부족),2.32,None,1025.5,41.45,412.9,None,중립,1126.8,5.36,4.48,45.5,0.52,18,13.6,None,20129,None,21
023590,다우기술,KOSPI,2020-03-23,201912,201909,51,506.2,18.6,True,-13.3,2.8,0.15,0.18,5294.3,44.05,-65688.0,0.0,하락추세,1253.9,23.62,-3.08,47.8,1.77,23,34.2,None,631,None,34
025540,한국단자,KOSPI,2020-11-11,202006,202003,46,-0.2,42.9,False,-20.6,13.6,0.42,0.67,5025.2,33.27,5940.8,0.0,상승추세,1116.1,24.92,-0.52,92.1,0.76,20,5.3,129.6,2812,None,47
007770,한일화학,KOSDAQ,2021-01-06,202009,202006,21,-2440.0,-267.0,False,-14.8,N/A(적자),0.41,0.44,368.6,69.59,3009.0,0.0,상승추세,1086.4,4.73,1.7,87.5,1.9,0,0.0,71.6,201,None,49
095570,AJ네트웍스,KOSPI,2020-03-23,201912,201909,23,-4.7,275.6,False,15.3,2.0,0.19,0.08,922.4,50.05,-809.6,0.0,하락추세,1253.9,6.95,-1.17,30.4,2.33,23,58.4,None,76320,None,20
078340,컴투스,KOSDAQ,2020-10-27,202006,202003,68,-18.9,-0.3,False,18.8,13.0,1.28,2.96,14320.3,29.45,10090.6,0.0,중립,1131.6,35.15,4.94,81.8,0.71,24,7.6,65.8,5821,None,22
073240,금호타이어,KOSPI,2020-11-09,202006,202003,32,-757.1,-113.0,False,-24.2,N/A(적자),0.54,0.51,11059.5,45.0,510.0,0.0,상승추세,1121.2,4.14,-0.42,88.9,0.79,9,6.9,35.2,221,None,17
015230,대창단조,KOSPI,2020-03-24,201912,201909,64,-81.3,104.6,False,-28.6,0.3,0.14,0.02,51.1,42.94,15684.2,42.86,하락추세,1262.9,6.55,2.0,59.3,11.2,24,31.5,None,303,None,39
078860,아이오케이이엔엠,KOSDAQ,2021-03-26,202012,202009,35,-1250.0,-263.4,False,-240.2,N/A(적자),5.53,217.19,45540.4,27.81,-45.1,8.85,상승추세,1134.2,0.92,0.44,64.6,5.61,0,0.0,91.8,591,None,21
194700,노바렉스,KOSDAQ,2020-04-09,201912,201909,76,478.4,26.2,True,74.9,6.1,0.79,0.64,1012.9,39.0,-144.4,0.0,하락추세,1214.8,1.16,0.08,86.5,0.94,24,25.7,None,108,None,12
26490K,크라운제과우,KOSPI,2021-02-09,202009,202006,61,None,None,False,None,N/A(이력부족),0.57,None,5.6,None,None,None,상승추세,1116.3,1.05,0.63,69.9,0.46,6,7.0,164.5,None,None,None
181710,NHN,KOSPI,2020-03-23,201912,201909,66,-176.1,16.4,False,8.6,41.8,0.58,0.36,5370.6,47.66,5504.0,0.0,하락추세,1253.9,9.62,-6.93,60.3,0.88,9,26.1,None,5821,None,7
057050,현대홈쇼핑,KOSPI,2020-03-23,201912,201909,20,-139.0,5.2,False,61.9,6.3,0.21,0.26,5406.0,40.84,2703.6,0.0,하락추세,1253.9,23.8,-2.92,39.5,2.21,22,43.1,None,47919,None,19
077360,덕산하이메탈,KOSDAQ,2020-04-20,201912,201909,88,395.0,-27.5,False,7.8,5.2,0.64,1.27,658.8,54.72,319.6,0.0,중립,1215.3,1.67,0.05,67.4,1.66,5,7.5,75.0,261,None,21
048470,대동스틸,KOSDAQ,2021-02-10,202009,202006,25,2950.0,-597.1,False,-9.7,N/A(적자),0.67,0.48,509.0,33.68,-138.0,0.0,상승추세,1110.0,1.78,-1.53,79.5,0.25,13,9.5,52.5,467,None,48
053060,세동,KOSDAQ,2020-10-29,202006,202003,44,-106.1,-464.3,True,-42.7,N/A(적자),0.65,0.26,318.6,37.19,134.7,0.0,중립,1134.2,1.12,0.57,85.4,0.14,8,8.7,61.0,303,None,34
093640,케이알엠,KOSDAQ,2020-03-23,201912,201909,35,95.5,-276.5,False,24.1,22.2,0.83,1.48,194.4,15.61,152.4,35.91,하락추세,1253.9,2.27,0.79,35.3,0.34,22,51.1,None,2611,None,22
025560,미래산업,KOSPI,2021-03-22,202012,202009,2,-1300.0,-14133.3,False,200.2,N/A(적자),1.22,15.0,6233.5,12.98,-36.6,-97.79,중립,1127.5,15.51,12.95,58.7,0.32,21,8.6,20.7,27219,None,31
000430,대원강업,KOSPI,2020-07-14,202003,201912,22,-265.9,104.6,False,-14.8,21.9,0.34,0.21,1915.8,37.34,99.4,0.0,상승추세,1203.8,1.86,-1.0,72.1,1.31,22,7.9,31.8,303,None,74
017800,현대엘리베이터,KOSPI,2020-03-20,201912,201909,40,-17.0,625.8,False,5.5,15.0,0.72,0.39,7298.5,23.6,3750.1,0.15,하락추세,1256.9,23.5,3.67,40.9,1.79,24,41.0,None,29162,None,36
003280,흥아해운,KOSPI,2020-03-23,201912,201909,4,50.0,-35.4,True,-327.2,N/A(적자),0.9,1.09,1110.9,29.52,-103.2,-33.54,하락추세,1253.9,21.55,-6.12,24.5,1.0,11,49.7,None,50112,None,59
106080,케이이엠텍,KOSDAQ,2020-03-19,201912,201909,93,-46.8,-1180.0,False,-55.6,N/A(적자),1.53,8.91,1173.0,47.42,-47.1,-28.48,하락추세,1255.3,0.11,-2.03,100.0,None,0,0.0,None,2629,None,19
106190,하이텍팜,KOSDAQ,2020-10-19,202006,202003,49,-81433.3,-110.3,False,33.0,N/A(적자),0.68,0.81,595.5,45.3,350.3,0.0,중립,1141.2,43.02,0.23,83.2,0.22,19,17.4,113.3,211,None,22
101330,모베이스,KOSDAQ,2020-03-19,201912,201909,23,-168.1,534.3,False,157.7,1.0,0.12,0.07,478.0,44.81,3451.3,0.0,하락추세,1255.3,5.81,-1.47,26.1,1.22,23,43.9,None,2642,None,21
000070,삼양홀딩스,KOSPI,2020-11-12,202006,202003,43,-22.7,21.9,False,-6.5,18.1,0.27,0.26,6377.1,41.72,24687.6,0.0,상승추세,1111.4,7.74,-1.12,77.5,1.39,0,0.0,100.0,64992,None,96
001020,페이퍼코리아,KOSPI,2020-09-01,202006,202003,15,137.9,76.3,True,248.5,14.8,1.04,0.13,539.8,66.18,-370.5,-60.89,상승추세,1187.0,0.42,-0.59,69.8,0.43,13,19.3,77.7,171,None,67
139670,키네마스터,KOSDAQ,2020-11-26,202009,202006,88,103.7,692.9,False,57.3,42.4,5.89,5.02,1429.1,33.54,56.3,93.05,상승추세,1104.5,1.37,-6.26,72.3,0.91,3,4.6,104.0,58222,None,18
126560,현대퓨처넷,KOSPI,2020-03-19,201912,201909,61,-10.6,0.0,False,-5.1,7.1,0.37,0.94,2748.5,66.21,728.7,0.0,하락추세,1255.3,17.03,-2.49,57.0,0.58,21,28.6,None,61299,None,28
002030,아세아,KOSPI,2021-02-10,202009,202006,16,95.1,-41.6,False,-2.0,3.6,0.13,0.14,2042.0,43.07,102901.4,0.0,상승추세,1110.0,4.69,-0.58,89.2,2.35,4,3.2,42.7,715,None,64
207760,미스터블루,KOSDAQ,2020-03-19,201912,201909,98,630.8,615.2,True,177.9,2.6,2.64,0.5,316.7,60.38,705.0,0.04,하락추세,1255.3,2.13,1.62,40.0,1.12,24,44.4,None,63991,None,6
