code,name,market,pivot_date,prior_q1,prior_q2,rs_score,eps_yoy_q1_pct,eps_yoy_q2_pct,eps_accelerating,sales_yoy_q1_pct,per_at_pivot_approx,pbr_at_pivot_approx,psr_at_pivot_approx,market_cap_at_pivot_eok,largest_holder_pct,cfps_fy,share_dilution_1y_pct,market_regime_at_pivot,krw_at_pivot,foreign_foreign_pct_at_pivot,foreign_change_pp,pivot_vs_prior_52w_high_pct,pivot_volume_vs_50d_avg,base_len_days,base_depth_pct,prior_uptrend_pct,induty_code,sector_group_winner_count,years_since_establishment
019170,신풍제약,KOSPI,2020-06-08,202003,201912,99,88.9,257.1,False,5.2,171.7,3.98,6.02,11561.3,28.2,350.6,0.0,중립,1201.1,2.45,0.0,88.2,0.32,16,9.2,207.1,212,None,34
001080,만호제강,KOSPI,2020-03-23,201912,201909,62,178.4,-95.9,True,-5.2,2.5,0.18,0.02,42.1,22.66,835.5,0.0,하락추세,1253.9,2.84,-0.48,48.4,12.23,22,26.9,None,24123,None,67
204020,그리티,KOSDAQ,2020-03-19,201912,201909,14,2.0,-96.6,False,3.0,11.6,0.3,0.22,265.9,35.17,-83.7,100.0,하락추세,1255.3,3.14,2.92,28.1,1.9,24,47.6,None,14120,None,21
005710,대원산업,KOSDAQ,2020-03-23,201912,201909,53,67.2,43.5,True,-10.4,1.6,0.11,0.1,634.2,61.56,1760.4,0.0,하락추세,1253.9,13.3,-0.83,44.8,2.31,24,40.6,None,303,None,52
110020,전진바이오팜,KOSDAQ,2020-07-23,202003,201912,1,23.6,118.5,False,126.1,N/A(적자),2.72,5.67,250.8,10.44,-270.9,1.32,상승추세,1197.2,0.76,0.76,39.6,0.79,11,10.3,100.0,2049,None,16
060280,큐렉소,KOSDAQ,2020-03-23,201912,201909,13,51.8,-22.0,True,-9.7,N/A(적자),1.05,2.39,820.6,35.55,-152.2,0.0,하락추세,1253.9,0.65,-0.06,31.3,2.72,24,44.4,None,47812,None,28
069730,DSR제강,KOSPI,2020-03-23,201912,201909,30,-91.5,52.0,False,-4.7,4.8,0.17,0.17,321.8,55.73,1009.6,0.0,하락추세,1253.9,2.31,0.24,40.1,1.76,24,48.1,None,24123,None,49
337930,젝시믹스,KOSDAQ,2021-04-09,202012,202009,24,None,-5.9,False,None,19.0,1.98,1.06,1480.6,49.2,-731.6,None,상승추세,1115.8,1.54,0.67,83.2,0.63,2,0.9,13.6,639,None,4
042370,비츠로테크,KOSDAQ,2020-03-23,201912,201909,60,None,None,False,None,4.8,0.36,0.26,802.5,61.94,1474.6,0.0,하락추세,1253.9,1.46,-1.2,51.4,1.62,24,45.3,None,64992,None,52
005290,동진쎄미켐,KOSDAQ,2020-04-29,201912,201909,93,-51.8,81.1,False,-40.9,13.8,0.74,1.17,8072.1,38.68,2115.1,0.0,중립,1220.4,7.12,-1.19,79.7,3.13,3,3.4,44.4,20129,None,47
002690,동일제강,KOSPI,2020-04-20,201912,201909,20,455.6,53.7,True,-3.8,23.1,0.22,0.2,259.7,60.13,510.9,0.0,하락추세,1215.3,1.19,-1.32,59.0,1.51,0,0.0,92.9,24122,None,61
101490,에스앤에스텍,KOSDAQ,2020-04-16,201912,201909,None,142.4,168.1,False,47.5,34.7,1.26,4.28,3611.6,23.72,442.7,0.0,하락추세,1222.6,5.38,3.58,91.5,0.84,5,7.8,37.2,2629,None,19
330860,네패스아크,KOSDAQ,2020-11-18,202009,202006,None,None,None,False,None,N/A(이력부족),2.58,None,3715.5,None,None,None,상승추세,1104.9,0.25,-0.01,92.4,0.19,0,0.0,None,739,None,1
169330,엠브레인,KOSDAQ,2020-12-09,202009,202006,1,None,-18.8,False,None,N/A(이력부족),2.65,None,349.3,None,None,None,상승추세,1084.9,0.49,0.38,48.5,0.68,20,5.4,14.9,71400,None,22
003310,대주산업,KOSDAQ,2020-03-19,201912,201909,19,143.8,127.3,True,1.1,12.1,0.2,0.26,223.0,38.38,162.9,0.0,하락추세,1255.3,3.55,1.26,35.1,2.9,22,42.8,None,109,None,58
000100,유한양행,KOSPI,2020-03-19,201912,201909,86,-49.2,25.8,False,-4.9,9.5,1.04,0.29,4354.8,15.6,4849.2,4.57,하락추세,1255.3,21.24,-1.74,80.2,2.19,7,10.9,None,212,None,94
284620,카이노스메드,KOSDAQ,2020-03-27,201912,201909,89,-25.0,-16.7,False,None,689.8,275.92,None,521.6,14.81,16.8,0.0,하락추세,1212.2,0.04,0.04,55.7,0.36,18,42.1,None,701,None,3
171120,라이온켐텍,KOSDAQ,2021-02-01,202009,202006,31,58.4,-55.1,False,-17.8,10.8,1.97,1.03,1464.3,67.68,371.9,2.91,상승추세,1117.4,2.57,-0.32,92.7,1.52,6,6.4,23.3,2049,None,39
263800,데이타솔루션,KOSDAQ,2020-04-13,201912,201909,83,215.9,-141.5,False,-15.1,N/A(적자),1.41,0.48,482.5,67.35,504.3,0.32,하락추세,1211.0,3.48,2.83,49.3,0.36,24,52.5,None,465,None,9
064240,홈캐스트,KOSDAQ,2020-03-19,201912,201909,31,47.3,147.2,False,-14.8,N/A(적자),0.81,1.24,656.9,10.89,-250.6,2.53,하락추세,1255.3,4.27,-1.64,28.5,2.35,22,44.9,None,467,None,20
010660,화천기계,KOSPI,2020-03-23,201912,201909,73,17.1,33.3,False,-14.9,N/A(적자),0.23,0.2,324.5,34.54,176.1,900.0,하락추세,1253.9,4.31,-6.29,25.0,0.15,24,49.9,None,29223,None,45
161890,한국콜마,KOSPI,2020-03-23,201912,201909,19,-110.3,182.2,False,2.5,24.3,0.81,0.47,7184.7,30.32,7204.3,2.39,하락추세,1253.9,27.14,-12.92,38.5,0.77,24,33.3,None,20423,None,8
044490,태웅,KOSDAQ,2020-06-17,202003,201912,17,94.8,-2.4,True,17.1,N/A(적자),0.21,0.34,1306.5,53.75,-116.7,0.0,상승추세,1211.2,4.43,0.86,58.6,0.13,9,19.9,117.8,25912,None,33
003160,디아이,KOSPI,2020-11-16,202009,202006,72,65.6,436.9,False,42.0,11.4,0.67,0.88,1322.9,44.07,-413.0,0.0,상승추세,1107.8,5.17,-1.52,89.6,2.47,18,7.1,119.3,27212,None,59
039440,에스티아이,KOSDAQ,2020-03-23,201912,201909,82,42.9,29.7,True,11.9,5.9,0.48,0.44,1415.2,27.39,4803.3,0.0,하락추세,1253.9,7.03,1.82,40.5,1.18,24,54.8,None,29271,None,23
123420,위메이드플레이,KOSDAQ,2020-03-19,201912,201909,33,-178.7,-27.7,False,26.8,33.0,0.41,1.19,1004.8,35.63,472.2,0.0,하락추세,1255.3,4.22,0.87,39.3,6.64,22,32.4,None,5821,None,10
076610,해성옵틱스,KOSDAQ,2020-03-23,201912,201909,18,-249.7,93.6,False,23.5,N/A(적자),2.11,0.07,253.8,32.78,-292.5,87.65,하락추세,1253.9,2.55,-0.72,22.0,0.69,22,62.4,None,273,None,18
001200,유진투자증권,KOSPI,2020-03-19,201912,201909,32,None,None,False,None,N/A(이력부족),0.1,None,1152.7,28.8,None,0.0,하락추세,1255.3,8.61,-0.58,41.6,5.16,24,40.7,None,66121,None,66
340360,다보링크,KOSDAQ,2020-08-26,202006,202003,49,None,None,False,None,N/A(이력부족),6.65,None,135.2,4.85,None,None,상승추세,1186.5,0.0,0.0,97.3,0.32,4,0.8,None,264,None,1
030530,원익홀딩스,KOSDAQ,2020-10-30,202006,202003,43,-6.4,1028.6,False,40.0,7.5,0.32,0.59,3240.1,45.7,1235.4,0.0,중립,1129.5,6.5,-2.23,71.7,0.45,24,6.9,56.7,201,None,29
051380,피씨디렉트,KOSDAQ,2020-03-23,201912,201909,94,82.1,-64.4,False,27.2,5.3,0.94,0.07,196.7,24.35,-1058.7,-5.5,하락추세,1253.9,1.13,0.98,32.1,1.4,13,60.5,None,46510,None,22
081660,미스토홀딩스,KOSPI,2020-03-23,201912,201909,6,7318.2,99.4,True,3.7,4.5,0.54,0.34,11846.7,20.11,5253.1,-0.59,하락추세,1253.9,41.39,-8.38,22.7,0.99,24,50.9,None,464,None,29
222980,한국맥널티,KOSDAQ,2020-03-23,201912,201909,42,-680.3,278.8,False,15.7,N/A(적자),0.92,0.66,282.1,35.22,439.0,100.0,하락추세,1253.9,4.84,3.94,31.2,0.27,24,56.7,None,108,None,23
950200,소마젠,KOSDAQ,2020-10-30,202006,202003,8,None,None,False,None,N/A(이력부족),8.17,None,2222.9,None,None,None,중립,1129.5,3.95,3.95,56.7,0.21,23,24.1,None,73909,None,16
074610,이엔플러스,KOSPI,2020-03-24,201912,201909,54,-184.6,-583.3,False,196.0,N/A(적자),1.77,3.15,1271.1,7.35,-531.8,27.69,하락추세,1262.9,0.97,0.31,27.8,0.61,24,50.3,None,29193,None,17
307750,국전,KOSDAQ,2021-07-09,202103,202012,1,-34.8,None,False,-13.8,N/A(이력부족),2.2,None,2075.6,80.77,192.8,879.43,상승추세,1146.3,0.08,0.08,36.9,2.68,24,27.0,None,212,None,3
300120,라온피플,KOSDAQ,2020-03-23,201912,201909,86,None,None,False,None,N/A(이력부족),5.0,None,483.2,45.07,453.7,None,하락추세,1253.9,1.44,1.44,46.5,0.51,24,44.1,None,582,None,10
100700,세운메디칼,KOSDAQ,2020-09-11,202006,202003,52,-48.8,14.3,False,1.2,11.8,1.1,2.61,1725.7,56.94,307.8,0.0,상승추세,1187.2,1.67,-0.68,95.3,0.2,5,2.2,115.4,213,None,38
068240,다원시스,KOSDAQ,2020-06-15,202003,201912,78,63.0,-255.0,False,52.1,65.5,-1.06,2.02,3895.8,20.82,5172.5,0.49,상승추세,1202.6,4.52,0.51,79.7,0.68,13,6.8,52.7,2811,None,24
064800,포니링크,KOSDAQ,2020-03-24,201912,201909,9,105.8,56.0,True,63.3,61.7,1.94,2.59,2459.6,18.67,-67.3,15.81,하락추세,1262.9,4.47,3.5,32.0,0.52,23,57.4,None,474,None,20
078935,GS우,KOSPI,2021-02-10,202009,202006,13,13.2,-102.0,True,-13.1,N/A(적자),0.2,0.18,28930.9,51.94,16751.9,0.0,상승추세,1110.0,10.34,0.49,87.2,0.74,22,6.0,24.1,64992,None,17
015890,태경산업,KOSPI,2020-03-19,201912,201909,57,-212.7,-112.7,False,-9.0,3.2,0.31,0.19,964.5,63.74,2045.3,0.0,하락추세,1255.3,3.78,-0.84,51.2,2.07,24,32.4,None,20129,None,38
301300,바이브컴퍼니,KOSDAQ,2021-06-09,202103,202012,15,-4.6,None,False,93.0,N/A(이력부족),4.55,None,803.7,40.03,932.3,None,중립,1116.9,0.21,0.09,70.4,0.53,7,5.3,12.7,58222,None,21
241710,코스메카코리아,KOSDAQ,2020-03-23,201912,201909,2,69.6,-69.5,False,11.6,13.1,0.25,0.18,639.7,51.23,1812.0,0.0,하락추세,1253.9,3.15,-11.6,23.8,1.01,24,49.1,None,20423,None,21
122640,예스티,KOSDAQ,2020-10-26,202006,202003,19,117.1,362.9,False,66.8,N/A(적자),1.29,2.02,1212.1,24.62,-339.7,1.89,중립,1127.8,1.67,-1.27,58.2,0.62,10,8.1,72.9,29271,None,20
035510,신세계 I&C,KOSPI,2020-03-19,201912,201909,38,16.6,-86.8,False,13.1,1.1,0.22,0.03,127.5,35.72,-1368.5,0.0,하락추세,1255.3,3.92,-5.27,45.6,1.22,24,23.1,None,62021,None,23
097780,에코볼트,KOSDAQ,2020-03-19,201912,201909,74,-400.0,-40.9,False,-38.1,N/A(적자),0.54,2.52,4241.3,18.1,94.4,8.76,하락추세,1255.3,1.97,0.75,51.2,2.06,23,35.1,None,303,None,16
067570,엔브이에이치코리아,KOSDAQ,2020-06-12,202003,201912,39,-374.5,200.9,False,15.3,N/A(적자),0.47,0.08,693.9,44.37,591.8,3.03,상승추세,1204.8,1.26,0.26,59.9,0.38,23,5.5,75.3,30320,None,36
000540,흥국화재,KOSPI,2020-08-13,202003,201912,4,None,None,False,None,N/A(이력부족),0.18,None,1511.8,79.19,None,0.0,상승추세,1182.8,2.05,-0.09,59.5,1.14,24,3.5,72.2,65121,None,72
036930,주성엔지니어링,KOSDAQ,2020-10-22,202006,202003,45,-145.5,-116.2,False,-47.4,130.7,0.58,1.79,3594.6,28.28,1211.7,0.0,중립,1132.0,5.21,-2.06,90.5,0.9,1,0.0,78.2,29229,None,25
101930,인화정공,KOSDAQ,2021-03-15,202012,202009,57,1346.8,-472.7,False,-23.1,0.4,0.18,0.12,123.0,50.81,1279.4,0.0,중립,1134.5,0.75,0.54,81.7,1.5,0,0.0,150.1,31114,None,22
105550,엣지파운드리,KOSDAQ,2020-11-18,202009,202006,18,12.5,253.8,False,53.2,N/A(적자),1.01,0.62,219.8,21.27,-147.5,1.56,상승추세,1104.9,1.39,0.91,57.4,0.41,24,10.4,54.4,2629,None,14
104480,티케이케미칼,KOSDAQ,2021-01-28,202009,202006,42,-6.9,-331.7,False,-25.8,N/A(적자),0.19,0.53,2372.4,47.89,2.6,0.0,상승추세,1107.5,2.04,-0.15,82.6,0.22,4,10.0,123.4,20501,None,14
257370,피엔티엠에스,KOSDAQ,2020-03-19,201912,201909,16,98.0,-60.2,True,253.4,65.8,3.9,1.22,427.4,61.97,236.6,0.0,하락추세,1255.3,6.1,6.02,23.3,0.69,22,41.7,None,292,None,19
302550,리메드,KOSDAQ,2020-03-23,201912,201909,90,None,None,False,None,N/A(이력부족),2.18,None,168.7,39.36,540.5,None,하락추세,1253.9,2.64,2.64,41.2,1.97,21,53.8,None,27199,None,17
073540,에프알텍,KOSDAQ,2020-03-19,201912,201909,73,17.9,212.8,False,163.6,N/A(적자),0.36,0.82,215.5,36.99,35.9,0.0,하락추세,1255.3,4.76,3.14,25.4,1.63,22,54.6,None,2642,None,20
039980,폴라리스AI,KOSDAQ,2021-03-10,202012,202009,10,-3000.0,-80.0,False,123.0,N/A(적자),0.81,2.72,2334.4,30.42,-416.7,4.9,중립,1134.9,1.46,-1.72,79.5,0.19,10,5.4,63.6,620,None,30
043200,파루,KOSDAQ,2021-05-24,202103,202012,1,26.3,-372.4,True,-65.8,N/A(적자),1.96,1.2,436.3,19.27,-49.1,0.46,중립,1126.8,4.07,1.87,36.0,0.42,24,16.7,None,281,None,26
042040,케이피엠테크,KOSDAQ,2020-08-26,202006,202003,70,4.1,52.9,False,48.2,N/A(적자),5.06,72.21,15396.2,12.82,-126.9,15.8,상승추세,1186.5,0.35,0.35,95.7,2.72,14,21.7,160.4,467,None,42
013700,까뮤이앤씨,KOSPI,2020-09-25,202006,202003,39,-28.9,5.1,False,-44.7,4.0,0.59,0.22,501.2,37.12,168.9,0.0,중립,1168.5,0.92,-0.1,,,,,,41121,None,42
046940,우원개발,KOSDAQ,2020-03-23,201912,201909,88,-328.6,42.0,False,19.3,4.2,0.4,0.22,629.0,35.46,-1584.2,5.55,하락추세,1253.9,1.56,1.01,39.7,1.17,24,50.5,None,421,None,22
241770,메카로,KOSDAQ,2020-10-30,202006,202003,28,-117.6,-78.9,False,-6.0,42.0,0.55,1.6,1146.6,60.49,1472.9,0.27,중립,1129.5,0.14,-1.97,69.0,0.16,11,10.2,68.0,261,None,20
036690,코맥스,KOSDAQ,2020-05-15,202003,201912,44,-20.5,-33.3,False,-8.7,12.4,4.94,0.33,469.0,49.81,212.5,2.96,중립,1225.5,2.04,-0.44,73.9,0.48,4,4.8,78.5,2642,None,44
016880,웅진,KOSPI,2021-01-12,202009,202006,13,25.0,57.2,False,-8.2,N/A(적자),0.46,0.1,841.4,29.72,285.3,0.0,상승추세,1096.4,1.32,-0.43,73.9,0.66,14,6.6,21.5,715,None,38
096775,SK이노베이션우,KOSPI,2020-05-18,202003,201912,10,-964.1,-309.4,False,-12.6,N/A(적자),0.53,0.13,64170.7,33.41,19483.0,0.0,하락추세,1232.1,17.9,-8.41,57.6,0.28,7,3.9,66.1,192,None,13
114810,한솔아이원스,KOSDAQ,2020-10-29,202006,202003,78,1450.0,16.9,False,4.2,62.1,0.51,0.4,516.5,32.32,597.0,0.0,중립,1134.2,5.09,0.79,82.9,0.49,14,17.6,160.3,2927,None,15
003830,대한화섬,KOSPI,2020-04-22,201912,201909,47,-30.1,-81.7,False,15.8,4.1,0.12,0.95,1089.0,61.72,6912.9,0.0,하락추세,1230.8,0.25,0.09,73.2,1.65,2,1.0,54.9,20501,None,57
122900,아이마켓코리아,KOSPI,2021-02-01,202009,202006,18,55.6,-34.6,False,4.0,16.4,0.71,0.11,2973.0,40.76,2987.9,-1.53,상승추세,1117.4,13.13,-0.15,76.4,0.35,22,8.7,39.8,46800,None,21
034940,조아제약,KOSDAQ,2020-03-19,201912,201909,29,62.1,-200.0,False,9.5,N/A(적자),2.7,0.93,627.2,21.32,144.5,1.62,하락추세,1255.3,2.1,-0.68,43.0,0.58,19,36.5,None,212,None,24
005745,크라운해태홀딩스우,KOSPI,2021-02-08,202009,202006,31,25.3,427.9,False,3.3,N/A(적자),0.55,0.2,1992.8,55.02,6390.0,0.0,상승추세,1116.8,3.53,2.06,66.5,0.38,3,2.3,82.3,64992,None,53
039740,한국정보공학,KOSDAQ,2021-04-12,202012,202009,45,-159.1,50.0,False,32.4,N/A(적자),0.56,0.16,291.5,48.38,-17.5,0.0,상승추세,1122.1,1.87,1.36,87.4,0.47,16,11.6,127.6,467,None,31
001680,대상,KOSPI,2020-03-19,201912,201909,34,262.2,5.5,True,2.6,4.4,0.44,0.16,4754.4,44.74,4644.2,0.0,하락추세,1255.3,17.73,1.53,44.7,2.03,22,35.4,None,108,None,64
213420,덕산네오룩스,KOSDAQ,2020-03-19,201912,201909,96,98.5,-16.3,False,34.0,25.9,1.13,5.08,4970.1,57.09,922.8,0.0,하락추세,1255.3,19.75,10.58,55.5,3.05,18,26.9,None,262,None,6
071850,캐스텍코리아,KOSDAQ,2020-03-19,201912,201909,11,-3590.0,-812.5,False,-6.7,N/A(적자),0.58,0.12,218.7,17.52,472.6,0.0,하락추세,1255.3,13.81,-1.35,33.3,1.84,23,53.0,None,303,None,22
293480,하나제약,KOSPI,2020-03-19,201912,201909,52,-10.1,-11.6,False,7.2,7.5,0.75,1.29,2150.2,58.67,1957.8,0.0,하락추세,1255.3,1.14,0.14,53.1,1.93,20,28.7,None,212,None,42
025880,케이씨피드,KOSDAQ,2020-08-14,202006,202003,28,-22.2,514.0,False,2.2,N/A(적자),0.39,0.51,332.6,27.82,21.1,0.0,상승추세,1184.1,13.41,-1.39,64.2,3.44,20,3.3,84.8,109,None,50
021045,대호특수강우,KOSDAQ,2020-07-31,202003,201912,52,-600.0,75.0,False,-22.0,N/A(적자),7.32,5.95,11448.6,44.28,186.5,0.0,상승추세,1189.6,2.12,0.59,77.1,0.09,20,9.4,59.0,24123,None,32
049720,고려신용정보,KOSDAQ,2020-04-09,201912,201909,87,45.0,14.8,False,16.2,11.2,1.21,0.66,763.6,48.9,515.8,0.0,하락추세,1214.8,1.53,0.4,95.7,6.23,0,0.0,34.7,75993,None,29
104200,NHN벅스,KOSDAQ,2020-03-23,201912,201909,25,-288.9,-51.7,False,-14.5,8.2,0.75,0.49,417.4,45.32,728.5,0.0,하락추세,1253.9,0.73,-0.51,36.7,1.48,24,42.7,None,639,None,18
004060,SG세계물산,KOSPI,2020-03-19,201912,201909,21,106.7,42.1,True,-13.8,64.3,0.24,2.04,6376.4,50.61,154.0,0.0,하락추세,1255.3,3.4,0.94,22.9,4.33,22,55.6,None,46800,None,56
002820,SUN&L,KOSPI,2020-07-22,202003,201912,19,314.9,-536.7,False,-11.9,N/A(적자),0.2,0.1,462.1,46.55,1475.5,0.0,상승추세,1192.7,0.74,-1.92,70.2,2.26,7,1.8,80.1,22232,None,61
032500,케이엠더블유,KOSDAQ,2020-06-15,202003,201912,89,-71.2,36.7,False,-34.4,25.0,17.5,3.49,22379.3,35.48,-91.8,2.5,상승추세,1202.6,9.94,1.96,72.3,0.69,2,2.1,39.8,2642,None,32
