code,name,market,pivot_date,prior_q1,prior_q2,rs_score,eps_yoy_q1_pct,eps_yoy_q2_pct,eps_accelerating,sales_yoy_q1_pct,per_at_pivot_approx,pbr_at_pivot_approx,psr_at_pivot_approx,market_cap_at_pivot_eok,largest_holder_pct,cfps_fy,share_dilution_1y_pct,market_regime_at_pivot,krw_at_pivot,foreign_foreign_pct_at_pivot,foreign_change_pp,pivot_vs_prior_52w_high_pct,pivot_volume_vs_50d_avg,base_len_days,base_depth_pct,prior_uptrend_pct,induty_code,sector_group_winner_count,years_since_establishment
355150,코스텍시스,KOSDAQ,2021-03-04,202012,202009,43,None,None,False,None,N/A(이력부족),3.45,None,557.3,29.51,None,None,중립,1129.5,0.0,0.0,99.1,0.0,16,1.4,4.2,261,None,1
058850,KTcs,KOSPI,2020-04-29,201912,201909,41,-133.9,59.5,False,-21.4,10.0,0.31,0.08,753.4,30.37,585.9,0.0,하락추세,1220.4,8.26,-1.96,72.8,2.27,9,3.4,42.7,63991,None,19
091120,이엠텍,KOSDAQ,2020-03-23,201912,201909,15,-207.7,-59.9,False,-45.2,149.4,0.44,0.32,864.1,15.34,1297.5,5.67,하락추세,1253.9,4.96,0.61,30.1,0.82,22,42.2,None,262,None,19
084870,TBH글로벌,KOSPI,2020-03-23,201912,201909,28,None,-325.8,False,-3.2,N/A(적자),0.33,0.1,207.1,49.04,478.8,0.0,하락추세,1253.9,4.2,-2.27,26.4,0.99,24,51.6,None,141,None,19
145020,휴젤,KOSDAQ,2020-03-26,201912,201909,81,-48.1,-54.3,False,-8.1,10.2,1.24,2.3,4708.5,49.56,17823.9,-0.88,하락추세,1231.1,55.57,3.8,71.9,1.2,17,23.0,None,211,None,19
028050,삼성E&A,KOSPI,2020-10-30,202006,202003,12,-6.0,-30.0,False,3.0,8.0,0.49,0.34,23030.0,20.57,4000.6,0.0,중립,1129.5,28.59,-3.83,59.0,30.92,4,3.3,52.1,72129,None,42
067280,멀티캠퍼스,KOSDAQ,2020-03-23,201912,201909,29,47.9,-31.1,False,10.4,7.1,0.58,0.47,1339.5,62.44,4110.1,0.0,하락추세,1253.9,4.48,-0.69,40.6,1.0,24,43.4,None,85650,None,20
109070,주성코퍼레이션,KOSPI,2020-03-26,201912,201909,1,194.7,115.2,True,-102.3,N/A(적자),3.28,0.14,64.6,10.24,-1469.0,-72.14,하락추세,1231.1,1.14,-1.68,8.8,5.54,14,69.1,None,264,None,11
003090,대웅,KOSPI,2020-11-26,202009,202006,89,40.6,-64.0,False,5.6,21.9,0.91,1.11,15175.1,38.2,2382.3,0.0,상승추세,1104.5,7.41,-2.42,67.3,2.08,14,15.3,275.0,212,None,59
138080,오이솔루션,KOSDAQ,2020-05-18,202003,201912,91,-98.4,-86.4,False,-56.4,11.1,6.8,2.24,4170.0,29.12,4022.2,37.27,중립,1232.1,4.93,-1.66,70.1,0.96,17,7.3,25.5,26410,None,17
008290,원풍물산,KOSDAQ,2020-03-19,201912,201909,38,12.3,None,False,-7.6,N/A(적자),4.5,3.22,1310.3,33.5,7.8,6.0,하락추세,1255.3,2.67,-0.89,29.1,1.57,15,42.2,None,14111,None,48
096530,씨젠,KOSDAQ,2020-07-03,202003,201912,99,577.0,-0.5,False,197.6,31.1,3.0,9.84,17340.7,32.36,1034.6,0.0,상승추세,1198.2,14.37,-4.4,102.6,4.05,24,12.3,73.7,2130,None,20
002700,신일전자,KOSPI,2020-03-19,201912,201909,67,-281.8,0.0,False,-9.7,17.5,0.89,0.53,770.9,11.6,-85.2,0.0,하락추세,1255.3,1.24,-3.11,38.6,2.24,18,30.6,None,46521,None,61
086280,현대글로비스,KOSPI,2020-05-19,202003,201912,26,51.4,71.3,False,11.4,3.6,0.39,0.11,20156.2,51.39,19759.1,0.0,하락추세,1224.2,35.34,0.93,64.0,2.62,23,7.9,43.2,5299,None,19
039130,하나투어,KOSPI,2020-06-05,202003,201912,18,-380.7,-113.8,False,-50.4,N/A(적자),4.22,0.89,5785.7,28.74,2054.7,20.0,중립,1215.4,5.88,-6.04,73.1,1.53,24,13.5,52.5,75210,None,27
070300,엑스큐어,KOSDAQ,2021-05-13,202012,202009,None,38.3,-242.4,False,8.0,N/A(적자),2.2,2.19,221.3,27.25,76.2,0.0,중립,1131.6,17.19,-0.87,30.7,0.5,24,26.1,None,58222,None,21
218150,미래생명자원,KOSDAQ,2020-03-23,201912,201909,26,-75.9,-10.7,False,20.3,23.7,0.66,0.51,256.7,60.28,190.9,0.0,하락추세,1253.9,1.19,0.75,29.9,0.34,23,58.3,None,109,None,5
053450,세코닉스,KOSDAQ,2020-03-19,201912,201909,11,-496.1,146.0,False,-20.8,N/A(적자),0.28,0.07,314.0,22.53,1951.5,0.0,하락추세,1255.3,7.24,0.35,31.3,1.44,22,55.9,None,273,None,32
067990,도이치모터스,KOSDAQ,2020-03-23,201912,201909,73,-35.4,24.5,False,45.4,2.1,0.34,0.1,1247.9,32.76,1243.1,0.0,하락추세,1253.9,2.65,-6.21,35.5,0.69,24,44.4,None,451,None,23
014285,금강공업우,KOSPI,2020-07-16,202003,201912,59,None,None,False,-8.0,N/A(이력부족),0.87,0.5,2713.8,36.23,1114.4,0.57,상승추세,1200.5,1.75,0.63,77.5,0.18,20,17.7,129.3,2413,None,41
417180,핑거스토리,KOSDAQ,2021-03-04,202012,202009,49,None,None,False,None,N/A(이력부족),11.65,None,3627.0,None,None,None,중립,1129.5,None,None,99.8,0.0,2,0.2,3.0,63991,None,3
036120,서울평가정보,KOSDAQ,2020-04-13,201912,201909,73,-176.9,816.7,False,5.4,15.1,2.23,1.17,754.4,56.41,267.3,0.0,하락추세,1211.0,1.27,1.12,61.9,0.55,23,44.7,None,63991,None,28
002230,피에스텍,KOSDAQ,2020-03-23,201912,201909,28,5.6,122.9,False,0.5,14.2,0.25,0.77,390.4,50.19,-29.0,0.0,하락추세,1253.9,5.67,-0.44,41.1,1.38,24,49.7,None,27214,None,63
038460,바이오스마트,KOSDAQ,2020-03-30,201912,201909,83,219.6,1736.4,False,22.0,1.5,0.73,0.52,828.6,23.28,-91.8,0.18,하락추세,1211.6,2.11,-0.88,75.5,7.36,16,29.6,None,26293,None,35
108490,로보티즈,KOSDAQ,2020-03-23,201912,201909,14,-38.1,548.2,False,-0.8,26.5,0.27,2.61,658.2,43.5,371.6,0.0,하락추세,1253.9,2.81,2.81,26.4,0.82,24,52.2,None,29299,None,21
096760,JW홀딩스,KOSPI,2020-03-23,201912,201909,49,-5000.0,108.5,False,-1.4,N/A(적자),0.86,0.3,2205.9,50.12,1485.0,2.99,하락추세,1253.9,5.26,-0.15,50.1,0.66,24,39.0,None,64992,None,13
019570,플루토스,KOSDAQ,2020-12-02,202009,202006,13,246.7,-230.0,False,592.7,6.5,2.77,3.24,1271.8,None,-144.6,42.43,상승추세,1106.3,1.95,1.23,78.1,0.32,18,4.3,47.9,64209,None,34
241590,화승엔터프라이즈,KOSPI,2021-02-10,202009,202006,9,-74.1,42.5,False,-24.1,18.9,1.75,0.68,8051.4,72.02,1145.0,0.0,상승추세,1110.0,4.34,-1.38,73.3,0.63,18,9.2,66.9,15219,None,6
311690,CJ 바이오사이언스,KOSDAQ,2020-03-23,201912,201909,3,None,None,False,None,N/A(이력부족),3.5,None,548.4,23.88,-655.7,None,하락추세,1253.9,0.25,-0.43,36.8,0.48,10,51.4,None,701,None,11
011330,유니켐,KOSPI,2020-03-23,201912,201909,45,-16.4,26.7,False,48.6,4.2,0.68,0.61,666.6,17.26,86.7,8.85,하락추세,1253.9,1.3,0.81,38.0,1.28,20,45.3,None,303,None,44
036090,위지트,KOSDAQ,2020-11-17,202009,202006,16,1750.0,-372.7,False,25.7,N/A(적자),1.87,6.3,1922.6,13.15,-0.6,12.19,중립,1106.1,1.81,-1.81,79.5,0.31,2,2.1,96.7,29272,None,23
054300,팬스타엔터프라이즈,KOSDAQ,2021-01-13,202009,202006,7,-338.8,-220.0,False,-15.4,N/A(적자),0.93,2.19,747.9,19.27,6.1,0.25,상승추세,1093.5,2.88,-1.21,60.7,0.43,19,6.2,42.0,29169,None,26
064350,현대로템,KOSPI,2020-03-19,201912,201909,None,22.8,-127.7,True,-8.7,N/A(적자),0.31,0.31,7522.5,43.36,-2363.8,0.0,하락추세,1255.3,4.19,1.43,36.7,2.43,22,35.7,None,31910,None,21
290670,대보마그네틱,KOSDAQ,2020-03-23,201912,201909,43,-489.9,-73.7,False,-35.0,27.8,6.86,4.57,1091.8,70.4,256.7,104.7,하락추세,1253.9,2.31,2.09,49.5,0.59,23,50.3,None,28909,None,26
064480,브리지텍,KOSDAQ,2020-03-19,201912,201909,20,-119.4,-850.0,False,-40.2,N/A(적자),0.33,0.44,157.2,34.68,-169.0,0.0,하락추세,1255.3,1.96,-0.97,31.3,0.88,4,32.9,None,58221,None,25
225590,패션플랫폼,KOSDAQ,2020-03-23,201912,201909,17,460.9,-50.0,False,10.6,13.2,0.96,0.97,771.1,56.48,279.0,1.66,하락추세,1253.9,0.83,0.32,33.0,1.24,23,55.2,None,141,None,5
272450,진에어,KOSPI,2020-10-29,202006,202003,5,-147.5,-246.9,False,-89.1,N/A(적자),1.9,0.43,2476.1,60.03,2151.8,0.0,중립,1134.2,1.25,-2.36,56.7,0.32,24,8.2,89.2,511,None,12
072990,에이치시티,KOSDAQ,2020-03-19,201912,201909,85,-48.7,310.2,False,27.7,3.6,0.49,0.47,223.2,36.36,1634.9,0.84,하락추세,1255.3,3.78,2.0,55.1,1.67,22,31.7,None,72911,None,20
126600,BGF에코머티리얼즈,KOSDAQ,2020-11-06,202006,202003,70,0.9,20.6,False,-41.1,8.9,0.6,0.52,838.3,34.79,849.8,0.0,중립,1122.6,2.76,0.07,88.7,0.22,16,10.7,118.7,20202,None,23
033640,네패스,KOSDAQ,2020-10-26,202006,202003,30,-195.2,-94.6,False,-18.4,79.1,5.07,1.72,6280.3,25.84,3894.6,0.0,중립,1127.8,6.96,3.74,73.4,0.97,24,13.4,24.2,261,None,30
086900,메디톡스,KOSDAQ,2020-06-18,202003,201912,1,-142.5,-106.0,False,-23.4,82.5,1.6,3.17,6196.3,21.77,5638.3,2.79,상승추세,1214.3,18.36,-29.27,27.2,2.59,18,18.0,63.2,211,None,20
012030,DB,KOSPI,2020-03-23,201912,201909,49,-12.5,220.0,False,11.5,20.7,0.2,0.4,957.6,43.81,154.1,0.0,하락추세,1253.9,2.38,-0.48,47.4,0.88,23,38.5,None,62021,None,43
000120,CJ대한통운,KOSPI,2020-03-19,201912,201909,77,154.6,-3350.0,False,12.3,98.4,0.61,0.28,28971.7,40.16,37226.7,0.0,하락추세,1255.3,19.36,2.94,69.2,3.01,24,17.4,None,493,None,90
094800,맵스리얼티,KOSPI,2021-01-26,202009,202006,11,None,None,False,None,N/A(이력부족),None,None,3515.4,None,None,None,상승추세,1101.7,4.45,0.17,80.4,1.03,18,3.7,25.5,642,None,14
069140,누리플랜,KOSDAQ,2020-03-23,201912,201909,22,-844.4,242.9,False,176.4,N/A(적자),1.03,0.17,158.9,40.25,-433.7,4.57,하락추세,1253.9,1.37,0.18,29.4,0.62,20,50.2,None,25112,None,26
003480,한진중공업홀딩스,KOSPI,2021-03-15,202012,202009,70,-773.3,-135.8,False,-25.9,N/A(적자),0.22,0.15,1117.7,48.37,2642.5,0.0,중립,1134.5,1.16,0.09,77.7,0.2,24,9.0,67.1,352,None,84
141080,리가켐바이오,KOSDAQ,2020-03-23,201912,201909,63,95.6,345.8,False,105.9,13.7,1.26,3.67,2108.1,12.74,2001.7,0.32,하락추세,1253.9,9.76,4.47,56.1,1.4,10,23.8,None,70113,None,14
084850,아이티엠반도체,KOSDAQ,2020-03-19,201912,201909,99,None,None,False,None,N/A(이력부족),7.2,None,7512.9,67.73,1810.1,None,하락추세,1255.3,2.94,2.94,48.1,2.65,22,36.3,None,2629,None,20
210120,캔버스엔,KOSDAQ,2020-09-22,202006,202003,1,None,None,False,None,N/A(이력부족),0.78,None,77.5,None,-107.8,None,상승추세,1163.8,0.0,0.0,31.1,2.19,21,26.0,45.3,59114,None,17
219130,타이거일렉,KOSDAQ,2020-06-16,202003,201912,88,11850.0,400.0,True,24.6,12.9,0.69,1.09,402.2,54.14,539.9,0.0,상승추세,1206.9,12.12,9.35,84.9,1.18,14,19.8,122.6,2622,None,20
036560,KZ정밀,KOSDAQ,2020-06-15,202003,201912,22,26.1,-76.1,False,29.6,7.0,0.17,1.23,973.4,51.09,1111.4,0.0,상승추세,1202.6,6.34,-0.86,64.2,1.87,5,7.1,47.2,29120,None,37
214390,경보제약,KOSPI,2020-03-19,201912,201909,26,-160.8,-36.5,False,-8.4,21.1,0.77,0.58,1116.5,60.5,990.0,0.0,하락추세,1255.3,1.28,-1.58,41.9,1.46,18,27.4,None,211,None,33
200470,에이팩트,KOSDAQ,2020-03-19,201912,201909,80,-118.5,-73.0,False,-8.5,10.8,1.56,0.97,454.1,25.5,915.4,0.0,하락추세,1255.3,2.62,-1.28,45.4,2.74,22,42.1,None,261,None,13
155650,와이엠씨,KOSDAQ,2020-03-19,201912,201909,32,426.3,-95.4,True,-29.7,N/A(적자),0.57,0.44,742.0,31.35,-549.7,0.0,하락추세,1255.3,10.2,3.16,34.1,2.35,21,52.7,None,262,None,12
272110,케이엔제이,KOSDAQ,2020-04-17,201912,201909,1,None,None,False,None,N/A(이력부족),0.48,None,372.0,30.0,605.3,None,중립,1226.6,0.96,0.96,39.6,1.59,4,9.4,68.4,261,None,15
073570,리튬포어스,KOSDAQ,2021-04-28,202012,202009,5,-116.3,-333.3,True,22.5,N/A(적자),35.7,101.61,25785.3,36.4,100.0,446.58,상승추세,1112.2,2.67,2.14,70.3,0.39,24,12.7,41.3,339,None,23
332570,PS일렉트로닉스,KOSDAQ,2021-05-25,202103,202012,1,-1725.0,None,False,-0.7,135.5,3.42,9.05,3372.4,27.25,-186.1,None,중립,1122.2,0.35,0.11,48.3,0.6,22,15.7,None,26299,None,15
109860,동일금속,KOSDAQ,2021-03-31,202012,202009,10,-55.0,-57.3,False,-29.6,9.0,0.5,1.1,647.3,57.72,1141.0,0.0,상승추세,1132.3,0.3,-0.22,100.4,0.45,7,0.4,27.5,24312,None,37
290550,디케이티,KOSDAQ,2020-04-22,201912,201909,49,113.0,-11.0,False,115.7,4.7,0.44,0.11,370.4,58.31,1170.2,0.0,중립,1230.8,0.96,0.84,56.1,0.31,1,0.0,57.8,26224,None,8
326030,SK바이오팜,KOSPI,2021-04-07,202012,202009,7,None,-4.1,False,None,N/A(적자),9.87,308.75,80271.1,75.0,-2690.8,None,상승추세,1117.5,8.1,0.83,47.2,0.39,24,9.4,None,7011,None,10
053980,오상자이엘,KOSDAQ,2021-03-31,202012,202009,2,81.5,769.2,False,-19.5,5.5,1.06,1.57,1086.4,36.14,312.8,0.0,상승추세,1132.3,0.79,-0.27,36.2,0.32,24,6.2,None,582,None,28
009680,모토닉,KOSPI,2020-04-17,201912,201909,19,-5.7,75.4,False,-2.4,14.2,0.33,1.16,2405.7,40.64,906.1,0.0,하락추세,1226.6,13.38,-0.18,54.8,1.35,3,0.4,39.8,303,None,46
027970,한국제지,KOSPI,2020-03-19,201912,201909,85,200.0,21.2,False,3.0,2.7,0.48,0.17,301.6,71.64,492.4,0.0,하락추세,1255.3,1.37,1.17,39.5,0.65,23,41.8,None,171,None,36
357780,솔브레인,KOSDAQ,2020-10-29,202006,202003,17,None,None,False,None,N/A(이력부족),1.6,None,17136.2,None,None,None,중립,1134.2,22.1,-6.04,78.1,0.32,11,10.6,18.0,204,None,0
006260,LS,KOSPI,2020-06-22,202003,201912,36,-111.9,-71.2,False,7.5,N/A(적자),0.2,0.11,11608.1,34.84,9432.5,0.0,중립,1210.9,11.46,-3.87,71.1,0.54,12,12.8,65.4,64992,None,58
053030,바이넥스,KOSDAQ,2020-06-05,202003,201912,81,19.0,-63.9,False,6.1,46.8,2.23,3.27,4158.1,11.08,339.8,0.0,상승추세,1215.4,7.48,-3.1,99.2,0.16,2,3.1,59.1,212,None,35
115480,씨유메디칼,KOSDAQ,2020-03-23,201912,201909,14,-357.6,1520.0,False,-23.2,N/A(적자),5.68,1.29,1053.4,15.62,-272.0,18.38,하락추세,1253.9,3.43,1.32,36.3,2.3,22,51.6,None,27112,None,19
033160,엠케이전자,KOSDAQ,2020-05-18,202003,201912,57,49.9,-476.0,False,27.2,15.0,0.4,0.2,1544.0,35.85,-1360.2,0.0,중립,1232.1,4.65,-0.28,82.0,1.57,5,2.3,39.0,262,None,38
086670,비엠티,KOSDAQ,2020-03-23,201912,201909,49,-7.0,28.2,False,28.7,5.8,0.26,0.42,314.0,58.73,1283.4,0.0,하락추세,1253.9,2.36,-0.71,40.8,1.54,22,49.1,None,29133,None,20
176750,듀켐바이오,KOSDAQ,2020-08-06,202003,201912,4,None,None,False,None,N/A(이력부족),3.09,None,1456.9,None,None,None,상승추세,1185.2,0.07,-0.06,48.6,0.88,18,10.9,13.2,212,None,18
