code,name,market,pivot_date,prior_q1,prior_q2,rs_score,eps_yoy_q1_pct,eps_yoy_q2_pct,eps_accelerating,sales_yoy_q1_pct,per_at_pivot_approx,pbr_at_pivot_approx,psr_at_pivot_approx,market_cap_at_pivot_eok,largest_holder_pct,cfps_fy,share_dilution_1y_pct,market_regime_at_pivot,krw_at_pivot,foreign_foreign_pct_at_pivot,foreign_change_pp,pivot_vs_prior_52w_high_pct,pivot_volume_vs_50d_avg,base_len_days,base_depth_pct,prior_uptrend_pct,induty_code,sector_group_winner_count,years_since_establishment
053050,지에스이,KOSDAQ,2020-06-22,202003,201912,52,3.5,2.7,True,8.4,8.7,0.43,0.3,416.8,44.72,398.9,0.0,상승추세,1210.9,4.52,3.42,63.0,0.62,7,7.3,47.7,35200,None,31
004770,써니전자,KOSPI,2020-06-30,202003,201912,60,-9.8,-33.3,False,-4.5,248.8,1.25,4.09,1040.1,9.65,175.6,13.48,중립,1198.5,1.73,0.96,48.3,0.29,19,14.3,58.7,262,None,54
090370,메타랩스,KOSPI,2020-03-23,201912,201909,23,-445.2,41.4,False,127.6,N/A(적자),1.03,1.86,1614.0,1.9,-72.3,16.2,하락추세,1253.9,0.0,0.0,19.9,1.51,24,47.6,None,141,None,20
001390,KG케미칼,KOSPI,2020-06-15,202003,201912,69,53.5,-81.6,False,187.7,0.3,0.17,0.01,334.4,46.62,11276.7,4.48,하락추세,1202.6,5.94,-3.06,85.4,0.69,13,3.8,71.7,201,None,66
010060,OCI홀딩스,KOSPI,2020-10-28,202006,202003,42,2.8,-41.9,True,-38.6,N/A(적자),0.29,0.63,14344.7,22.33,-1671.8,0.0,중립,1128.2,17.2,-8.11,90.9,2.18,12,5.3,136.1,64992,None,46
017650,대림제지,KOSDAQ,2020-08-27,202006,202003,55,60.7,9.3,True,16.6,17.7,0.23,0.77,672.3,61.89,1840.6,-80.0,상승추세,1183.8,1.28,-2.93,74.0,5.75,24,6.0,35.4,179,None,36
107640,한중엔시에스,KOSDAQ,2021-04-27,202012,202009,27,None,None,False,None,N/A(이력부족),0.48,None,434.9,50.9,-123.5,None,상승추세,1109.2,0.0,0.0,73.5,0.08,13,10.0,57.2,281,None,26
306620,지아이에스,KOSDAQ,2020-03-19,201912,201909,58,None,None,False,None,N/A(이력부족),1.36,None,491.2,16.53,1.9,630.16,하락추세,1255.3,0.01,-0.02,53.9,0.82,20,32.7,None,292,None,2
024850,HLB이노베이션,KOSDAQ,2020-10-15,202006,202003,28,-221.4,-28.6,False,-10.5,N/A(적자),0.57,2.9,1237.1,37.23,-39.8,None,중립,1146.3,2.77,-0.92,64.1,0.28,1,0.0,46.7,2629,None,42
003490,대한항공,KOSPI,2020-08-12,202003,201912,29,-521.6,159.5,False,-22.5,N/A(적자),0.53,0.23,27404.3,33.35,13310.9,82.71,상승추세,1185.0,12.28,-12.98,79.2,4.06,15,10.2,65.5,511,None,58
049950,미래컴퍼니,KOSDAQ,2020-03-19,201912,201909,1,49.7,47.2,True,-53.7,6.3,0.81,0.89,871.0,47.46,1849.4,2.68,하락추세,1255.3,9.51,-0.96,16.3,3.9,22,48.8,None,29271,None,28
236200,슈프리마,KOSDAQ,2020-03-19,201912,201909,86,362.1,251.5,True,47.4,5.6,0.53,2.04,1474.6,35.14,3723.7,1.6,하락추세,1255.3,15.57,8.48,43.5,1.35,21,43.3,None,26410,None,5
304100,솔트룩스,KOSDAQ,2020-08-06,202003,201912,None,None,None,False,None,N/A(이력부족),2.62,None,1811.1,None,None,None,상승추세,1185.2,0.08,0.04,85.7,0.29,9,4.8,None,58222,None,39
000140,하이트진로홀딩스,KOSPI,2020-03-23,201912,201909,94,21.5,226.4,False,18.6,N/A(적자),0.32,0.09,1917.9,65.91,573.9,0.0,하락추세,1253.9,5.71,1.65,52.4,0.56,22,37.6,None,64992,None,87
060370,LS마린솔루션,KOSDAQ,2020-03-23,201912,201909,60,103.1,300.0,False,46.9,81.9,0.16,0.78,430.3,36.9,821.1,0.0,하락추세,1253.9,5.14,2.15,37.4,0.92,24,56.0,None,423,None,25
041590,플래스크,KOSDAQ,2021-01-11,202009,202006,2,78.8,96.2,False,35.6,N/A(이력부족),2.66,4.93,1742.2,33.37,8.0,17.98,상승추세,1092.8,0.79,0.17,54.9,0.98,3,6.0,31.9,424,None,23
211270,AP위성,KOSDAQ,2020-04-20,201912,201909,70,45.5,178.6,False,28.6,92.1,0.88,2.12,968.5,50.0,474.2,0.0,중립,1215.3,1.16,-2.14,82.3,0.3,0,0.0,33.0,264,None,9
084650,랩지노믹스,KOSDAQ,2021-05-24,202103,202012,2,422.5,2022.2,False,186.3,1.3,3.16,0.51,729.0,12.58,4049.9,2.75,중립,1126.8,1.05,0.66,35.5,0.21,14,21.7,81.1,70113,None,19
032080,아즈텍WB,KOSDAQ,2020-09-15,202006,202003,26,-28.6,-111.8,False,-38.6,11.9,0.33,None,360.0,41.02,-103.6,0.0,상승추세,1180.8,1.53,0.09,78.6,0.66,10,3.6,52.6,13402,None,50
091810,트리니티항공,KOSPI,2020-03-19,201912,201909,3,-15.8,-472.5,True,6.7,N/A(적자),7.94,0.07,537.4,58.63,2790.0,0.0,하락추세,1255.3,0.62,-0.78,24.5,1.39,23,44.4,None,511,None,17
027830,대성창투,KOSDAQ,2020-04-17,201912,201909,None,None,None,False,None,N/A(이력부족),0.98,None,720.0,50.17,None,0.0,중립,1226.6,0.9,-0.28,81.3,8.92,0,0.0,80.7,64209,None,33
013310,아진산업,KOSDAQ,2020-03-23,201912,201909,49,190.9,866.7,False,-21.5,3.3,0.16,0.12,508.8,32.22,1685.0,20.67,하락추세,1253.9,3.97,3.12,35.5,1.15,24,45.4,None,303,None,42
900250,크리스탈신소재,KOSDAQ,2020-03-19,201912,201909,60,None,1.8,True,23.6,385.9,0.22,214.61,1076.9,21.85,0.8,None,하락추세,1255.3,28.29,-4.66,26.3,2.53,23,43.2,None,64992,None,8
000440,중앙에너비스,KOSDAQ,2020-10-13,202006,202003,57,-76.4,145.5,False,-24.7,229.2,0.7,0.84,513.7,49.88,157.9,0.0,상승추세,1146.4,1.02,0.29,56.1,1.24,13,10.1,68.6,46712,None,74
008250,이건산업,KOSPI,2020-03-23,201912,201909,7,5.5,-95.2,False,-12.9,16.9,0.18,0.12,342.8,40.19,1179.1,0.0,하락추세,1253.9,6.81,0.08,27.9,2.15,24,52.0,None,16211,None,48
030190,NICE평가정보,KOSPI,2020-03-23,201912,201909,92,3.8,11.4,False,5.1,16.1,1.39,1.63,6678.6,42.99,1014.5,0.0,하락추세,1253.9,31.91,2.79,58.8,1.53,21,33.5,None,63991,None,35
004100,태양금속,KOSPI,2020-03-19,201912,201909,45,-2827.3,-195.7,False,-0.2,N/A(적자),0.17,0.06,280.0,45.37,-28.5,0.0,하락추세,1255.3,2.84,2.07,40.7,0.29,24,45.5,None,303,None,66
051980,중앙첨단소재,KOSDAQ,2020-07-13,202003,201912,4,-52.2,83.3,False,77.9,N/A(적자),2.12,8.33,916.8,15.73,-141.7,3.81,상승추세,1199.5,1.28,-0.02,51.2,0.38,22,18.8,51.0,264,None,21
328380,솔트웨어,KOSDAQ,2021-03-03,202012,202009,23,None,None,False,None,N/A(이력부족),3.0,None,670.9,5.35,None,0.0,중립,1124.3,0.0,0.0,97.4,0.18,14,1.9,6.6,620,None,2
213500,한솔제지,KOSPI,2020-03-23,201912,201909,47,162.8,-27.4,True,42.9,5.2,0.29,0.11,2001.8,30.61,8379.1,0.0,하락추세,1253.9,14.63,-2.91,51.8,1.11,22,39.9,None,171,None,5
102940,코오롱생명과학,KOSDAQ,2020-04-07,201912,201909,5,82.3,-89.7,True,23.4,N/A(적자),0.44,1.52,2259.6,35.58,-1768.3,0.0,하락추세,1223.1,2.53,-6.07,40.9,5.1,22,39.9,None,2110,None,20
203400,에이비온,KOSDAQ,2021-01-28,202009,202006,20,None,None,False,None,N/A(이력부족),5.9,None,625.2,None,None,0.92,상승추세,1107.5,0.0,0.0,72.0,0.53,9,22.9,120.7,70113,None,14
003555,LG우,KOSPI,2020-04-23,201912,201909,71,-154.3,-27.4,False,309.2,6.9,0.23,1.14,75185.2,46.15,4654.9,0.0,하락추세,1231.4,58.24,-1.22,82.8,0.18,3,0.2,24.2,64992,None,73
069510,에스텍,KOSDAQ,2020-10-16,202006,202003,17,-112.1,-33.5,False,-28.5,7.5,0.33,0.33,1013.5,49.56,2128.1,0.0,중립,1144.1,54.82,1.47,76.5,0.95,2,1.6,43.2,26529,None,21
060150,인선이엔티,KOSDAQ,2020-04-17,201912,201909,49,31.1,158.2,False,1.2,16.7,1.04,1.53,2814.1,33.54,758.1,4.44,중립,1226.6,5.54,-0.69,64.3,2.45,0,0.0,38.6,38230,None,23
012800,대창,KOSPI,2020-07-22,202003,201912,43,133.3,600.0,False,-0.2,18.0,0.33,0.13,1134.7,38.7,131.1,0.0,상승추세,1192.7,2.09,0.0,76.6,2.28,4,1.2,72.2,24221,None,43
001740,SK네트웍스,KOSPI,2020-10-23,202006,202003,33,3791.7,15.4,True,-20.9,N/A(적자),0.45,0.1,11558.4,40.43,1878.2,0.0,중립,1134.2,11.72,-2.83,76.3,0.39,20,9.2,24.0,467,None,64
004080,신흥,KOSPI,2020-07-30,202003,201912,43,28500.0,167.2,True,-4.4,11.6,0.74,0.72,873.6,79.19,94.5,0.0,상승추세,1190.7,0.03,-0.02,91.0,0.85,1,0.0,7.5,4659,None,56
059120,아진엑스텍,KOSDAQ,2020-04-17,201912,201909,26,114.4,17.3,True,4.0,5.4,0.91,0.69,142.9,31.83,496.7,0.0,중립,1226.6,1.72,-0.07,56.3,0.95,0,0.0,67.2,2611,None,23
007660,이수페타시스,KOSPI,2020-03-23,201912,201909,8,-6254.8,-259.1,False,-27.6,N/A(적자),0.16,0.13,662.6,31.08,374.8,0.0,하락추세,1253.9,4.1,-0.95,30.6,1.59,24,56.8,None,2622,None,48
156100,엘앤케이바이오,KOSDAQ,2020-11-05,202006,202003,65,96.9,79.8,True,-41.0,N/A(적자),5.99,7.96,1652.1,16.65,0.0,6.88,중립,1129.7,4.54,-0.36,98.8,4.12,16,10.3,167.1,27194,None,12
011760,현대코퍼레이션,KOSPI,2020-03-23,201912,201909,6,95.1,11.8,True,-16.6,5.6,0.12,0.02,952.5,24.31,10626.6,0.0,하락추세,1253.9,7.47,0.61,27.9,2.08,24,56.4,None,46800,None,44
119500,포메탈,KOSDAQ,2020-03-23,201912,201909,35,131.2,7.1,True,-0.3,8.3,0.36,0.35,182.4,34.7,325.5,0.0,하락추세,1253.9,3.24,1.83,42.0,0.89,24,39.4,None,259,None,51
193250,링크드,KOSDAQ,2020-11-06,202006,202003,14,-785.7,92.9,False,-44.0,N/A(적자),7.24,11.05,3600.8,22.19,91.4,18.65,중립,1122.6,2.39,0.08,63.8,0.53,22,22.1,93.4,2629,None,16
007330,푸른저축은행,KOSDAQ,2020-04-27,201912,201909,71,None,None,False,None,N/A(이력부족),0.27,None,1113.1,62.15,None,0.0,중립,1229.5,2.62,0.06,82.5,13.6,12,1.4,20.8,64132,None,49
002790,아모레퍼시픽홀딩스,KOSPI,2020-10-30,202006,202003,7,-95.6,-46.9,False,-24.7,74.1,1.12,0.76,41805.5,61.96,8648.9,7.98,중립,1129.5,19.7,-2.53,47.5,1.83,13,8.5,None,20423,None,61
046890,서울반도체,KOSDAQ,2020-07-14,202003,201912,32,-60.9,-97.4,False,-13.7,32.3,1.26,0.74,8104.5,31.0,2906.9,0.0,상승추세,1203.8,11.94,-0.79,73.4,0.31,22,10.8,40.5,2612,None,33
009270,신원,KOSPI,2020-03-19,201912,201909,38,-115.3,126.6,False,-12.2,50.0,0.39,0.13,850.5,22.96,353.1,5.26,하락추세,1255.3,1.97,0.6,37.7,3.23,24,36.2,None,14112,None,47
222110,팬젠,KOSDAQ,2020-03-19,201912,201909,14,-6.0,-905.6,True,-49.4,N/A(적자),2.1,15.56,448.3,32.49,-379.8,0.0,하락추세,1255.3,9.87,-0.58,35.6,1.46,19,31.8,None,212,None,10
103230,에스앤더블류,KOSDAQ,2020-08-13,202003,201912,6,-138.6,88.4,False,6.1,N/A(적자),0.27,0.4,145.1,47.8,-335.1,0.0,상승추세,1182.8,0.61,-3.64,50.8,1.08,5,2.5,46.7,29111,None,30
069260,TKG휴켐스,KOSPI,2020-08-10,202003,201912,13,14.7,-75.2,False,7.3,8.7,0.7,1.0,6704.1,43.63,2624.4,0.0,상승추세,1188.2,9.37,-4.59,71.5,0.93,8,3.0,36.3,2049,None,18
011170,롯데케미칼,KOSPI,2020-08-24,202006,202003,18,-92.4,-135.7,False,-32.1,31.3,0.55,0.42,56213.4,54.34,37282.4,0.0,상승추세,1191.2,29.15,-2.65,67.7,0.48,5,10.1,60.7,20111,None,44
005750,대림바스,KOSPI,2020-03-19,201912,201909,23,-78.6,-27.8,False,-4.3,15.0,0.2,0.14,332.6,49.83,106.6,0.0,하락추세,1255.3,2.64,-0.47,36.5,4.81,24,39.3,None,23222,None,52
012280,영화금속,KOSPI,2020-03-23,201912,201909,36,-575.0,106.5,False,-13.0,112.0,0.41,0.13,305.4,33.85,73.9,0.0,하락추세,1253.9,3.02,2.2,37.1,0.72,24,55.6,None,303,None,43
104540,코렌텍,KOSDAQ,2020-10-07,202006,202003,59,-51.8,456.2,False,-3.1,33.5,1.58,2.61,1033.5,21.84,343.9,-0.0,상승추세,1163.9,2.49,0.57,98.8,0.39,2,0.4,55.1,27112,None,20
290650,엘앤씨바이오,KOSDAQ,2020-03-19,201912,201909,98,47.8,38.7,True,27.9,12.5,1.53,3.15,917.5,35.83,873.8,1.66,하락추세,1255.3,4.18,3.68,66.3,1.46,9,35.3,None,212,None,9
092070,디엔에프,KOSDAQ,2020-03-19,201912,201909,59,-120.6,-63.2,False,-17.8,23.2,0.38,0.93,548.9,21.78,365.0,0.0,하락추세,1255.3,4.23,-1.11,46.6,1.66,23,42.2,None,2049,None,19
255440,야스,KOSDAQ,2020-03-23,201912,201909,19,-99.2,-22.0,False,-79.6,6.0,0.67,1.13,980.7,47.04,2308.8,0.0,하락추세,1253.9,3.78,3.43,26.4,1.81,24,55.8,None,29272,None,18
333430,일승,KOSDAQ,2020-05-04,201912,201909,74,None,None,False,None,N/A(이력부족),1.34,None,88.0,6.15,None,None,중립,1223.8,0.05,0.05,98.3,0.78,0,0.0,0.8,311,None,1
097230,HJ중공업,KOSPI,2020-06-30,202003,201912,58,-102.5,129.6,False,5.8,4.4,0.78,0.29,4846.6,16.14,1872.5,0.0,중립,1198.5,20.64,0.23,80.9,0.12,13,7.1,72.6,41221,None,13
117580,대성에너지,KOSPI,2021-03-26,202012,202009,16,-4.6,6.3,False,-9.7,10.5,0.42,0.2,1482.2,72.73,1294.2,0.0,중립,1134.2,1.68,-0.48,95.6,0.68,1,0.0,44.3,35200,None,12
066670,디티씨,KOSDAQ,2020-12-22,202009,202006,32,-2.6,97.6,False,27.7,12.6,0.34,1.6,677.6,34.28,475.3,0.0,상승추세,1101.9,1.43,-0.17,94.2,2.53,1,0.0,44.2,681,None,22
011420,갤럭시아에스엠,KOSPI,2021-02-26,202012,202009,10,166.7,666.7,False,-41.6,40.3,0.55,2.04,399.5,36.66,104.2,0.0,중립,1119.1,2.21,0.39,82.9,0.94,6,10.4,120.1,911,None,46
025320,시노펙스,KOSDAQ,2020-04-01,201912,201909,62,40.3,1420.0,False,20.3,24.0,1.14,0.71,1550.2,10.41,359.1,3.44,하락추세,1216.7,7.18,1.29,71.8,20.99,24,50.4,None,2629,None,35
001065,JW중외제약우,KOSPI,2020-05-20,202003,201912,62,44.7,-205.7,False,-1.0,N/A(적자),1.6,1.07,5438.9,40.23,2496.2,2.82,하락추세,1224.3,2.82,2.73,85.2,0.23,3,3.9,62.3,212,None,75
096690,에이루트,KOSDAQ,2020-09-09,202006,202003,4,-100.6,None,False,30.3,N/A(적자),8.03,8.55,3321.4,16.52,-648.0,-74.06,상승추세,1189.2,0.8,-0.4,40.8,0.5,16,14.4,66.1,26329,None,18
044820,코스맥스비티아이,KOSPI,2020-03-23,201912,201909,14,-256.1,3.5,False,-6.5,207.6,0.3,0.18,837.5,60.83,-590.9,0.0,하락추세,1253.9,6.83,-0.93,34.7,1.68,24,26.3,None,64992,None,28
278650,HLB바이오스텝,KOSDAQ,2020-03-23,201912,201909,1,None,None,False,None,N/A(이력부족),5.56,None,475.0,48.79,690.9,None,하락추세,1253.9,0.46,0.41,31.2,0.51,23,43.5,None,70113,None,8
304840,피플바이오,KOSDAQ,2020-10-19,202006,202003,None,None,None,False,None,N/A(이력부족),7.41,None,2347.8,None,None,None,중립,1141.2,0.0,0.0,100.0,None,0,0.0,None,213,None,18
047820,초록뱀미디어,KOSDAQ,2020-06-22,202003,201912,69,107.0,138.7,False,-76.0,92.1,1.28,49.56,16964.3,27.35,96.4,10.06,상승추세,1210.9,4.06,-1.87,77.2,0.06,23,19.7,128.2,59114,None,22
004490,세방전지,KOSPI,2020-08-10,202003,201912,19,-24.8,-73.7,False,14.3,6.0,0.26,0.37,4368.0,41.48,3897.6,0.0,상승추세,1188.2,33.62,-4.75,73.6,2.5,21,5.4,32.4,28202,None,68
036480,대성미생물,KOSDAQ,2020-03-23,201912,201909,24,-87.0,-88.7,False,3.4,12.3,0.86,1.21,304.4,38.6,609.3,0.0,하락추세,1253.9,1.71,1.41,33.7,0.68,24,45.6,None,21230,None,54
001780,알루코,KOSPI,2020-04-20,201912,201909,37,42.4,93.3,False,-11.2,N/A(적자),0.58,0.32,1457.8,45.9,642.9,0.0,하락추세,1215.3,2.0,0.04,61.8,2.89,0,0.0,73.0,24222,None,64
086040,바이오톡스텍,KOSDAQ,2020-03-19,201912,201909,35,216.7,-162.2,True,-30.3,N/A(적자),1.82,2.68,693.6,15.95,99.0,0.16,하락추세,1255.3,1.51,-2.29,46.2,7.95,7,31.4,None,70113,None,20
008420,문배철강,KOSPI,2020-07-22,202003,201912,52,-63.6,-148.3,False,-1.4,33.5,0.3,0.37,591.5,36.93,215.6,0.0,상승추세,1192.7,2.04,0.41,94.3,0.89,9,4.0,129.2,2419,None,47
108380,대양전기공업,KOSDAQ,2020-08-25,202006,202003,24,-15.6,11.2,False,-7.7,8.0,0.36,0.56,1004.6,59.73,556.1,0.0,상승추세,1188.2,2.42,-1.31,74.2,1.73,5,5.9,30.8,31114,None,32
084695,대상홀딩스우,KOSPI,2020-04-27,201912,201909,55,946.2,107.7,True,7.7,2.7,0.33,0.06,2038.2,67.3,5334.9,0.0,하락추세,1229.5,10.27,0.19,72.6,0.19,1,0.0,39.2,64992,None,15
005610,삼립,KOSPI,2020-03-23,201912,201909,8,-74.2,-107.1,False,18.4,16.3,0.68,0.14,3507.7,73.55,10969.9,0.0,하락추세,1253.9,3.62,0.27,28.5,2.38,24,43.9,None,108,None,52
000150,두산,KOSPI,2021-04-07,202012,202009,26,6.1,7.7,False,-15.5,N/A(적자),0.58,0.06,10770.9,47.24,5909.2,0.0,상승추세,1117.5,7.53,-0.38,85.3,0.78,6,1.3,89.6,26221,None,88
010770,평화홀딩스,KOSPI,2020-03-23,201912,201909,6,139.0,-136.1,False,0.6,N/A(적자),0.2,0.04,253.0,52.34,-290.6,0.0,하락추세,1253.9,15.04,-0.19,28.0,0.15,24,54.3,None,303,None,70
084730,팅크웨어,KOSDAQ,2020-04-17,201912,201909,48,329.9,43.3,True,-17.6,14.0,0.37,0.34,625.5,31.58,1960.7,0.0,중립,1226.6,4.29,-0.53,65.7,2.13,3,2.4,27.3,264,None,23
246720,아스타,KOSDAQ,2020-07-16,202003,201912,6,-15.5,-1014.0,False,-57.6,N/A(적자),6.34,47.57,442.7,48.36,-436.0,0.0,상승추세,1200.5,0.7,0.51,46.0,0.39,23,13.7,39.5,213,None,14
006370,대구백화점,KOSPI,2020-08-26,202006,202003,51,60.0,-95.4,False,-1.1,N/A(적자),0.37,0.68,632.2,23.36,-971.2,0.0,상승추세,1186.5,0.53,-3.33,86.8,0.07,4,3.8,39.7,47111,None,51
103840,우양,KOSDAQ,2020-03-23,201912,201909,44,None,None,False,None,N/A(이력부족),0.93,None,375.7,45.23,644.0,None,하락추세,1253.9,0.31,0.31,46.2,0.62,19,45.2,None,103,None,28
187220,디티앤씨,KOSDAQ,2020-03-19,201912,201909,13,-151.3,-397.9,False,50.1,N/A(적자),0.39,0.48,352.1,41.21,1007.7,11.14,하락추세,1255.3,1.28,-0.29,25.0,2.32,21,38.3,None,729,None,20
250000,보라티알,KOSDAQ,2020-03-23,201912,201909,36,None,-36.2,False,33.4,N/A(이력부족),0.28,0.55,255.9,73.71,304.5,0.0,하락추세,1253.9,2.12,1.39,31.2,0.59,24,66.3,None,4632,None,5
277880,티에스아이,KOSDAQ,2020-12-17,202009,202006,3,-307.2,None,False,-29.0,N/A(이력부족),1.01,None,481.9,43.2,None,18.97,상승추세,1091.7,1.62,1.62,39.5,0.81,20,16.2,None,292,None,9
