"# source=Yahoo Finance chart API v8 symbol=QQQ collected=2026-09-12 basis=close(price),adjclose(total return incl. dividends)"
date,close,adjclose
1999-08-10,54.125,45.60761260986328
1999-08-11,55.90625,47.10856628417969
1999-08-12,55.25,46.55559539794922
1999-08-13,57.65625,48.58317565917969
1999-08-16,58.1171875,48.971580505371094
1999-08-17,58.40625,49.21515655517578
1999-08-18,57.75,48.662174224853516
1999-08-19,57.0625,48.08286666870117
1999-08-20,57.96875,48.84649658203125
1999-08-23,59.8125,50.400123596191406
1999-08-24,60.21875,50.74242401123047
1999-08-25,61.5,51.82207107543945
1999-08-26,60.4765625,50.95966720581055
1999-08-27,59.875,50.4527702331543
1999-08-30,59.03125,49.741798400878906
1999-08-31,59.6875,50.29479217529297
1999-09-01,60.1171875,50.656837463378906
1999-09-02,59.90625,50.47910690307617
1999-09-03,62.65625,52.79636001586914
1999-09-07,62.375,52.559364318847656
1999-09-08,61.53125,51.8484001159668
1999-09-09,62.40625,52.585697174072266
1999-09-10,63.125,53.19136047363281
1999-09-13,62.3671875,52.55276870727539
1999-09-14,62.7109375,52.84241485595703
1999-09-15,61.5,51.82207107543945
1999-09-16,61.46875,51.79573059082031
1999-09-17,63.3125,53.349334716796875
1999-09-20,63.4609375,53.47441482543945
1999-09-21,61.9375,52.19070053100586
1999-09-22,62.59375,52.743690490722656
1999-09-23,60.0,50.55809783935547
1999-09-24,60.078125,50.62392807006836
1999-09-27,60.5,50.97943878173828
1999-09-28,60.78125,51.2164192199707
1999-09-29,59.5625,50.189456939697266
1999-09-30,60.1875,50.716087341308594
1999-10-01,60.2109375,50.735843658447266
1999-10-04,61.5625,51.874725341796875
1999-10-05,62.0,52.24336624145508
1999-10-06,63.2421875,53.290061950683594
1999-10-07,63.09375,53.16500473022461
1999-10-08,63.7578125,53.72457504272461
1999-10-11,64.65625,54.48162841796875
1999-10-12,63.1875,53.24401092529297
1999-10-13,61.3125,51.66407012939453
1999-10-14,61.6953125,51.986656188964844
1999-10-15,59.875,50.4527702331543
1999-10-18,59.1171875,49.814212799072266
1999-10-19,59.4375,50.08412170410156
1999-10-20,61.25,51.61138916015625
1999-10-21,62.25,52.45403289794922
1999-10-22,61.96875,52.217041015625
1999-10-25,62.0,52.24336624145508
1999-10-26,61.5,51.82207107543945
1999-10-27,61.40625,51.743072509765625
1999-10-28,63.53125,53.53368377685547
1999-10-29,65.75,55.40327835083008
1999-11-01,65.40625,55.11362075805664
1999-11-02,65.4453125,55.146507263183594
1999-11-03,66.75,56.24591064453125
1999-11-04,67.5,56.877864837646484
1999-11-05,68.1875,57.45719909667969
1999-11-08,69.5625,58.615806579589844
1999-11-09,69.09375,58.2208251953125
1999-11-10,70.0,58.984466552734375
1999-11-11,71.25,60.0377311706543
1999-11-12,72.1875,60.82772445678711
1999-11-15,72.046875,60.70920944213867
1999-11-16,73.875,62.24965286254883
1999-11-17,72.875,61.407020568847656
1999-11-18,75.109375,63.2898063659668
1999-11-19,75.78125,63.855918884277344
1999-11-22,74.625,62.88163757324219
1999-11-23,74.96875,63.17131805419922
1999-11-24,77.4375,65.25155639648438
1999-11-26,77.6875,65.46221923828125
1999-11-29,76.40625,64.38256072998047
1999-11-30,73.5,61.933692932128906
1999-12-01,75.09375,63.27666473388672
1999-12-02,77.4765625,65.28446197509766
1999-12-03,79.125,66.67350769042969
1999-12-06,79.84375,67.27916717529297
1999-12-07,79.84375,67.27916717529297
1999-12-08,78.875,66.46285247802734
1999-12-09,79.25,66.77886199951172
1999-12-10,79.90625,67.33180236816406
1999-12-13,80.9921875,68.24690246582031
1999-12-14,79.53125,67.01580047607422
1999-12-15,81.0625,68.30612182617188
1999-12-16,83.0625,69.99134826660156
1999-12-17,83.78125,70.59701538085938
1999-12-20,84.875,71.5186538696289
1999-12-21,89.4375,75.36319732666016
1999-12-22,89.15625,75.12616729736328
1999-12-23,90.21875,76.02147674560547
1999-12-27,89.6875,75.5738296508789
1999-12-28,89.125,75.09984588623047
1999-12-29,92.5,77.9437484741211
1999-12-30,91.5,77.10108184814453
1999-12-31,91.375,76.99577331542969
2000-01-03,94.75,79.83969116210938
2000-01-04,88.25,74.3625259399414
2000-01-05,86.0,72.46662902832031
2000-01-06,80.09375,67.48979187011719
2000-01-07,90.0,75.83711242675781
2000-01-10,92.5,77.9437484741211
2000-01-11,88.0,74.15190887451172
2000-01-12,86.0625,72.51929473876953
2000-01-13,91.25,76.89046478271484
2000-01-14,93.375,78.68101501464844
2000-01-18,93.875,79.10238647460938
2000-01-19,96.0,80.89299774169922
2000-01-20,95.0625,80.10301208496094
2000-01-21,96.25,81.10359191894531
2000-01-24,91.625,77.20642852783203
2000-01-25,93.0,78.36504364013672
2000-01-26,89.25,75.20518493652344
2000-01-27,90.5625,76.31116485595703
2000-01-28,86.0,72.46662902832031
2000-01-31,89.6875,75.5738296508789
2000-02-01,92.09375,77.60140228271484
2000-02-02,92.875,78.25973510742188
2000-02-03,96.5,81.31430053710938
2000-02-04,97.15625,81.86726379394531
2000-02-07,98.5,82.99954986572266
2000-02-08,102.625,86.4754409790039
2000-02-09,99.0,83.42088317871094
2000-02-10,102.25,86.15943145751953
2000-02-11,99.875,84.15815734863281
2000-02-14,99.75,84.0528564453125
2000-02-15,100.46875,84.65848541259766
2000-02-16,100.0,84.2635269165039
2000-02-17,102.125,86.05409240722656
2000-02-18,98.4375,82.94691467285156
2000-02-22,98.75,83.21023559570312
2000-02-23,104.25,87.8447036743164
2000-02-24,106.5,89.74063873291016
2000-02-25,104.0625,87.68669128417969
2000-02-28,104.0,87.634033203125
2000-02-29,106.75,89.95127868652344
2000-03-01,107.625,90.6885986328125
2000-03-02,105.1328125,88.5886001586914
2000-03-03,111.0625,93.58516693115234
2000-03-06,111.9375,94.32246398925781
2000-03-07,110.25,92.90050506591797
2000-03-08,111.25,93.7431640625
2000-03-09,115.0,96.90301513671875
2000-03-10,114.5,96.48172760009766
2000-03-13,111.5,93.95381164550781
2000-03-14,107.375,90.47795104980469
2000-03-15,102.875,86.68605041503906
2000-03-16,108.75,91.6365737915039
2000-03-17,110.8125,93.37450408935547
2000-03-20,107.6875,90.74125671386719
2000-03-21,111.75,94.16448974609375
2000-03-22,114.0,96.06038665771484
2000-03-23,116.0,97.74565124511719
2000-03-24,117.5625,99.06228637695312
2000-03-27,117.75,99.22026062011719
2000-03-28,114.75,96.69239044189453
2000-03-29,110.0,92.68988037109375
2000-03-30,107.25,90.37260437011719
2000-03-31,109.5,92.26854705810547
2000-04-03,102.9375,86.73877716064453
2000-04-04,101.9375,85.89615631103516
2000-04-05,100.125,84.36884307861328
2000-04-06,102.5,86.37008666992188
2000-04-07,106.625,89.84595489501953
2000-04-10,100.125,84.36884307861328
2000-04-11,97.75,82.36756896972656
2000-04-12,92.0,77.5224380493164
2000-04-13,88.0,74.15190887451172
2000-04-14,80.375,67.72679138183594
2000-04-17,89.625,75.52117156982422
2000-04-18,92.0,77.5224380493164
2000-04-19,89.1875,75.15252685546875
2000-04-20,87.25,73.51994323730469
2000-04-24,84.75,71.41329193115234
2000-04-25,90.46875,76.23214721679688
2000-04-26,87.375,73.6252670288086
2000-04-27,91.25,76.89046478271484
2000-04-28,94.75,79.83969116210938
2000-05-01,95.625,80.57699584960938
2000-05-02,90.125,75.94247436523438
2000-05-03,89.125,75.09984588623047
2000-05-04,89.3125,75.25779724121094
2000-05-05,91.4375,77.0484619140625
2000-05-08,87.875,74.04652404785156
2000-05-09,86.0,72.46662902832031
2000-05-10,79.75,67.20011901855469
2000-05-11,84.625,71.30799102783203
2000-05-12,84.625,71.30799102783203
2000-05-15,88.3125,74.41520690917969
2000-05-16,90.8125,76.52180480957031
2000-05-17,88.9375,74.94183349609375
2000-05-18,85.75,72.25596618652344
2000-05-19,81.6875,68.83274841308594
2000-05-22,81.625,68.78011322021484
2000-05-23,74.8125,63.039634704589844
2000-05-24,79.5,66.98948669433594
2000-05-25,77.75,65.5148696899414
2000-05-26,77.75,65.5148696899414
2000-05-30,85.5625,72.09797668457031
2000-05-31,83.125,70.04403686523438
2000-06-01,87.375,73.6252670288086
2000-06-02,93.625,78.89170837402344
2000-06-05,93.859375,79.08920288085938
2000-06-06,91.25,76.89046478271484
2000-06-07,93.6875,78.9443588256836
2000-06-08,93.25,78.5757064819336
2000-06-09,93.75,78.99701690673828
2000-06-12,90.75,76.46916198730469
2000-06-13,94.25,79.41834259033203
2000-06-14,92.125,77.6277847290039
2000-06-15,93.75,78.99701690673828
2000-06-16,94.25,79.41834259033203
2000-06-19,98.0,82.57825469970703
2000-06-20,97.625,82.26223754882812
2000-06-21,98.875,83.31551361083984
2000-06-22,95.25,80.26103210449219
2000-06-23,91.5,77.10108184814453
2000-06-26,94.0,79.20771026611328
2000-06-27,92.875,78.25973510742188
2000-06-28,94.0,79.20771026611328
2000-06-29,91.640625,77.2195816040039
2000-06-30,93.4375,78.73371887207031
2000-07-03,95.25,80.26103210449219
2000-07-05,91.5625,77.15380096435547
2000-07-06,94.0,79.20771026611328
2000-07-07,95.9375,80.84029388427734
2000-07-10,94.484375,79.61587524414062
2000-07-11,95.0,80.05032348632812
2000-07-12,97.25,81.94625854492188
2000-07-13,98.5,82.99954986572266
2000-07-14,100.625,84.79015350341797
2000-07-17,101.75,85.73812103271484
2000-07-18,99.5,83.84219360351562
2000-07-19,97.25,81.94625854492188
2000-07-20,100.375,84.57951354980469
2000-07-21,97.0,81.73561096191406
2000-07-24,95.0,80.05032348632812
2000-07-25,95.75,80.68234252929688
2000-07-26,95.625,80.57699584960938
2000-07-27,91.875,77.41707611083984
2000-07-28,86.875,73.20397186279297
2000-07-31,89.4375,75.36319732666016
2000-08-01,88.25,74.3625259399414
2000-08-02,86.6875,73.04591369628906
2000-08-03,90.4375,76.20578002929688
2000-08-04,90.125,75.94247436523438
2000-08-07,92.25,77.73307800292969
2000-08-08,94.125,79.31301879882812
2000-08-09,91.625,77.20642852783203
2000-08-10,89.8125,75.67916107177734
2000-08-11,91.0625,76.73249053955078
2000-08-14,93.0,78.36504364013672
2000-08-15,93.0,78.36504364013672
2000-08-16,93.9375,79.15501403808594
2000-08-17,95.75,80.68234252929688
2000-08-18,95.25,80.26103210449219
2000-08-21,95.5,80.47164154052734
2000-08-22,95.5,80.47164154052734
2000-08-23,97.0625,81.78827667236328
2000-08-24,98.5625,83.05220031738281
2000-08-25,98.03125,82.60456848144531
2000-08-28,98.5,82.99954986572266
2000-08-29,99.0,83.42088317871094
2000-08-30,98.875,83.31551361083984
2000-08-31,101.625,85.63279724121094
2000-09-01,102.625,86.4754409790039
2000-09-05,99.5,83.84219360351562
2000-09-06,96.0,80.89299774169922
2000-09-07,98.125,82.6835708618164
2000-09-08,95.125,80.15569305419922
2000-09-11,92.8125,78.20709228515625
2000-09-12,91.375,76.99577331542969
2000-09-13,93.5,78.78636932373047
2000-09-14,93.0,78.36504364013672
2000-09-15,91.3125,76.94309997558594
2000-09-18,89.875,75.73184204101562
2000-09-19,93.1875,78.52307891845703
2000-09-20,94.625,79.73432159423828
2000-09-21,87.75,73.94123840332031
2000-09-22,92.9375,78.3124008178711
2000-09-25,90.46875,76.23214721679688
2000-09-26,89.4375,75.36319732666016
2000-09-27,89.5625,75.4684829711914
2000-09-28,91.5625,77.15380096435547
2000-09-29,88.75,74.78388977050781
2000-10-02,86.75,73.09857177734375
2000-10-03,84.0,70.7813491821289
2000-10-04,85.625,72.15064239501953
2000-10-05,85.875,72.36132049560547
2000-10-06,83.0,69.93870544433594
2000-10-09,82.625,69.62273406982422
2000-10-10,78.3125,65.98888397216797
2000-10-11,77.0625,64.93556213378906
2000-10-12,75.125,63.30296325683594
2000-10-13,81.25,68.46411895751953
2000-10-16,82.0,69.09607696533203
2000-10-17,78.25,65.93621826171875
2000-10-18,78.0,65.72554779052734
2000-10-19,85.0625,71.67668151855469
2000-10-20,86.3125,72.7299575805664
2000-10-23,86.1875,72.62459564208984
2000-10-24,82.5,69.51739501953125
2000-10-25,77.875,65.62025451660156
2000-10-26,79.875,67.30548095703125
2000-10-27,79.71875,67.17382049560547
2000-10-30,76.765625,64.6854248046875
2000-10-31,81.703125,68.84593963623047
2000-11-01,81.0,68.2534408569336
2000-11-02,82.0,69.09607696533203
2000-11-03,83.0625,69.99134826660156
2000-11-06,82.4375,69.4647445678711
2000-11-07,82.125,69.20142364501953
2000-11-08,75.703125,63.790138244628906
2000-11-09,75.6875,63.77692794799805
2000-11-10,71.75,60.45909118652344
2000-11-13,71.859375,60.55121994018555
2000-11-14,75.84375,63.90858459472656
2000-11-15,77.375,65.19888305664062
2000-11-16,72.875,61.407020568847656
2000-11-17,72.828125,61.367557525634766
2000-11-20,69.859375,58.865989685058594
2000-11-21,69.75,58.77381896972656
2000-11-22,66.625,56.140567779541016
2000-11-24,70.4375,59.35311508178711
2000-11-27,69.5625,58.615806579589844
2000-11-28,65.453125,55.15311050415039
2000-11-29,62.9375,53.03335189819336
2000-11-30,62.984375,53.07284927368164
2000-12-01,64.0,53.92864227294922
2000-12-04,65.0,54.77127456665039
2000-12-05,70.6875,59.56376266479492
2000-12-06,68.0,57.29920196533203
2000-12-07,66.5,56.03522872924805
2000-12-08,68.0,57.29920196533203
2000-12-11,74.375,62.67100143432617
2000-12-12,71.65625,60.38009262084961
2000-12-13,68.734375,57.918006896972656
2000-12-14,65.375,55.0872802734375
2000-12-15,63.875,53.82332992553711
2000-12-18,64.0,53.92864227294922
2000-12-19,59.125,49.8207893371582
2000-12-20,55.734375,46.963748931884766
2000-12-21,56.0625,47.240234375
2000-12-22,60.5,50.97943878173828
2000-12-26,60.875,51.29540252685547
2000-12-27,61.5625,51.874725341796875
2000-12-28,61.4375,51.76940155029297
2000-12-29,58.375,49.1888313293457
2001-01-02,53.4375,45.028324127197266
2001-01-03,62.4375,52.61203384399414
2001-01-04,61.3125,51.66407012939453
2001-01-05,56.625,47.71421432495117
2001-01-08,57.25,48.24086380004883
2001-01-09,57.25,48.24086380004883
2001-01-10,60.1875,50.716087341308594
2001-01-11,61.9375,52.19070053100586
2001-01-12,62.734375,52.862178802490234
2001-01-16,61.984375,52.2302131652832
2001-01-17,63.875,53.82332992553711
2001-01-18,66.5625,56.08789825439453
2001-01-19,66.3125,55.87724685668945
2001-01-22,66.375,55.929901123046875
2001-01-23,67.765625,57.10173797607422
2001-01-24,67.125,56.56188201904297
2001-01-25,64.5,54.3499870300293
2001-01-26,65.546875,55.23208999633789
2001-01-29,67.0,56.45658493041992
2001-01-30,66.75,56.24591064453125
2001-01-31,64.30000305175781,54.18143081665039
2001-02-01,65.1500015258789,54.89768600463867
2001-02-02,61.54999923706055,51.86419677734375
2001-02-05,61.5,51.82207107543945
2001-02-06,61.599998474121094,51.90632629394531
2001-02-07,60.599998474121094,51.06366729736328
2001-02-08,58.790000915527344,49.53852844238281
2001-02-09,56.400001525878906,47.524627685546875
2001-02-12,57.08000183105469,48.09761047363281
2001-02-13,55.25,46.55559539794922
2001-02-14,57.45000076293945,48.409393310546875
2001-02-15,58.400001525878906,49.209877014160156
2001-02-16,55.130001068115234,46.45448303222656
2001-02-20,52.9900016784668,44.6512565612793
2001-02-21,51.5,43.39569854736328
2001-02-22,51.0,42.97438430786133
2001-02-23,51.18000030517578,43.12606430053711
2001-02-26,52.150001525878906,43.94343948364258
2001-02-27,49.0,41.289127349853516
2001-02-28,47.45000076293945,39.98302459716797
2001-03-01,48.79999923706055,41.12058639526367
2001-03-02,46.70000076293945,39.351051330566406
2001-03-05,47.54999923706055,40.067317962646484
2001-03-06,49.400001525878906,41.626190185546875
2001-03-07,49.41999816894531,41.64302062988281
2001-03-08,48.5,40.86780548095703
2001-03-09,45.099998474121094,38.002830505371094
2001-03-12,42.29999923706055,35.64346694946289
2001-03-13,44.45000076293945,37.45512771606445
2001-03-14,43.75,36.86526870727539
2001-03-15,42.150001525878906,35.5170783996582
2001-03-16,41.20000076293945,34.71657180786133
2001-03-19,43.2599983215332,36.45240020751953
2001-03-20,40.349998474121094,34.000308990478516
2001-03-21,40.349998474121094,34.000308990478516
2001-03-22,42.79999923706055,36.06477737426758
2001-03-23,42.79999923706055,36.06477737426758
2001-03-26,41.810001373291016,35.23057556152344
2001-03-27,43.25,36.443973541259766
2001-03-28,39.70000076293945,33.45261001586914
2001-03-29,38.95000076293945,32.82063293457031
2001-03-30,39.150001525878906,32.989173889160156
2001-04-02,37.400001525878906,31.514545440673828
2001-04-03,34.65999984741211,29.205739974975586
2001-04-04,34.04999923706055,28.691730499267578
2001-04-05,37.310001373291016,31.438720703125
2001-04-06,35.95000076293945,30.292736053466797
2001-04-09,37.04999923706055,31.219629287719727
2001-04-10,39.79999923706055,33.536869049072266
2001-04-11,41.0,34.548038482666016
2001-04-12,42.79999923706055,36.06477737426758
2001-04-16,40.25,33.91606521606445
2001-04-17,41.25,34.758697509765625
2001-04-18,45.54999923706055,38.38203048706055
2001-04-19,48.29999923706055,40.69928741455078
2001-04-20,48.400001525878906,40.78355026245117
2001-04-23,45.150001525878906,38.044986724853516
2001-04-24,44.29999923706055,37.328758239746094
2001-04-25,45.099998474121094,38.002830505371094
2001-04-26,43.95000076293945,37.0338020324707
2001-04-27,45.150001525878906,38.044986724853516
2001-04-30,46.150001525878906,38.88761901855469
2001-05-01,48.04999923706055,40.48861312866211
2001-05-02,48.97999954223633,41.27227783203125
2001-05-03,46.79999923706055,39.435325622558594
2001-05-04,48.20000076293945,40.615020751953125
2001-05-07,47.20000076293945,39.77238464355469
2001-05-08,48.20000076293945,40.615020751953125
2001-05-09,46.54999923706055,39.224647521972656
2001-05-10,45.77000045776367,38.567413330078125
2001-05-11,45.54999923706055,38.38203048706055
2001-05-14,44.81999969482422,37.76691436767578
2001-05-15,45.150001525878906,38.044986724853516
2001-05-16,47.150001525878906,39.73023986816406
2001-05-17,47.900001525878906,40.36222839355469
2001-05-18,48.040000915527344,40.48017883300781
2001-05-21,51.04999923706055,43.01652526855469
2001-05-22,50.900001525878906,42.890140533447266
2001-05-23,48.650001525878906,40.99419403076172
2001-05-24,49.900001525878906,42.047489166259766
2001-05-25,48.9900016784668,41.28069305419922
2001-05-29,46.119998931884766,38.862327575683594
2001-05-30,44.43000030517578,37.43827438354492
2001-05-31,44.72999954223633,37.691062927246094
2001-06-01,46.04999923706055,38.80335998535156
2001-06-04,45.83000183105469,38.61796569824219
2001-06-05,47.849998474121094,40.32009506225586
2001-06-06,47.47999954223633,40.00830841064453
2001-06-07,48.70000076293945,41.03634262084961
2001-06-08,47.349998474121094,39.89876937866211
2001-06-11,46.04999923706055,38.80335998535156
2001-06-12,45.79999923706055,38.592681884765625
2001-06-13,44.54999923706055,37.53940200805664
2001-06-14,42.25,35.60133361816406
2001-06-15,42.599998474121094,35.89624786376953
2001-06-18,42.029998779296875,35.41596221923828
2001-06-19,41.81999969482422,35.238990783691406
2001-06-20,42.77000045776367,36.03950500488281
2001-06-21,43.349998474121094,36.52824020385742
2001-06-22,43.25,36.443973541259766
2001-06-25,43.36000061035156,36.536651611328125
2001-06-26,43.5099983215332,36.66307067871094
2001-06-27,43.790000915527344,36.898990631103516
2001-06-28,44.349998474121094,37.37086868286133
2001-06-29,45.70000076293945,38.5084342956543
2001-07-02,45.45000076293945,38.29776382446289
2001-07-03,45.63999938964844,38.45786666870117
2001-07-05,43.45000076293945,36.61250305175781
2001-07-06,41.650001525878906,35.09575271606445
2001-07-09,42.0099983215332,35.39910125732422
2001-07-10,40.5,34.1267204284668
2001-07-11,41.0,34.548038482666016
2001-07-12,43.599998474121094,36.738895416259766
2001-07-13,43.150001525878906,36.35972213745117
2001-07-16,42.349998474121094,35.68559646606445
2001-07-17,43.29999923706055,36.486087799072266
2001-07-18,41.650001525878906,35.09575271606445
2001-07-19,42.63999938964844,35.92997360229492
2001-07-20,41.650001525878906,35.09575271606445
2001-07-23,40.61000061035156,34.219425201416016
2001-07-24,40.150001525878906,33.83180236816406
2001-07-25,40.5,34.1267204284668
2001-07-26,41.099998474121094,34.63231658935547
2001-07-27,41.95000076293945,35.34854507446289
2001-07-30,41.70000076293945,35.13789749145508
2001-07-31,41.7599983215332,35.188438415527344
2001-08-01,43.099998474121094,36.31757354736328
2001-08-02,43.90999984741211,37.00010681152344
2001-08-03,43.18000030517578,36.384971618652344
2001-08-06,42.5,35.811981201171875
2001-08-07,42.279998779296875,35.62662124633789
2001-08-08,40.5,34.1267204284668
2001-08-09,40.66999816894531,34.26995849609375
2001-08-10,40.279998779296875,33.941341400146484
2001-08-13,41.099998474121094,34.63231658935547
2001-08-14,40.599998474121094,34.21097946166992
2001-08-15,39.099998474121094,32.947025299072266
2001-08-16,39.560001373291016,33.334632873535156
2001-08-17,37.7599983215332,31.81789779663086
2001-08-20,38.279998779296875,32.25605773925781
2001-08-21,36.689998626708984,30.916290283203125
2001-08-22,37.689998626708984,31.758914947509766
2001-08-23,37.31999969482422,31.447134017944336
2001-08-24,39.29999923706055,33.11555862426758
2001-08-27,39.349998474121094,33.15768814086914
2001-08-28,38.119998931884766,32.121246337890625
2001-08-29,37.560001373291016,31.649389266967773
2001-08-30,36.16999816894531,30.478113174438477
2001-08-31,36.630001068115234,30.865720748901367
2001-09-04,35.470001220703125,29.88826560974121
2001-09-05,35.33000183105469,29.770296096801758
2001-09-06,33.900001525878906,28.565332412719727
2001-09-07,33.70000076293945,28.396800994873047
2001-09-10,34.099998474121094,28.73386001586914
2001-09-17,31.200000762939453,26.290210723876953
2001-09-18,30.5,25.70036506652832
2001-09-19,29.969999313354492,25.253774642944336
2001-09-20,28.969999313354492,24.411128997802734
2001-09-21,28.190000534057617,23.753887176513672
2001-09-24,29.610000610351562,24.950424194335938
2001-09-25,29.700000762939453,25.026262283325195
2001-09-26,28.670000076293945,24.158348083496094
2001-09-27,28.479999542236328,23.998245239257812
2001-09-28,28.979999542236328,24.4195556640625
2001-10-01,28.729999542236328,24.20891571044922
2001-10-02,28.81999969482422,24.284744262695312
2001-10-03,31.0,26.12168312072754
2001-10-04,31.299999237060547,26.374481201171875
2001-10-05,31.760000228881836,26.7620906829834
2001-10-08,31.860000610351562,26.846355438232422
2001-10-09,31.09000015258789,26.197521209716797
2001-10-10,32.5,27.385637283325195
2001-10-11,34.70000076293945,29.239431381225586
2001-10-12,34.54999923706055,29.1130428314209
2001-10-15,34.400001525878906,28.986650466918945
2001-10-16,34.959999084472656,29.458515167236328
2001-10-17,32.45000076293945,27.343505859375
2001-10-18,33.33000183105469,28.08502960205078
2001-10-19,33.54999923706055,28.27041244506836
2001-10-22,34.45000076293945,29.028778076171875
2001-10-23,34.630001068115234,29.180452346801758
2001-10-24,35.380001068115234,29.81243324279785
2001-10-25,36.79999923706055,31.008970260620117
2001-10-26,36.0099983215332,30.343290328979492
2001-10-29,34.040000915527344,28.683305740356445
2001-10-30,33.380001068115234,28.12715721130371
2001-10-31,33.900001525878906,28.565332412719727
2001-11-01,35.34000015258789,29.778717041015625
2001-11-02,35.599998474121094,29.997802734375
2001-11-05,36.7599983215332,30.975263595581055
2001-11-06,38.189998626708984,32.18024444580078
2001-11-07,38.13999938964844,32.138099670410156
2001-11-08,37.75,31.80947494506836
2001-11-09,37.72999954223633,31.79261589050293
2001-11-12,38.0,32.0201301574707
2001-11-13,39.36000061035156,33.16611862182617
2001-11-14,39.63999938964844,33.402061462402344
2001-11-15,39.47999954223633,33.26723098754883
2001-11-16,39.369998931884766,33.1745491027832
