code,name,market,pivot_date,prior_q1,prior_q2,rs_score,eps_yoy_q1_pct,eps_yoy_q2_pct,eps_accelerating,sales_yoy_q1_pct,per_at_pivot_approx,pbr_at_pivot_approx,psr_at_pivot_approx,market_cap_at_pivot_eok,largest_holder_pct,cfps_fy,share_dilution_1y_pct,market_regime_at_pivot,krw_at_pivot,foreign_foreign_pct_at_pivot,foreign_change_pp,pivot_vs_prior_52w_high_pct,pivot_volume_vs_50d_avg,base_len_days,base_depth_pct,prior_uptrend_pct,induty_code,sector_group_winner_count,years_since_establishment
009830,한화솔루션,KOSPI,2020-06-11,202003,201912,37,-44.6,-82.3,False,0.5,N/A(적자),0.37,0.33,31185.5,37.05,7492.0,-0.99,중립,1189.7,20.14,-5.28,77.6,1.46,0,0.0,91.8,20111,5,46
011500,한농화성,KOSPI,2020-11-25,202009,202006,87,-33.5,113.7,False,-7.8,9.7,0.7,0.61,1219.7,47.74,1206.7,0.0,상승추세,1109.7,11.21,0.51,80.3,0.38,11,8.4,169.4,20421,8,44
265560,영화테크,KOSDAQ,2020-04-14,201912,201909,45,-354.6,-72.5,False,-25.2,N/A(적자),0.48,0.51,227.4,49.5,321.8,0.0,하락추세,1213.9,0.58,0.58,62.6,0.19,24,58.9,None,3033,10,20
008830,대동기어,KOSDAQ,2020-07-28,202003,201912,39,-20.0,-125.6,False,9.6,N/A(적자),0.32,0.17,253.0,60.23,683.8,0.0,상승추세,1195.9,0.03,-0.05,84.4,0.33,2,0.5,58.7,292,18,47
260970,에스앤디,KOSDAQ,2020-06-29,202003,201912,1,None,None,False,None,N/A(이력부족),0.35,None,316.2,None,None,None,상승추세,1202.6,0.0,0.0,28.5,0.08,8,14.5,80.0,108,2,22
270520,앱튼,KOSDAQ,2020-04-03,201912,201909,19,500.0,-50.0,False,None,260.7,0.75,None,1072.5,13.04,3.1,538.52,하락추세,1226.8,0.19,0.19,49.1,0.22,20,60.4,None,721,1,3
035720,카카오,KOSPI,2020-11-24,202009,202006,94,112.7,236.3,False,40.5,N/A(적자),2.91,1.75,65832.9,25.66,8529.0,5.22,상승추세,1113.1,32.3,3.18,90.5,1.03,10,3.1,165.7,63120,4,25
220260,켐트로스,KOSDAQ,2020-05-14,201912,201909,44,-60.8,-154.4,False,6.1,253.0,1.23,1.52,666.0,29.77,171.6,9.47,중립,1226.6,1.57,0.86,46.3,1.4,3,3.7,92.0,204,8,5
058110,멕아이씨에스,KOSDAQ,2020-06-05,202003,201912,99,2325.0,4.5,False,42.6,N/A(적자),4.77,4.86,695.1,27.31,-125.6,14.98,상승추세,1215.4,1.03,0.56,88.8,0.46,14,12.6,166.4,271,2,22
021080,에이티넘인베스트,KOSDAQ,2021-02-17,202012,202009,52,155.7,7300.0,False,92.2,8.2,0.56,3.73,1200.0,33.08,304.0,0.0,상승추세,1106.5,1.05,-4.41,82.4,0.75,0,0.0,147.5,64209,4,33
121600,나노신소재,KOSDAQ,2020-04-17,201912,201909,36,-27.2,-24.7,False,-20.1,24.3,0.63,2.94,1435.6,35.92,1090.5,-0.08,중립,1226.6,3.26,0.54,62.6,0.5,0,0.0,73.0,2049,8,20
200350,아티스트스튜디오,KOSDAQ,2020-04-17,201912,201909,99,None,None,False,None,N/A(이력부족),1.24,None,614.5,48.47,None,None,중립,1226.6,0.0,0.0,90.3,0.03,0,0.0,39.3,591,6,13
046390,삼화네트웍스,KOSDAQ,2020-11-19,202009,202006,27,-300.0,93.3,False,-97.3,67.8,2.33,4.53,1500.3,38.7,151.8,0.29,상승추세,1105.9,0.75,-0.96,80.8,0.33,20,5.9,70.8,59120,6,29
011090,에넥스,KOSPI,2020-11-06,202006,202003,17,29.0,-281.8,True,-35.6,N/A(적자),1.43,0.21,592.1,30.47,-14.7,0.0,상승추세,1122.6,1.41,-1.47,73.1,0.44,18,5.6,83.8,32021,1,44
019550,SBI인베스트먼트,KOSDAQ,2021-01-13,202009,202006,83,None,None,False,None,N/A(이력부족),2.86,None,4229.9,43.61,None,0.0,상승추세,1093.5,4.83,-1.53,97.8,0.33,4,1.9,228.8,64209,4,35
009180,한솔로지스틱스,KOSPI,2020-03-25,201912,201909,64,118.8,15.1,False,2.1,4.4,0.19,0.06,260.8,21.42,1066.6,0.0,하락추세,1228.6,5.47,-3.91,49.4,0.51,23,52.1,None,5299,1,47
049800,우진플라임,KOSPI,2020-05-20,202003,201912,12,132.0,-0.6,False,34.5,N/A(적자),0.29,0.08,161.0,40.8,1425.7,0.0,하락추세,1224.3,2.23,0.84,58.1,2.06,24,10.0,50.5,292,18,28
042600,새로닉스,KOSDAQ,2020-09-21,202006,202003,60,-66.7,115.9,False,-14.6,N/A(적자),0.62,0.35,564.0,65.29,1095.5,0.0,상승추세,1164.0,1.58,0.99,90.8,0.77,24,6.0,81.3,2629,8,52
234100,폴라리스세원,KOSDAQ,2020-04-17,201912,201909,75,-90.7,-122.2,False,95.8,167.6,4.73,3.45,2775.5,27.16,244.3,0.0,중립,1226.6,1.38,0.75,64.9,3.41,24,41.0,None,303,10,29
003530,한화투자증권,KOSPI,2020-04-29,201912,201909,47,None,None,False,None,N/A(이력부족),0.19,None,3904.4,46.21,None,23.76,하락추세,1220.4,6.29,-1.25,69.0,7.61,7,4.7,58.2,66121,1,58
305090,마이크로디지탈,KOSDAQ,2020-03-23,201912,201909,1,None,-2209.1,False,None,N/A(이력부족),1.47,2.07,82.3,34.35,-1410.6,None,하락추세,1253.9,0.83,0.77,23.2,0.55,10,48.5,None,271,2,18
002290,삼일기업공사,KOSDAQ,2020-04-17,201912,201909,61,266.7,-67.1,False,50.8,10.1,0.45,0.43,331.1,40.99,1055.9,0.0,중립,1226.6,3.66,1.84,73.0,0.77,0,0.0,58.9,411,1,62
081000,일진다이아,KOSPI,2020-04-16,201912,201909,48,-21.7,-41.2,False,56.8,18.8,0.78,1.98,3195.7,55.22,2838.2,25.94,하락추세,1222.6,2.34,0.09,59.4,1.22,0,0.0,104.5,204,8,16
142280,녹십자엠에스,KOSDAQ,2020-03-19,201912,201909,1,85.4,54.6,True,11.6,N/A(적자),1.43,0.66,616.6,54.71,-194.5,119.58,하락추세,1255.3,0.36,0.22,21.5,0.47,20,29.0,None,213,4,17
000910,유니온,KOSPI,2020-03-19,201912,201909,23,90.1,-415.0,False,-4.7,N/A(적자),0.24,0.12,260.7,40.76,1041.0,0.0,하락추세,1255.3,4.78,1.55,23.9,3.23,23,45.6,None,23311,2,68
005070,코스모신소재,KOSPI,2020-03-19,201912,201909,12,-37.0,-292.2,False,-70.1,N/A(적자),0.32,0.58,1426.7,29.24,1.0,48.11,하락추세,1255.3,6.35,-0.82,32.3,1.94,23,41.4,None,204,8,47
066575,LG전자우,KOSPI,2020-04-29,201912,201909,38,-413.5,-40.5,False,1.8,125.4,0.16,0.06,38336.8,33.68,20400.9,0.0,하락추세,1220.4,45.77,-1.24,60.6,1.08,6,2.4,37.7,264,6,18
109080,옵티시스,KOSDAQ,2021-01-04,202009,202006,42,-112.8,666.7,False,-40.6,19.9,0.66,2.17,462.7,24.31,381.3,0.0,상승추세,1084.7,0.86,-0.27,82.2,1.12,9,1.6,98.8,26410,6,22
060380,동양에스텍,KOSDAQ,2020-04-20,201912,201909,63,86.8,-154.5,False,-2.1,6.8,0.23,0.06,134.2,54.03,1112.3,0.0,중립,1215.3,0.34,-1.24,82.5,1.55,0,0.0,56.1,241,6,39
002870,신풍,KOSPI,2020-09-18,202006,202003,61,1.9,-416.7,False,-82.6,5.1,0.59,0.53,550.6,34.9,500.8,0.0,상승추세,1168.7,0.68,-0.41,83.1,0.59,24,17.4,123.0,467,3,60
137400,피엔티,KOSDAQ,2020-03-19,201912,201909,87,-481.5,206.4,False,31.6,67.7,0.18,0.3,959.7,21.84,222.2,122.3,하락추세,1255.3,3.13,-0.66,38.5,1.93,19,46.6,None,292,18,17
089970,브이엠,KOSDAQ,2020-11-04,202006,202003,89,-27.1,426.2,False,-18.8,15.7,1.85,4.34,2939.2,40.91,508.0,0.0,중립,1130.3,2.4,1.46,77.4,1.77,15,7.8,144.0,29271,18,18
065770,CS,KOSDAQ,2020-12-17,202009,202006,25,125.0,550.0,False,15.0,2570.0,5.72,2.63,968.1,29.59,50.8,0.0,상승추세,1091.7,1.27,-0.93,86.1,6.41,18,5.4,95.2,2642,6,21
082740,한화엔진,KOSPI,2020-03-23,201912,201909,18,-244.1,49.5,False,105.5,N/A(적자),0.22,0.07,493.5,42.69,-1965.1,0.0,하락추세,1253.9,2.89,-1.07,37.2,1.39,21,50.9,None,29111,9,21
192650,드림텍,KOSPI,2020-04-21,201912,201909,54,-86.1,-35.5,False,4.6,11.5,1.02,0.64,3598.6,70.28,707.0,122.72,하락추세,1218.1,30.21,28.75,47.0,4.95,0,0.0,92.1,2629,8,22
052460,아이크래프트,KOSDAQ,2021-03-04,202012,202009,58,39.2,74.6,False,50.6,45.2,1.18,0.69,661.0,20.18,-461.9,0.0,중립,1129.5,0.4,-4.11,87.9,30.85,24,10.5,144.8,620,3,21
297570,알로이스,KOSDAQ,2021-01-05,202009,202006,46,104.7,-65.7,False,9.0,6.1,0.95,0.84,221.0,35.51,-65.8,0.0,상승추세,1086.6,3.9,1.0,92.7,0.67,24,7.9,110.0,264,6,3
051160,지어소프트,KOSDAQ,2020-03-19,201912,201909,89,-356.2,-117.3,False,10.4,N/A(적자),0.4,0.39,628.9,23.7,608.4,0.0,하락추세,1255.3,2.26,-0.43,44.9,0.55,17,30.1,None,58221,14,22
078600,대주전자재료,KOSDAQ,2020-03-23,201912,201909,51,-225.5,76.2,False,22.6,N/A(적자),0.58,1.28,1494.9,30.48,-422.3,0.24,하락추세,1253.9,2.39,1.54,42.1,1.14,23,54.7,None,2629,8,39
267270,HD건설기계,KOSPI,2020-04-17,201912,201909,1,-292.9,256.5,False,-14.4,112.1,0.18,0.13,3643.7,36.19,7881.4,0.0,하락추세,1226.6,9.72,0.82,35.0,1.27,6,2.0,56.4,29241,18,3
006405,삼성SDI우,KOSPI,2020-11-04,202006,202003,96,-70.8,-119.1,True,6.4,90.1,0.95,1.76,181586.7,20.56,13115.1,0.0,중립,1130.3,11.13,-19.13,83.9,0.98,0,0.0,158.8,28202,3,50
226950,올릭스,KOSDAQ,2020-04-16,201912,201909,21,-166.6,-56.8,False,45.2,N/A(적자),2.74,106.75,1206.6,30.53,-1643.4,0.38,하락추세,1222.6,0.84,-0.25,52.7,2.47,2,2.2,69.8,70113,6,10
129260,인터지스,KOSPI,2020-05-22,202003,201912,25,89.0,-73.3,False,-1.4,N/A(적자),0.16,0.1,487.9,58.92,688.7,0.0,하락추세,1233.4,0.66,-0.62,60.2,0.59,7,7.1,96.6,49301,1,64
037230,한국팩키지,KOSDAQ,2020-06-30,202003,201912,55,-107.7,0.0,False,4.8,37.7,0.58,0.93,546.2,64.0,146.1,0.0,상승추세,1198.5,1.72,0.76,82.1,0.05,15,16.3,101.6,17223,1,27
006340,대원전선,KOSPI,2020-04-16,201912,201909,27,25.7,-78.6,True,10.3,N/A(적자),0.63,0.17,681.8,34.58,58.3,0.0,하락추세,1222.6,2.41,-1.15,63.2,1.44,3,3.0,61.5,28302,2,51
011790,SKC,KOSPI,2020-03-19,201912,201909,80,794.4,-45.7,True,-7.5,16.6,1.15,0.41,10528.4,41.6,1079.9,0.0,하락추세,1255.3,9.03,-2.88,47.6,2.52,19,38.5,None,204,8,47
