code,name,market,pivot_date,prior_q1,prior_q2,rs_score,eps_yoy_q1_pct,eps_yoy_q2_pct,eps_accelerating,sales_yoy_q1_pct,per_at_pivot_approx,pbr_at_pivot_approx,psr_at_pivot_approx,market_cap_at_pivot_eok,largest_holder_pct,cfps_fy,share_dilution_1y_pct,market_regime_at_pivot,krw_at_pivot,foreign_foreign_pct_at_pivot,foreign_change_pp,pivot_vs_prior_52w_high_pct,pivot_volume_vs_50d_avg,base_len_days,base_depth_pct,prior_uptrend_pct,induty_code,sector_group_winner_count,years_since_establishment
220180,핸디소프트,KOSDAQ,2026-01-21,202509,202506,9,1025.0,-65.0,False,97.4,10.9,0.53,1.16,409.9,57.52,188.9,23.3,상승추세,1477.8,1.35,1.03,46.2,1.59,16,16.9,None,58222,None,17
115610,이미지스,KOSDAQ,2025-11-06,202506,202503,1,-145.4,-250.0,False,-25.1,N/A(적자),2.82,5.59,599.9,27.32,-140.8,45.42,상승추세,1439.7,2.61,1.92,31.8,0.16,8,10.8,66.7,2611,None,21
091590,남화토건,KOSDAQ,2026-03-09,202512,202509,35,1930.6,-4.5,True,39.1,3.7,0.24,0.61,408.6,58.86,115.8,0.0,상승추세,1483.9,1.46,0.43,75.1,1.11,10,8.0,None,411,None,67
019680,대교,KOSPI,2026-05-15,202603,202512,6,-2850.0,-288.4,False,-4.8,N/A(적자),0.36,0.16,1015.6,66.56,452.9,0.0,상승추세,1493.3,1.81,-0.02,47.2,4.25,17,18.7,None,851,None,40
331520,밸로프,KOSDAQ,2026-03-04,202512,202509,10,13.0,163.6,False,20.2,69.7,0.76,3.37,1276.7,28.89,56.3,0.0,중립,1483.1,3.05,2.69,44.6,3.06,2,8.3,None,582,None,7
244920,에이플러스에셋,KOSPI,2025-11-17,202509,202506,79,134.2,-32.9,False,28.0,8.1,0.79,0.21,1333.9,30.19,1434.8,0.0,상승추세,1446.5,7.12,6.08,77.6,7.82,22,14.2,75.3,66202,None,18
023590,다우기술,KOSPI,2025-04-11,202412,202409,68,171.0,-15.4,False,67.4,2.4,0.24,0.08,8766.9,47.43,-109386.3,0.0,하락추세,1452.0,23.23,-0.1,87.6,0.18,16,14.8,27.3,631,None,39
095570,AJ네트웍스,KOSPI,2025-11-07,202506,202503,35,71.7,-76.9,False,4.0,7.4,0.42,0.19,1925.5,55.26,737.7,0.0,상승추세,1447.9,4.06,2.6,86.7,1.4,11,3.5,23.7,76320,None,25
336680,탑런토탈솔루션,KOSDAQ,2026-03-23,202512,202509,18,-90.5,-20.8,False,-33.0,15.6,0.75,0.29,1370.1,74.1,-232.6,100.0,상승추세,1504.2,0.33,0.11,63.9,0.23,24,16.9,None,262,None,22
014530,극동유화,KOSPI,2025-12-01,202509,202506,31,1233.3,-110.5,False,1.5,45.3,0.57,0.12,1168.1,41.52,684.8,0.0,상승추세,1465.6,1.67,0.95,82.9,0.29,22,5.4,None,19221,None,46
432980,엠에프씨,KOSDAQ,2026-03-04,202512,202509,28,93.9,-560.0,False,14.3,31.7,0.89,1.36,283.5,39.16,277.9,0.0,중립,1483.1,1.19,0.68,73.8,0.35,3,3.6,None,21100,None,18
014970,삼륭물산,KOSDAQ,2025-04-11,202412,202409,45,-1793.1,-26.8,False,137.0,N/A(적자),0.72,0.59,420.5,79.94,470.2,0.0,하락추세,1452.0,0.57,0.33,66.1,0.8,23,11.8,None,17223,None,45
000250,삼천당제약,KOSDAQ,2025-12-26,202509,202506,92,331.2,-1887.5,False,10.8,N/A(적자),18.62,23.49,51841.0,37.6,928.1,0.0,상승추세,1446.5,3.73,0.06,85.7,1.42,10,9.0,167.8,212,None,82
093320,케이아이엔엑스,KOSDAQ,2025-11-19,202509,202506,75,9.4,-24.8,False,13.6,24.5,1.97,2.53,4050.4,39.1,5379.3,0.0,상승추세,1456.6,35.19,7.74,83.1,0.61,24,13.2,49.1,63112,None,25
290270,휴네시온,KOSDAQ,2025-06-26,202503,202412,52,25.4,-39.5,True,-14.2,7.6,0.67,0.97,351.2,None,332.2,0.0,상승추세,1357.0,1.88,0.68,88.7,0.81,0,0.0,17.5,582,None,22
004710,한솔테크닉스,KOSPI,2026-04-13,202512,202509,73,-304.9,95.3,False,-10.8,N/A(적자),0.62,0.17,2069.5,22.44,1460.4,-1.0,상승추세,1482.2,10.21,2.13,88.8,19.61,23,18.1,61.1,26299,None,60
073570,리튬포어스,KOSDAQ,2026-03-04,202512,202509,9,-270.9,97.2,False,-38.0,N/A(적자),2.85,14.94,1591.9,55.53,-81.2,66.31,중립,1483.1,2.97,0.76,31.1,0.81,24,37.0,None,339,None,28
376980,원티드랩,KOSDAQ,2026-03-04,202512,202509,5,120.0,175.0,False,35.5,11.8,0.76,0.83,317.4,21.93,264.6,0.12,중립,1483.1,1.98,1.11,31.1,2.16,8,4.3,None,58221,None,11
003960,사조대림,KOSPI,2026-05-13,202512,202509,19,-3501.2,-37.9,False,2.6,N/A(적자),0.4,0.08,2689.8,72.63,6843.1,0.0,상승추세,1493.0,1.68,-0.67,64.2,2.01,15,9.8,None,10211,None,62
222420,쎄노텍,KOSDAQ,2025-07-11,202503,202412,46,26.3,72.9,False,13.1,N/A(적자),1.1,1.26,409.1,42.02,31.3,0.0,상승추세,1372.6,2.71,1.52,81.2,1.72,24,13.6,47.8,23993,None,10
009730,이렘,KOSDAQ,2026-05-15,202603,202512,1,29.2,47.6,False,-36.3,N/A(적자),0.41,0.23,192.4,20.82,5.6,17.55,중립,1493.3,3.03,1.8,21.2,0.54,22,46.9,None,2413,None,52
056190,에스에프에이,KOSDAQ,2025-11-24,202509,202506,50,124.7,-58.3,False,-17.3,21.2,0.63,0.54,7271.5,43.89,11213.0,0.0,중립,1467.7,9.55,-4.2,77.4,1.83,17,16.8,36.1,292,None,27
265560,영화테크,KOSDAQ,2026-01-12,202509,202506,33,87.9,-74.8,False,15.3,5.2,0.72,0.63,684.2,49.11,1634.5,0.0,상승추세,1455.2,0.72,0.72,73.6,0.77,16,10.7,12.1,3033,None,26
471820,셀로맥스사이언스,KOSDAQ,2025-06-27,202503,202412,4,-69.6,None,False,14.0,N/A(이력부족),1.19,None,580.1,68.49,540.6,13.05,상승추세,1352.8,0.68,0.63,61.9,0.2,10,4.1,11.9,10897,None,11
058400,KNN,KOSDAQ,2025-11-21,202509,202506,33,150.0,-41.4,False,12.8,11.9,0.41,1.36,927.0,39.47,78.3,0.0,중립,1473.2,0.0,0.0,73.8,0.6,5,1.4,5.6,60210,None,31
052330,코텍,KOSDAQ,2026-02-05,202509,202506,63,147.0,-76.1,False,23.8,4.7,0.37,0.5,1811.7,38.49,483.1,7.47,상승추세,1460.1,11.02,1.21,99.4,14.93,4,3.0,30.3,26519,None,39
318060,그래피,KOSDAQ,2025-10-27,202506,202503,13,None,None,False,-16.1,N/A(이력부족),5.35,None,1118.6,35.16,None,134.8,상승추세,1437.0,5.99,5.81,89.9,1.38,13,13.4,None,20202,None,8
186230,그린플러스,KOSDAQ,2026-05-15,202603,202512,7,125.0,-355.1,False,43.0,N/A(적자),1.1,0.39,454.3,31.27,-187.3,0.0,중립,1493.3,2.06,0.59,51.0,0.65,17,11.5,None,24222,None,29
246710,티앤알바이오팹,KOSDAQ,2025-11-28,202509,202506,2,-19.9,-352.3,False,534.1,N/A(적자),4.2,4.51,933.1,20.36,-255.9,112.8,상승추세,1461.4,4.3,1.5,41.0,6.13,22,38.8,None,21100,None,12
002030,아세아,KOSPI,2026-05-13,202512,202509,24,-217.2,-26.1,False,-5.2,11.6,0.3,0.24,4467.7,45.41,83492.6,-1.21,상승추세,1493.0,6.32,-1.6,54.7,0.85,19,18.5,None,715,None,69
333620,엔시스,KOSDAQ,2026-03-04,202512,202509,19,-228.1,-74.8,False,-32.9,N/A(적자),1.12,1.2,584.8,56.49,351.4,0.0,중립,1483.1,0.79,-0.18,61.1,3.93,20,10.7,None,28909,None,20
056700,신화인터텍,KOSDAQ,2025-03-12,202412,202409,16,160.2,80.1,False,31.2,54.0,0.47,0.18,456.5,20.23,-164.8,0.0,하락추세,1451.0,0.79,-0.59,62.7,1.83,10,3.8,20.0,2229,None,37
373110,엑셀세라퓨틱스,KOSDAQ,2026-03-04,202512,202509,1,-11.3,15.6,False,123.2,N/A(적자),3.15,11.54,225.0,11.76,-549.4,58.11,중립,1483.1,4.94,3.64,25.3,0.64,14,10.8,None,211,None,11
004440,삼일씨엔에스,KOSPI,2025-12-23,202509,202506,67,88.5,605.3,False,1.0,N/A(적자),0.22,0.26,586.9,59.25,-446.1,0.0,상승추세,1476.8,1.07,0.9,84.3,0.22,5,1.4,51.4,23325,None,60
069620,대웅제약,KOSPI,2025-04-07,202412,202409,75,-119.3,81.5,False,405.1,53.7,1.32,0.94,13370.9,61.46,4444.1,0.0,하락추세,1458.5,8.71,-0.92,71.6,0.73,21,8.7,None,212,None,23
058470,리노공업,KOSDAQ,2025-05-26,202503,202412,46,42.4,39.8,True,42.9,5.1,4.23,10.3,31094.4,34.66,1444.7,400.0,하락추세,1364.7,35.54,-1.49,68.5,0.81,8,3.6,30.5,2629,None,29
002760,보락,KOSPI,2025-11-10,202506,202503,22,157.1,-33.3,True,16.1,N/A(적자),1.23,1.18,602.0,33.49,15.1,0.0,상승추세,1454.0,1.97,1.48,76.6,0.92,21,4.9,6.2,2049,None,66
178920,PI첨단소재,KOSPI,2026-02-02,202509,202506,26,34.7,-11.5,False,-3.2,16.5,1.31,1.79,4657.5,54.18,1877.4,0.0,상승추세,1448.8,8.68,-1.34,72.4,2.05,1,0.0,13.8,2221,None,18
063440,SM Life Design,KOSDAQ,2025-09-01,202506,202503,70,154.2,-29.2,True,94.0,11.2,1.05,1.42,702.9,29.79,159.1,0.0,중립,1388.8,1.52,1.52,92.5,0.87,9,2.6,30.5,182,None,27
303030,지니틱스,KOSDAQ,2026-03-04,202512,202509,7,-68700.0,-96100.0,False,-34.2,N/A(적자),2.13,2.61,950.9,33.28,-272.9,3.72,중립,1483.1,35.6,1.7,41.7,0.51,21,26.7,None,261,None,8
267320,나인테크,KOSDAQ,2025-01-31,202409,202406,15,99.3,-103.0,False,54.6,3.6,1.13,0.58,791.2,29.89,-145.1,0.0,하락추세,1441.7,0.76,0.19,55.7,0.48,11,10.7,23.2,292,None,8
119830,아이텍,KOSDAQ,2025-11-20,202509,202506,46,-68.6,1825.0,False,-3.0,N/A(적자),0.71,3.27,1165.6,14.69,577.3,3.19,상승추세,1466.1,2.32,0.85,74.4,0.33,16,14.5,28.0,739,None,20
125210,아모그린텍,KOSDAQ,2026-01-23,202509,202506,49,268.0,566.7,False,2.4,13.6,1.32,0.79,1072.3,46.0,523.1,0.0,상승추세,1463.3,4.67,3.2,84.7,2.46,0,0.0,35.3,2629,None,22
083450,GST,KOSDAQ,2026-02-06,202509,202506,72,-0.3,-11.0,False,-12.0,11.4,1.61,1.46,4994.5,22.24,2952.1,0.0,상승추세,1470.7,10.58,4.15,83.9,0.52,23,19.7,128.9,29271,None,25
052460,아이크래프트,KOSDAQ,2025-11-24,202509,202506,56,169.7,204.1,False,90.7,21.6,0.62,0.27,347.7,21.09,-46.2,0.0,중립,1467.7,5.05,3.66,66.3,0.16,15,11.9,37.0,620,None,25
021040,대호특수강,KOSDAQ,2025-04-14,202412,202409,1,-561.1,-2128.6,False,-3.4,N/A(적자),0.47,0.07,205.3,39.85,220.7,100.0,하락추세,1419.1,0.93,0.71,22.7,0.44,6,2.9,4.5,24123,None,37
290090,트윔,KOSDAQ,2026-03-09,202512,202509,12,-135.4,69.6,False,-48.2,N/A(적자),0.6,1.92,404.8,66.65,-946.9,0.07,상승추세,1483.9,0.45,0.34,50.7,0.61,24,23.5,None,58222,None,16
009810,플레이그램,KOSPI,2026-03-04,202512,202509,8,-146.6,75.0,False,-1.4,N/A(적자),0.44,0.12,305.3,22.45,381.5,-80.0,상승추세,1483.1,1.27,-0.78,50.9,0.81,11,15.9,None,467,None,52
131370,알서포트,KOSDAQ,2026-03-04,202512,202509,16,-320.0,-800.0,False,-9.9,58.8,1.08,2.18,1065.3,26.12,128.5,0.0,중립,1483.1,18.02,-0.4,51.0,2.88,19,11.1,None,58222,None,16
016920,카스,KOSDAQ,2026-03-04,202512,202509,5,-84.8,-81.8,False,15.5,N/A(적자),0.32,0.15,237.1,32.71,215.4,0.0,중립,1483.1,1.92,1.51,37.4,2.29,3,4.2,None,465,None,43
011280,태림포장,KOSPI,2025-12-23,202509,202506,32,116.7,None,True,10.2,N/A(적자),0.45,0.18,1387.8,71.56,297.1,0.0,상승추세,1476.8,1.0,0.61,82.4,0.3,5,2.2,17.9,1721,None,49
047810,한국항공우주,KOSPI,2025-05-02,202412,202409,95,-90.9,28.4,False,-27.5,48.3,4.54,2.29,83146.3,26.41,-7470.4,0.0,하락추세,1435.1,35.31,6.63,89.8,0.57,6,3.1,61.3,31311,None,26
462520,조선내화,KOSPI,2025-07-02,202503,202412,29,-141.8,-149.5,False,3.8,N/A(적자),0.75,0.33,1664.5,80.18,4443.9,0.0,상승추세,1355.6,0.24,0.04,64.0,1.24,7,6.9,18.4,2321,None,2
046310,백금T&A,KOSDAQ,2025-10-17,202506,202503,73,-80.3,9.2,False,10.1,4.1,0.62,0.29,466.3,25.57,1433.4,0.0,상승추세,1415.7,5.26,1.93,90.4,2.06,6,1.5,40.1,2642,None,29
224060,더코디,KOSDAQ,2026-01-02,202509,202506,7,45.9,-310.1,False,-3.7,N/A(적자),0.11,0.38,125.4,21.17,-1030.4,0.0,상승추세,1443.6,0.0,0.0,54.1,0.57,21,10.7,None,262,None,27
469610,이노테크,KOSDAQ,2026-03-31,202512,202509,1,-96.7,126.3,False,-3.8,18.8,2.53,2.04,1564.1,38.59,1172.6,25.66,중립,1516.1,3.15,1.66,23.1,0.45,24,28.5,None,29299,None,13
238200,비피도,KOSDAQ,2026-03-09,202512,202509,36,5.9,86.2,False,27.2,N/A(적자),0.49,1.15,225.8,31.1,482.9,0.0,상승추세,1483.9,0.87,0.77,63.7,1.82,21,6.2,None,108,None,27
067920,이글루,KOSDAQ,2026-01-16,202509,202506,35,-21.9,320.4,False,14.2,5.7,0.69,0.46,552.0,None,444.9,0.0,상승추세,1468.8,4.58,2.71,85.2,0.97,23,8.5,12.7,639,None,27
019180,티에이치엔,KOSPI,2025-06-25,202503,202412,33,-46.5,171.9,False,19.2,1.9,0.24,0.08,533.7,42.8,1886.0,0.0,상승추세,1353.8,2.84,-0.22,75.7,0.91,9,3.0,8.6,289,None,39
041190,우리기술투자,KOSDAQ,2025-04-11,202412,202409,31,-19.6,1033.3,False,-26.3,3.2,0.61,2.67,5132.4,30.91,34.1,0.0,하락추세,1452.0,1.46,-4.51,54.7,0.39,13,13.7,None,6491,None,29
017040,광명전기,KOSPI,2026-03-31,202512,202509,9,-45.0,87.0,False,-52.5,N/A(적자),6.22,0.4,387.9,24.16,-86.9,0.0,중립,1516.1,4.79,1.85,41.2,0.77,22,38.5,None,28123,None,43
226400,오스테오닉,KOSDAQ,2024-12-05,202409,202406,84,21.2,382.4,False,21.0,15.8,1.5,3.2,1041.3,19.29,200.4,0.0,하락추세,1410.8,1.23,-1.69,79.4,0.33,20,20.8,None,27199,None,12
023350,한국종합기술,KOSPI,2026-03-04,202512,202509,25,2.8,776.9,False,-1.1,5.1,0.26,0.11,462.1,53.65,2004.9,0.0,상승추세,1483.1,3.22,1.66,65.3,4.62,6,4.8,None,72121,None,63
280360,롯데웰푸드,KOSPI,2025-01-23,202409,202406,45,-35.3,213.1,False,-0.7,9.3,0.4,0.23,9425.1,69.13,48016.4,0.0,하락추세,1434.3,13.52,1.93,51.7,1.08,21,13.0,None,108,None,8
079960,동양이엔피,KOSDAQ,2025-11-19,202509,202506,72,274.5,-98.0,False,3.7,2.6,0.39,0.3,1792.1,40.4,9583.0,0.0,상승추세,1456.6,7.62,0.87,83.7,2.14,1,0.0,27.3,2811,None,38
025540,한국단자,KOSPI,2025-11-26,202509,202506,22,16.2,-61.9,False,-2.6,5.7,0.53,0.42,6210.6,34.28,19710.7,-2.88,상승추세,1464.9,23.4,-4.84,72.5,1.25,24,4.4,5.5,2812,None,52
145995,삼양사우,KOSPI,2025-04-11,202412,202409,79,5.1,-13.9,False,1.0,2.4,0.18,0.11,2990.9,64.14,24615.1,0.0,하락추세,1452.0,1.02,0.4,89.8,0.54,13,4.5,7.5,108,None,14
003540,대신증권,KOSPI,2025-04-14,202412,202409,79,447.9,-107.1,False,139.2,8.3,0.3,0.27,8306.5,16.04,-78202.2,0.0,하락추세,1419.1,8.97,-2.63,94.3,1.14,18,9.3,None,66121,None,63
387570,파인메딕스,KOSDAQ,2026-03-04,202512,202509,26,-62.0,-531.0,False,-24.5,N/A(적자),1.73,3.57,340.4,36.0,-468.2,0.0,중립,1483.1,1.03,0.76,54.5,1.51,11,15.9,None,27199,None,17
137310,에스디바이오센서,KOSPI,2026-03-04,202512,202509,18,-480.1,-115.2,False,31.5,N/A(적자),0.37,2.3,8839.0,71.65,2936.5,0.0,상승추세,1483.1,6.34,-0.75,60.1,2.25,5,11.7,None,27112,None,16
005945,NH투자증권우,KOSPI,2025-04-11,202412,202409,82,23.2,52.8,False,None,6.2,0.49,None,40117.8,57.55,-12814.6,0.0,하락추세,1452.0,7.21,4.22,91.4,0.4,12,11.2,None,66121,None,56
000040,KR모터스,KOSPI,2026-03-04,202512,202509,39,388.9,None,False,-40.1,N/A(적자),0.7,2.2,304.0,63.16,-76.1,43.64,상승추세,1483.1,29.43,-12.17,53.9,2.11,23,14.8,None,319,None,109
115500,케이씨에스,KOSDAQ,2026-04-10,202512,202509,21,25.3,-45.3,False,4.3,44.9,5.77,4.57,1136.4,66.67,5.2,0.0,중립,1473.3,1.64,1.43,76.8,1.65,1,0.0,38.4,62021,None,24
060900,에이전트AI,KOSDAQ,2026-05-15,202603,202512,8,32.4,52.0,False,-54.7,N/A(적자),0.56,2.14,210.3,25.06,-2666.3,-85.48,중립,1493.3,0.0,-1.09,30.9,0.16,12,35.6,None,351,None,29
086040,바이오톡스텍,KOSDAQ,2026-02-11,202509,202506,17,569.3,42.6,True,7.0,45.3,1.01,0.95,419.7,23.0,-446.2,0.0,상승추세,1455.3,2.1,1.16,76.9,1.25,24,7.3,None,70113,None,26
214270,FSN,KOSDAQ,2025-04-15,202412,202409,16,-35.8,-200.0,False,104.3,N/A(적자),0.97,0.17,454.9,14.24,557.8,0.0,하락추세,1419.4,0.0,0.0,55.5,0.52,20,6.5,14.7,582,None,10
214320,이노션,KOSPI,2025-04-09,202412,202409,50,77.0,-30.5,False,-6.3,6.6,0.62,0.31,6584.0,28.74,4555.8,0.0,하락추세,1486.1,25.44,-0.66,69.3,1.2,11,7.8,None,71310,None,20
357550,석경에이티,KOSDAQ,2025-09-26,202506,202503,68,None,None,False,61.6,N/A(이력부족),6.45,15.73,2853.0,40.62,805.9,0.0,상승추세,1408.9,1.5,0.89,91.0,1.26,10,4.4,49.2,20129,None,25
064260,다날,KOSDAQ,2025-04-09,202412,202409,24,150.2,97.6,True,-20.7,22.9,0.61,0.65,1706.5,17.63,-236.3,0.0,하락추세,1486.1,4.9,-0.21,56.9,0.25,23,16.1,None,582,None,28
381620,제닉스로보틱스,KOSDAQ,2025-09-01,202506,202503,5,-237.6,-107.2,False,-45.4,103.4,2.22,2.39,1084.9,40.37,292.7,229.6,중립,1388.8,1.38,1.38,53.9,55.99,17,11.4,None,29299,None,15
005860,한일사료,KOSDAQ,2026-01-22,202509,202506,19,7.7,400.0,False,17.3,22.0,0.71,0.25,1160.4,43.69,305.6,0.0,상승추세,1464.8,1.7,-0.24,74.0,1.99,24,5.6,None,109,None,58
009300,삼아제약,KOSDAQ,2026-03-04,202512,202509,44,-5.9,-102.6,False,5.8,7.1,0.4,1.23,960.0,65.58,1683.4,0.0,중립,1483.1,1.29,-1.07,79.1,3.27,4,4.1,None,212,None,53
348210,넥스틴,KOSDAQ,2025-09-16,202506,202503,53,-206.5,-80.6,False,-6.6,20.9,3.31,64.06,5112.8,27.13,4081.1,0.38,상승추세,1385.0,10.69,-3.34,72.1,1.17,0,0.0,19.0,29271,None,15
038950,파인디지털,KOSDAQ,2025-04-15,202412,202409,30,-151.3,-272.7,False,-14.5,N/A(적자),0.29,0.46,326.7,29.74,312.3,0.0,하락추세,1419.4,1.93,0.44,67.6,0.41,7,5.9,24.7,2642,None,33
069640,한세엠케이,KOSPI,2026-03-04,202512,202509,8,78.8,56.0,True,-0.8,N/A(적자),1.23,0.2,492.9,74.55,-623.8,48.83,상승추세,1483.1,0.82,0.38,32.8,3.19,12,9.0,None,4741,None,31
086450,동국제약,KOSDAQ,2026-01-06,202509,202506,49,2.8,15.6,False,14.5,12.5,1.16,1.88,7752.5,44.19,1682.3,1.73,상승추세,1445.6,15.13,-0.77,86.5,0.67,21,10.9,32.4,212,None,58
335810,프리시젼바이오,KOSDAQ,2026-05-12,202512,202509,19,-81.7,40.5,False,3.7,N/A(적자),1.09,2.19,435.7,57.46,-68.9,88.98,상승추세,1474.4,0.11,0.11,56.4,1.33,13,13.5,None,27199,None,17
271560,오리온,KOSPI,2025-11-25,202509,202506,55,3.0,-10.4,False,7.0,7.7,1.07,1.24,40603.6,43.81,16480.8,0.0,상승추세,1474.9,32.89,4.94,80.9,1.09,7,3.0,8.5,108,None,8
049550,잉크테크,KOSDAQ,2026-01-27,202509,202506,17,-678.9,-154.9,False,5.7,N/A(적자),0.73,0.76,570.5,42.33,320.9,0.0,상승추세,1441.0,0.55,0.38,75.6,1.63,18,10.3,None,20413,None,34
068240,다원시스,KOSDAQ,2026-01-09,202509,202506,1,-1450.0,-244.3,False,-62.1,N/A(적자),-0.16,0.44,811.0,13.81,-1334.1,0.0,상승추세,1450.1,10.08,3.23,18.7,0.88,16,21.6,None,2811,None,30
