시작 전 여유 3.301 GB
명령: python scripts/backtest_volatility_pilot_us.py --market us --start 2021-02-01 --end 2026-08-21 --out .cache/bt5y/sub/us_full.json
설정: 관문임박=off · 진입상태=['actionable']
Sharadar 적재 2020-09-14~2027-06-17 (variant=base) …
  일자 1492일 · 거래대금 시계열 5759종목
  유니버스 등장 5759종목 · 시계열 보유 5759종목
스캔일 1396개 (2021-02-01~2026-08-21, step 1)
  2022-11-30: 평가 3427 · 후보 101 · 진입 15 (누적 1768)
  2022-12-01: 평가 3427 · 후보 110 · 진입 20 (누적 1788)
  2022-12-02: 평가 3424 · 후보 83 · 진입 0 (누적 1788)
  2022-12-05: 평가 3426 · 후보 79 · 진입 3 (누적 1791)
  2022-12-06: 평가 3429 · 후보 55 · 진입 3 (누적 1794)
  2022-12-07: 평가 3426 · 후보 64 · 진입 3 (누적 1797)
  2022-12-08: 평가 3418 · 후보 77 · 진입 1 (누적 1798)
  2022-12-09: 평가 3422 · 후보 67 · 진입 4 (누적 1802)
  2022-12-12: 평가 3425 · 후보 79 · 진입 20 (누적 1822)
  2022-12-13: 평가 3431 · 후보 76 · 진입 4 (누적 1826)
  2022-12-14: 평가 3439 · 후보 44 · 진입 1 (누적 1827)
  2022-12-15: 평가 3442 · 후보 27 · 진입 0 (누적 1827)
  2022-12-16: 평가 3451 · 후보 18 · 진입 0 (누적 1827)
  2022-12-19: 평가 3450 · 후보 13 · 진입 1 (누적 1828)
  2022-12-20: 평가 3454 · 후보 16 · 진입 2 (누적 1830)
  2022-12-21: 평가 3454 · 후보 22 · 진입 3 (누적 1833)
  2022-12-22: 평가 3455 · 후보 28 · 진입 0 (누적 1833)
  2022-12-23: 평가 3449 · 후보 41 · 진입 7 (누적 1840)
  2022-12-27: 평가 3454 · 후보 41 · 진입 5 (누적 1845)
  2022-12-28: 평가 3455 · 후보 41 · 진입 6 (누적 1851)
  2022-12-29: 평가 3452 · 후보 60 · 진입 4 (누적 1855)
  2022-12-30: 평가 3456 · 후보 51 · 진입 2 (누적 1857)
  2023-01-03: 평가 3460 · 후보 42 · 진입 5 (누적 1862)
  2023-01-04: 평가 3462 · 후보 42 · 진입 3 (누적 1865)
  2023-01-05: 평가 3464 · 후보 41 · 진입 6 (누적 1871)
  2023-01-06: 평가 3473 · 후보 53 · 진입 8 (누적 1879)
  2023-01-09: 평가 3474 · 후보 53 · 진입 15 (누적 1894)
  2023-01-10: 평가 3479 · 후보 46 · 진입 3 (누적 1897)
  2023-01-11: 평가 3478 · 후보 60 · 진입 14 (누적 1911)
  2023-01-12: 평가 3488 · 후보 51 · 진입 8 (누적 1919)
  2023-01-13: 평가 3489 · 후보 47 · 진입 3 (누적 1922)
  2023-01-17: 평가 3493 · 후보 71 · 진입 9 (누적 1931)
  2023-01-18: 평가 3497 · 후보 46 · 진입 0 (누적 1931)
  2023-01-19: 평가 3494 · 후보 56 · 진입 7 (누적 1938)
  2023-01-20: 평가 3494 · 후보 54 · 진입 5 (누적 1943)
  2023-01-23: 평가 3495 · 후보 58 · 진입 5 (누적 1948)
  2023-01-24: 평가 3491 · 후보 53 · 진입 7 (누적 1955)
  2023-01-25: 평가 3488 · 후보 60 · 진입 10 (누적 1965)
  2023-01-26: 평가 3492 · 후보 54 · 진입 3 (누적 1968)
  2023-01-27: 평가 3498 · 후보 73 · 진입 7 (누적 1975)
  2023-01-30: 평가 3497 · 후보 75 · 진입 15 (누적 1990)
  2023-01-31: 평가 3501 · 후보 56 · 진입 8 (누적 1998)
  2023-02-01: 평가 3507 · 후보 49 · 진입 10 (누적 2008)
  2023-02-02: 평가 3511 · 후보 49 · 진입 5 (누적 2013)
  2023-02-03: 평가 3514 · 후보 47 · 진입 4 (누적 2017)
  2023-02-06: 평가 3516 · 후보 49 · 진입 4 (누적 2021)
  2023-02-07: 평가 3525 · 후보 60 · 진입 3 (누적 2024)
  2023-02-08: 평가 3528 · 후보 58 · 진입 3 (누적 2027)
  2023-02-09: 평가 3531 · 후보 42 · 진입 0 (누적 2027)
  2023-02-10: 평가 3536 · 후보 57 · 진입 4 (누적 2031)
  2023-02-13: 평가 3536 · 후보 62 · 진입 5 (누적 2036)
  2023-02-14: 평가 3537 · 후보 61 · 진입 4 (누적 2040)
  2023-02-15: 평가 3540 · 후보 73 · 진입 8 (누적 2048)
  2023-02-16: 평가 3542 · 후보 69 · 진입 10 (누적 2058)
  2023-02-17: 평가 3547 · 후보 69 · 진입 0 (누적 2058)
  2023-02-21: 평가 3547 · 후보 43 · 진입 3 (누적 2061)
  2023-02-22: 평가 3545 · 후보 38 · 진입 3 (누적 2064)
  2023-02-23: 평가 3542 · 후보 51 · 진입 2 (누적 2066)
  2023-02-24: 평가 3546 · 후보 45 · 진입 7 (누적 2073)
  2023-02-27: 평가 3539 · 후보 57 · 진입 5 (누적 2078)
  2023-02-28: 평가 3538 · 후보 51 · 진입 10 (누적 2088)
  2023-03-01: 평가 3538 · 후보 52 · 진입 5 (누적 2093)
  2023-03-02: 평가 3526 · 후보 53 · 진입 10 (누적 2103)
  2023-03-03: 평가 3523 · 후보 38 · 진입 2 (누적 2105)
  2023-03-06: 평가 3532 · 후보 50 · 진입 4 (누적 2109)
  2023-03-07: 평가 3528 · 후보 48 · 진입 2 (누적 2111)
  2023-03-08: 평가 3532 · 후보 49 · 진입 4 (누적 2115)
  2023-03-09: 평가 3536 · 후보 32 · 진입 1 (누적 2116)
  2023-03-10: 평가 3534 · 후보 14 · 진입 0 (누적 2116)
  2023-03-13: 평가 3537 · 후보 8 · 진입 0 (누적 2116)
  2023-03-14: 평가 3529 · 후보 13 · 진입 1 (누적 2117)
  2023-03-15: 평가 3526 · 후보 9 · 진입 2 (누적 2119)
  2023-03-16: 평가 3529 · 후보 18 · 진입 3 (누적 2122)
  2023-03-17: 평가 3532 · 후보 9 · 진입 0 (누적 2122)
  2023-03-20: 평가 3522 · 후보 10 · 진입 0 (누적 2122)
  2023-03-21: 평가 3519 · 후보 20 · 진입 6 (누적 2128)
  2023-03-22: 평가 3524 · 후보 12 · 진입 2 (누적 2130)
  2023-03-23: 평가 3527 · 후보 13 · 진입 0 (누적 2130)
  2023-03-24: 평가 3524 · 후보 16 · 진입 2 (누적 2132)
  2023-03-27: 평가 3518 · 후보 34 · 진입 4 (누적 2136)
  2023-03-28: 평가 3515 · 후보 40 · 진입 14 (누적 2150)
  2023-03-29: 평가 3510 · 후보 44 · 진입 8 (누적 2158)
  2023-03-30: 평가 3511 · 후보 45 · 진입 9 (누적 2167)
  2023-03-31: 평가 3509 · 후보 36 · 진입 9 (누적 2176)
  2023-04-03: 평가 3508 · 후보 41 · 진입 6 (누적 2182)
  2023-04-04: 평가 3501 · 후보 47 · 진입 5 (누적 2187)
  2023-04-05: 평가 3502 · 후보 55 · 진입 4 (누적 2191)
  2023-04-06: 평가 3501 · 후보 51 · 진입 6 (누적 2197)
  2023-04-10: 평가 3495 · 후보 66 · 진입 8 (누적 2205)
  2023-04-11: 평가 3496 · 후보 82 · 진입 11 (누적 2216)
  2023-04-12: 평가 3498 · 후보 86 · 진입 9 (누적 2225)
  2023-04-13: 평가 3491 · 후보 81 · 진입 11 (누적 2236)
  2023-04-14: 평가 3491 · 후보 104 · 진입 7 (누적 2243)
  2023-04-17: 평가 3488 · 후보 96 · 진입 19 (누적 2262)
  2023-04-18: 평가 3489 · 후보 89 · 진입 3 (누적 2265)
  2023-04-19: 평가 3483 · 후보 84 · 진입 6 (누적 2271)
  2023-04-20: 평가 3483 · 후보 99 · 진입 6 (누적 2277)
  2023-04-21: 평가 3481 · 후보 96 · 진입 10 (누적 2287)
  2023-04-24: 평가 3477 · 후보 107 · 진입 5 (누적 2292)
  2023-04-25: 평가 3471 · 후보 78 · 진입 1 (누적 2293)
  2023-04-26: 평가 3467 · 후보 56 · 진입 5 (누적 2298)
  2023-04-27: 평가 3467 · 후보 77 · 진입 11 (누적 2309)
  2023-04-28: 평가 3464 · 후보 69 · 진입 6 (누적 2315)
  2023-05-01: 평가 3461 · 후보 76 · 진입 0 (누적 2315)
  2023-05-02: 평가 3455 · 후보 50 · 진입 5 (누적 2320)
  2023-05-03: 평가 3456 · 후보 58 · 진입 3 (누적 2323)
  2023-05-04: 평가 3458 · 후보 42 · 진입 5 (누적 2328)
  2023-05-05: 평가 3461 · 후보 53 · 진입 5 (누적 2333)
  2023-05-08: 평가 3459 · 후보 62 · 진입 7 (누적 2340)
  2023-05-09: 평가 3453 · 후보 49 · 진입 7 (누적 2347)
  2023-05-10: 평가 3453 · 후보 42 · 진입 1 (누적 2348)
  2023-05-11: 평가 3461 · 후보 44 · 진입 10 (누적 2358)
  2023-05-12: 평가 3455 · 후보 48 · 진입 5 (누적 2363)
  2023-05-15: 평가 3451 · 후보 50 · 진입 3 (누적 2366)
  2023-05-16: 평가 3448 · 후보 55 · 진입 3 (누적 2369)
  2023-05-17: 평가 3454 · 후보 64 · 진입 9 (누적 2378)
  2023-05-18: 평가 3454 · 후보 48 · 진입 5 (누적 2383)
  2023-05-19: 평가 3453 · 후보 57 · 진입 6 (누적 2389)
  2023-05-22: 평가 3452 · 후보 52 · 진입 6 (누적 2395)
  2023-05-23: 평가 3453 · 후보 64 · 진입 1 (누적 2396)
  2023-05-24: 평가 3453 · 후보 61 · 진입 2 (누적 2398)
  2023-05-25: 평가 3455 · 후보 50 · 진입 2 (누적 2400)
  2023-05-26: 평가 3451 · 후보 66 · 진입 7 (누적 2407)
  2023-05-30: 평가 3433 · 후보 65 · 진입 2 (누적 2409)
  2023-05-31: 평가 3434 · 후보 34 · 진입 5 (누적 2414)
  2023-06-01: 평가 3430 · 후보 56 · 진입 14 (누적 2428)
  2023-06-02: 평가 3431 · 후보 50 · 진입 4 (누적 2432)
  2023-06-05: 평가 3431 · 후보 54 · 진입 9 (누적 2441)
  2023-06-06: 평가 3442 · 후보 35 · 진입 9 (누적 2450)
  2023-06-07: 평가 3444 · 후보 34 · 진입 5 (누적 2455)
  2023-06-08: 평가 3445 · 후보 48 · 진입 7 (누적 2462)
  2023-06-09: 평가 3441 · 후보 56 · 진입 5 (누적 2467)
  2023-06-12: 평가 3445 · 후보 58 · 진입 14 (누적 2481)
  2023-06-13: 평가 3453 · 후보 56 · 진입 2 (누적 2483)
  2023-06-14: 평가 3457 · 후보 58 · 진입 6 (누적 2489)
  2023-06-15: 평가 3454 · 후보 54 · 진입 3 (누적 2492)
  2023-06-16: 평가 3470 · 후보 32 · 진입 3 (누적 2495)
  2023-06-20: 평가 3473 · 후보 25 · 진입 2 (누적 2497)
  2023-06-21: 평가 3470 · 후보 36 · 진입 7 (누적 2504)
  2023-06-22: 평가 3478 · 후보 34 · 진입 1 (누적 2505)
  2023-06-23: 평가 3523 · 후보 27 · 진입 2 (누적 2507)
  2023-06-26: 평가 3524 · 후보 28 · 진입 6 (누적 2513)
  2023-06-27: 평가 3528 · 후보 37 · 진입 4 (누적 2517)
  2023-06-28: 평가 3527 · 후보 30 · 진입 3 (누적 2520)
  2023-06-29: 평가 3522 · 후보 33 · 진입 9 (누적 2529)
  2023-06-30: 평가 3523 · 후보 40 · 진입 1 (누적 2530)
  2023-07-03: 평가 3515 · 후보 45 · 진입 2 (누적 2532)
  2023-07-05: 평가 3514 · 후보 92 · 진입 1 (누적 2533)
  2023-07-06: 평가 3509 · 후보 92 · 진입 13 (누적 2546)
  2023-07-07: 평가 3511 · 후보 132 · 진입 22 (누적 2568)
  2023-07-10: 평가 3514 · 후보 129 · 진입 27 (누적 2595)
  2023-07-11: 평가 3514 · 후보 114 · 진입 26 (누적 2621)
  2023-07-12: 평가 3516 · 후보 88 · 진입 15 (누적 2636)
  2023-07-13: 평가 3521 · 후보 119 · 진입 13 (누적 2649)
  2023-07-14: 평가 3517 · 후보 161 · 진입 26 (누적 2675)
  2023-07-17: 평가 3518 · 후보 131 · 진입 17 (누적 2692)
  2023-07-18: 평가 3517 · 후보 126 · 진입 10 (누적 2702)
  2023-07-19: 평가 3515 · 후보 149 · 진입 4 (누적 2706)
  2023-07-20: 평가 3512 · 후보 146 · 진입 10 (누적 2716)
  2023-07-21: 평가 3516 · 후보 99 · 진입 5 (누적 2721)
  2023-07-24: 평가 3517 · 후보 97 · 진입 10 (누적 2731)
  2023-07-25: 평가 3521 · 후보 94 · 진입 2 (누적 2733)
  2023-07-26: 평가 3522 · 후보 94 · 진입 10 (누적 2743)
  2023-07-27: 평가 3518 · 후보 102 · 진입 10 (누적 2753)
  2023-07-28: 평가 3516 · 후보 120 · 진입 18 (누적 2771)
  2023-07-31: 평가 3514 · 후보 126 · 진입 7 (누적 2778)
  2023-08-01: 평가 3517 · 후보 106 · 진입 7 (누적 2785)
  2023-08-02: 평가 3517 · 후보 85 · 진입 8 (누적 2793)
  2023-08-03: 평가 3512 · 후보 72 · 진입 7 (누적 2800)
  2023-08-04: 평가 3510 · 후보 73 · 진입 9 (누적 2809)
  2023-08-07: 평가 3509 · 후보 66 · 진입 0 (누적 2809)
  2023-08-08: 평가 3513 · 후보 68 · 진입 4 (누적 2813)
  2023-08-09: 평가 3515 · 후보 58 · 진입 3 (누적 2816)
  2023-08-10: 평가 3518 · 후보 51 · 진입 4 (누적 2820)
  2023-08-11: 평가 3515 · 후보 53 · 진입 4 (누적 2824)
  2023-08-14: 평가 3517 · 후보 79 · 진입 5 (누적 2829)
  2023-08-15: 평가 3509 · 후보 80 · 진입 8 (누적 2837)
  2023-08-16: 평가 3504 · 후보 70 · 진입 2 (누적 2839)
  2023-08-17: 평가 3503 · 후보 40 · 진입 1 (누적 2840)
  2023-08-18: 평가 3497 · 후보 49 · 진입 2 (누적 2842)
  2023-08-21: 평가 3492 · 후보 69 · 진입 6 (누적 2848)
  2023-08-22: 평가 3489 · 후보 65 · 진입 6 (누적 2854)
  2023-08-23: 평가 3491 · 후보 77 · 진입 7 (누적 2861)
  2023-08-24: 평가 3485 · 후보 71 · 진입 8 (누적 2869)
  2023-08-25: 평가 3478 · 후보 77 · 진입 10 (누적 2879)
  2023-08-28: 평가 3470 · 후보 88 · 진입 14 (누적 2893)
  2023-08-29: 평가 3464 · 후보 86 · 진입 18 (누적 2911)
  2023-08-30: 평가 3457 · 후보 73 · 진입 7 (누적 2918)
  2023-08-31: 평가 3454 · 후보 85 · 진입 21 (누적 2939)
  2023-09-01: 평가 3448 · 후보 62 · 진입 3 (누적 2942)
  2023-09-05: 평가 3396 · 후보 48 · 진입 2 (누적 2944)
  2023-09-06: 평가 3399 · 후보 54 · 진입 1 (누적 2945)
  2023-09-07: 평가 3395 · 후보 50 · 진입 1 (누적 2946)
  2023-09-08: 평가 3391 · 후보 62 · 진입 4 (누적 2950)
  2023-09-11: 평가 3394 · 후보 59 · 진입 2 (누적 2952)
  2023-09-12: 평가 3381 · 후보 48 · 진입 3 (누적 2955)
  2023-09-13: 평가 3381 · 후보 47 · 진입 7 (누적 2962)
  2023-09-14: 평가 3378 · 후보 49 · 진입 2 (누적 2964)
  2023-09-15: 평가 3386 · 후보 17 · 진입 1 (누적 2965)
  2023-09-18: 평가 3379 · 후보 12 · 진입 1 (누적 2966)
  2023-09-19: 평가 3382 · 후보 17 · 진입 1 (누적 2967)
  2023-09-20: 평가 3381 · 후보 18 · 진입 1 (누적 2968)
  2023-09-21: 평가 3377 · 후보 14 · 진입 1 (누적 2969)
  2023-09-22: 평가 3373 · 후보 23 · 진입 4 (누적 2973)
  2023-09-25: 평가 3368 · 후보 16 · 진입 0 (누적 2973)
  2023-09-26: 평가 3365 · 후보 14 · 진입 3 (누적 2976)
  2023-09-27: 평가 3363 · 후보 27 · 진입 5 (누적 2981)
  2023-09-28: 평가 3360 · 후보 29 · 진입 5 (누적 2986)
  2023-09-29: 평가 3359 · 후보 40 · 진입 2 (누적 2988)
  2023-10-02: 평가 3351 · 후보 23 · 진입 0 (누적 2988)
  2023-10-03: 평가 3344 · 후보 17 · 진입 0 (누적 2988)
  2023-10-04: 평가 3340 · 후보 31 · 진입 2 (누적 2990)
  2023-10-05: 평가 3339 · 후보 30 · 진입 7 (누적 2997)
  2023-10-06: 평가 3334 · 후보 27 · 진입 3 (누적 3000)
  2023-10-09: 평가 3323 · 후보 34 · 진입 8 (누적 3008)
  2023-10-10: 평가 3323 · 후보 33 · 진입 4 (누적 3012)
  2023-10-11: 평가 3319 · 후보 38 · 진입 2 (누적 3014)
  2023-10-12: 평가 3317 · 후보 33 · 진입 2 (누적 3016)
  2023-10-13: 평가 3315 · 후보 23 · 진입 2 (누적 3018)
  2023-10-16: 평가 3314 · 후보 38 · 진입 6 (누적 3024)
  2023-10-17: 평가 3313 · 후보 49 · 진입 3 (누적 3027)
  2023-10-18: 평가 3303 · 후보 29 · 진입 2 (누적 3029)
  2023-10-19: 평가 3294 · 후보 25 · 진입 0 (누적 3029)
  2023-10-20: 평가 3287 · 후보 20 · 진입 2 (누적 3031)
  2023-10-23: 평가 3283 · 후보 15 · 진입 2 (누적 3033)
  2023-10-24: 평가 3277 · 후보 29 · 진입 3 (누적 3036)
  2023-10-25: 평가 3277 · 후보 22 · 진입 1 (누적 3037)
  2023-10-26: 평가 3273 · 후보 25 · 진입 1 (누적 3038)
  2023-10-27: 평가 3271 · 후보 16 · 진입 2 (누적 3040)
  2023-10-30: 평가 3270 · 후보 25 · 진입 4 (누적 3044)
  2023-10-31: 평가 3272 · 후보 31 · 진입 6 (누적 3050)
  2023-11-01: 평가 3264 · 후보 31 · 진입 7 (누적 3057)
  2023-11-02: 평가 3268 · 후보 32 · 진입 5 (누적 3062)
  2023-11-03: 평가 3270 · 후보 25 · 진입 3 (누적 3065)
  2023-11-06: 평가 3270 · 후보 31 · 진입 3 (누적 3068)
  2023-11-07: 평가 3268 · 후보 48 · 진입 11 (누적 3079)
  2023-11-08: 평가 3268 · 후보 47 · 진입 4 (누적 3083)
  2023-11-09: 평가 3263 · 후보 47 · 진입 6 (누적 3089)
  2023-11-10: 평가 3269 · 후보 45 · 진입 6 (누적 3095)
  2023-11-13: 평가 3270 · 후보 47 · 진입 17 (누적 3112)
  2023-11-14: 평가 3273 · 후보 27 · 진입 3 (누적 3115)
  2023-11-15: 평가 3274 · 후보 31 · 진입 4 (누적 3119)
  2023-11-16: 평가 3265 · 후보 29 · 진입 7 (누적 3126)
  2023-11-17: 평가 3266 · 후보 51 · 진입 10 (누적 3136)
  2023-11-20: 평가 3269 · 후보 47 · 진입 1 (누적 3137)
  2023-11-21: 평가 3270 · 후보 53 · 진입 6 (누적 3143)
  2023-11-22: 평가 3266 · 후보 53 · 진입 6 (누적 3149)
  2023-11-24: 평가 3261 · 후보 67 · 진입 6 (누적 3155)
  2023-11-27: 평가 3243 · 후보 89 · 진입 5 (누적 3160)
  2023-11-28: 평가 3241 · 후보 110 · 진입 15 (누적 3175)
  2023-11-29: 평가 3244 · 후보 107 · 진입 13 (누적 3188)
  2023-11-30: 평가 3245 · 후보 90 · 진입 9 (누적 3197)
  2023-12-01: 평가 3248 · 후보 44 · 진입 4 (누적 3201)
  2023-12-04: 평가 3257 · 후보 48 · 진입 2 (누적 3203)
  2023-12-05: 평가 3262 · 후보 62 · 진입 9 (누적 3212)
  2023-12-06: 평가 3259 · 후보 72 · 진입 7 (누적 3219)
  2023-12-07: 평가 3263 · 후보 78 · 진입 9 (누적 3228)
  2023-12-08: 평가 3271 · 후보 76 · 진입 5 (누적 3233)
  2023-12-11: 평가 3281 · 후보 84 · 진입 4 (누적 3237)
  2023-12-12: 평가 3283 · 후보 63 · 진입 11 (누적 3248)
  2023-12-13: 평가 3290 · 후보 28 · 진입 5 (누적 3253)
  2023-12-14: 평가 3299 · 후보 22 · 진입 1 (누적 3254)
  2023-12-15: 평가 3325 · 후보 8 · 진입 2 (누적 3256)
  2023-12-18: 평가 3334 · 후보 8 · 진입 1 (누적 3257)
  2023-12-19: 평가 3348 · 후보 8 · 진입 1 (누적 3258)
  2023-12-20: 평가 3356 · 후보 14 · 진입 2 (누적 3260)
  2023-12-21: 평가 3362 · 후보 20 · 진입 3 (누적 3263)
  2023-12-22: 평가 3362 · 후보 39 · 진입 9 (누적 3272)
  2023-12-26: 평가 3366 · 후보 33 · 진입 6 (누적 3278)
  2023-12-27: 평가 3372 · 후보 53 · 진입 5 (누적 3283)
  2023-12-28: 평가 3375 · 후보 70 · 진입 5 (누적 3288)
  2023-12-29: 평가 3377 · 후보 85 · 진입 3 (누적 3291)
  2024-01-02: 평가 3381 · 후보 79 · 진입 3 (누적 3294)
  2024-01-03: 평가 3380 · 후보 60 · 진입 4 (누적 3298)
  2024-01-04: 평가 3380 · 후보 59 · 진입 6 (누적 3304)
  2024-01-05: 평가 3388 · 후보 72 · 진입 11 (누적 3315)
  2024-01-08: 평가 3391 · 후보 100 · 진입 8 (누적 3323)
  2024-01-09: 평가 3397 · 후보 108 · 진입 12 (누적 3335)
  2024-01-10: 평가 3406 · 후보 109 · 진입 9 (누적 3344)
  2024-01-11: 평가 3408 · 후보 116 · 진입 14 (누적 3358)
  2024-01-12: 평가 3407 · 후보 123 · 진입 6 (누적 3364)
  2024-01-16: 평가 3409 · 후보 114 · 진입 5 (누적 3369)
  2024-01-17: 평가 3412 · 후보 109 · 진입 14 (누적 3383)
  2024-01-18: 평가 3414 · 후보 83 · 진입 15 (누적 3398)
  2024-01-19: 평가 3412 · 후보 73 · 진입 25 (누적 3423)
  2024-01-22: 평가 3415 · 후보 53 · 진입 12 (누적 3435)
  2024-01-23: 평가 3412 · 후보 87 · 진입 6 (누적 3441)
  2024-01-24: 평가 3410 · 후보 98 · 진입 10 (누적 3451)
  2024-01-25: 평가 3413 · 후보 99 · 진입 7 (누적 3458)
  2024-01-26: 평가 3412 · 후보 106 · 진입 19 (누적 3477)
  2024-01-29: 평가 3408 · 후보 93 · 진입 5 (누적 3482)
  2024-01-30: 평가 3413 · 후보 100 · 진입 6 (누적 3488)
  2024-01-31: 평가 3417 · 후보 73 · 진입 4 (누적 3492)
  2024-02-01: 평가 3415 · 후보 81 · 진입 7 (누적 3499)
  2024-02-02: 평가 3413 · 후보 75 · 진입 5 (누적 3504)
  2024-02-05: 평가 3417 · 후보 74 · 진입 11 (누적 3515)
  2024-02-06: 평가 3426 · 후보 81 · 진입 8 (누적 3523)
  2024-02-07: 평가 3428 · 후보 75 · 진입 10 (누적 3533)
  2024-02-08: 평가 3429 · 후보 64 · 진입 11 (누적 3544)
  2024-02-09: 평가 3428 · 후보 55 · 진입 6 (누적 3550)
  2024-02-12: 평가 3431 · 후보 46 · 진입 2 (누적 3552)
  2024-02-13: 평가 3424 · 후보 47 · 진입 5 (누적 3557)
  2024-02-14: 평가 3421 · 후보 68 · 진입 9 (누적 3566)
  2024-02-15: 평가 3426 · 후보 51 · 진입 5 (누적 3571)
  2024-02-16: 평가 3423 · 후보 55 · 진입 3 (누적 3574)
  2024-02-20: 평가 3428 · 후보 57 · 진입 2 (누적 3576)
  2024-02-21: 평가 3424 · 후보 61 · 진입 6 (누적 3582)
  2024-02-22: 평가 3423 · 후보 56 · 진입 3 (누적 3585)
  2024-02-23: 평가 3423 · 후보 56 · 진입 9 (누적 3594)
  2024-02-26: 평가 3424 · 후보 58 · 진입 13 (누적 3607)
  2024-02-27: 평가 3423 · 후보 51 · 진입 3 (누적 3610)
  2024-02-28: 평가 3412 · 후보 60 · 진입 3 (누적 3613)
  2024-02-29: 평가 3403 · 후보 45 · 진입 7 (누적 3620)
  2024-03-01: 평가 3398 · 후보 47 · 진입 5 (누적 3625)
  2024-03-04: 평가 3390 · 후보 47 · 진입 4 (누적 3629)
  2024-03-05: 평가 3384 · 후보 40 · 진입 2 (누적 3631)
  2024-03-06: 평가 3382 · 후보 34 · 진입 4 (누적 3635)
  2024-03-07: 평가 3380 · 후보 40 · 진입 6 (누적 3641)
  2024-03-08: 평가 3376 · 후보 42 · 진입 5 (누적 3646)
  2024-03-11: 평가 3375 · 후보 37 · 진입 1 (누적 3647)
  2024-03-12: 평가 3374 · 후보 41 · 진입 6 (누적 3653)
  2024-03-13: 평가 3376 · 후보 39 · 진입 2 (누적 3655)
  2024-03-14: 평가 3377 · 후보 26 · 진입 2 (누적 3657)
  2024-03-15: 평가 3384 · 후보 21 · 진입 3 (누적 3660)
  2024-03-18: 평가 3379 · 후보 20 · 진입 1 (누적 3661)
  2024-03-19: 평가 3371 · 후보 20 · 진입 5 (누적 3666)
  2024-03-20: 평가 3369 · 후보 28 · 진입 14 (누적 3680)
  2024-03-21: 평가 3369 · 후보 21 · 진입 1 (누적 3681)
  2024-03-22: 평가 3370 · 후보 35 · 진입 5 (누적 3686)
  2024-03-25: 평가 3368 · 후보 46 · 진입 7 (누적 3693)
  2024-03-26: 평가 3374 · 후보 55 · 진입 9 (누적 3702)
  2024-03-27: 평가 3374 · 후보 68 · 진입 17 (누적 3719)
  2024-03-28: 평가 3376 · 후보 73 · 진입 8 (누적 3727)
  2024-04-01: 평가 3381 · 후보 78 · 진입 5 (누적 3732)
  2024-04-02: 평가 3381 · 후보 57 · 진입 8 (누적 3740)
  2024-04-03: 평가 3382 · 후보 57 · 진입 3 (누적 3743)
  2024-04-04: 평가 3391 · 후보 54 · 진입 4 (누적 3747)
  2024-04-05: 평가 3387 · 후보 61 · 진입 6 (누적 3753)
  2024-04-08: 평가 3383 · 후보 84 · 진입 6 (누적 3759)
  2024-04-09: 평가 3390 · 후보 88 · 진입 1 (누적 3760)
  2024-04-10: 평가 3388 · 후보 55 · 진입 5 (누적 3765)
  2024-04-11: 평가 3396 · 후보 75 · 진입 2 (누적 3767)
  2024-04-12: 평가 3402 · 후보 42 · 진입 1 (누적 3768)
  2024-04-15: 평가 3403 · 후보 22 · 진입 0 (누적 3768)
  2024-04-16: 평가 3406 · 후보 24 · 진입 1 (누적 3769)
  2024-04-17: 평가 3405 · 후보 20 · 진입 1 (누적 3770)
  2024-04-18: 평가 3414 · 후보 16 · 진입 2 (누적 3772)
  2024-04-19: 평가 3412 · 후보 21 · 진입 1 (누적 3773)
  2024-04-22: 평가 3415 · 후보 26 · 진입 7 (누적 3780)
  2024-04-23: 평가 3414 · 후보 35 · 진입 2 (누적 3782)
  2024-04-24: 평가 3414 · 후보 41 · 진입 3 (누적 3785)
  2024-04-25: 평가 3416 · 후보 31 · 진입 2 (누적 3787)
  2024-04-26: 평가 3412 · 후보 54 · 진입 24 (누적 3811)
  2024-04-29: 평가 3412 · 후보 61 · 진입 3 (누적 3814)
  2024-04-30: 평가 3411 · 후보 50 · 진입 11 (누적 3825)
  2024-05-01: 평가 3410 · 후보 45 · 진입 8 (누적 3833)
  2024-05-02: 평가 3407 · 후보 48 · 진입 9 (누적 3842)
  2024-05-03: 평가 3399 · 후보 54 · 진입 11 (누적 3853)
  2024-05-06: 평가 3398 · 후보 38 · 진입 9 (누적 3862)
  2024-05-07: 평가 3401 · 후보 49 · 진입 1 (누적 3863)
  2024-05-08: 평가 3401 · 후보 69 · 진입 15 (누적 3878)
  2024-05-09: 평가 3397 · 후보 58 · 진입 4 (누적 3882)
  2024-05-10: 평가 3395 · 후보 71 · 진입 12 (누적 3894)
  2024-05-13: 평가 3394 · 후보 81 · 진입 15 (누적 3909)
  2024-05-14: 평가 3395 · 후보 64 · 진입 12 (누적 3921)
  2024-05-15: 평가 3399 · 후보 54 · 진입 6 (누적 3927)
  2024-05-16: 평가 3398 · 후보 56 · 진입 3 (누적 3930)
  2024-05-17: 평가 3397 · 후보 69 · 진입 10 (누적 3940)
  2024-05-20: 평가 3396 · 후보 71 · 진입 6 (누적 3946)
  2024-05-21: 평가 3401 · 후보 76 · 진입 8 (누적 3954)
  2024-05-22: 평가 3393 · 후보 67 · 진입 2 (누적 3956)
  2024-05-23: 평가 3393 · 후보 60 · 진입 9 (누적 3965)
